Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,15/11/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,128420,Cost of other material consumed,"11,240.35"
Ministry of Defence,Ministry of Defence,30/11/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,135564,Cost of other material consumed,"11,239.11"
Ministry of Defence,Ministry of Defence,30/11/2012,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,135701,Freight movement costs,"11,229.37"
Ministry of Defence,Ministry of Defence,09/11/2012,Fuel for military use,Navy Command,HENTY OIL LTD,SW1E 5BH,172854,Cost of ground diesel fuel consumed,"11,107.63"
Ministry of Defence,Ministry of Defence,27/11/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,133311,Consumption of medical dental and veterinary inventory,"11,104.08"
Ministry of Defence,Ministry of Defence,15/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,127761,Equipment support non-project costs,"11,083.56"
Ministry of Defence,Ministry of Defence,16/11/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,128430,Consumption of medical dental and veterinary inventory,"11,078.67"
Ministry of Defence,Ministry of Defence,30/11/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,135631,Medical health services,"11,059.81"
Ministry of Defence,Ministry of Defence,21/11/2012,Payment of utilities,Defence Equipment & Support,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,130754,Utilities consumed - electricity,"11,020.82"
Ministry of Defence,Ministry of Defence,27/11/2012,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,133400,Fees for professional services excluding legal fees,"10,960.94"
Ministry of Defence,Ministry of Defence,15/11/2012,Spend on Inventory - General,Land Forces,L WHITAKER SERVICES LIMITED,BB1 2QE,128053,Spend on Inventory - General,"10,941.23"
Ministry of Defence,Ministry of Defence,26/11/2012,Fuel for military use,Joint Forces Command,GB OILS LIMITED,WA3 6XG,173166,Cost of ground diesel fuel consumed,"10,895.04"
Ministry of Defence,Ministry of Defence,15/11/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,127631,Consumption of medical dental and veterinary inventory,"10,868.00"
Ministry of Defence,Ministry of Defence,15/11/2012,IT and communication services,Joint Forces Command,COMPUTACENTER (UK) LIMITED,SE1 8HL,127785,Computer equipment costing below the capitalisation threshold,"10,843.08"
Ministry of Defence,Ministry of Defence,21/11/2012,"Transportation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,RH1 1SH,130579,Freight movement costs,"10,820.24"
Ministry of Defence,Ministry of Defence,28/11/2012,Estate management,Land Forces,SODEXO LTD,M50 0AL,134683,Estate + facilities management services - accommodation inventory + service,"10,805.57"
Ministry of Defence,Ministry of Defence,30/11/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,135910,Medical health services,"10,769.34"
Ministry of Defence,Ministry of Defence,22/11/2012,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,131379,Medical health services,"10,755.00"
Ministry of Defence,Ministry of Defence,15/11/2012,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,128008,Fiscal asset under construction - capital in year addition,"10,696.43"
Ministry of Defence,Ministry of Defence,23/11/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,132519,Cost of other material consumed,"10,685.93"
Ministry of Defence,Ministry of Defence,05/11/2012,Research and development,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,122149,Research and development incurred on projects with defence science and technology laboratory,"10,684.17"
Ministry of Defence,Ministry of Defence,22/11/2012,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,131452,Cost of clothing and textile services received,"10,645.72"
Ministry of Defence,Ministry of Defence,28/11/2012,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,134154,Cost of other material consumed,"10,632.55"
Ministry of Defence,Ministry of Defence,29/11/2012,Estate management,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,135493,Works - estate management,"10,613.00"
Ministry of Defence,Ministry of Defence,16/11/2012,Payment of utilities,Defence Infrastructure Organisation ,E.ON UK PLC,NG1 9AH,128694,Utilities consumed - electricity,"10,595.11"
Ministry of Defence,Ministry of Defence,02/11/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,121336,Consumption of medical dental and veterinary inventory,"10,574.41"
Ministry of Defence,Ministry of Defence,30/11/2012,IT and communication services,Head Office & Corporate Services,CAPGEMINI UK PLC,GU21 6DB,135622,IT Services -internal costs,"10,560.00"
Ministry of Defence,Ministry of Defence,21/11/2012,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 3LS,130510,Spend on Inventory - General,"10,553.62"
Ministry of Defence,Ministry of Defence,07/11/2012,Food and clothing,Air Command,COTSWOLD OUTDOOR LTD,SN16 9SH,123555,Cost of purchasing and repairing clothing,"10,552.66"
Ministry of Defence,Ministry of Defence,23/11/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,131840,Consumption of medical dental and veterinary inventory,"10,521.64"
Ministry of Defence,Ministry of Defence,14/11/2012,Food and clothing,Joint Forces Command,TECHNOGYM U K LIMITED,RG12 8PE,127543,Cost of purchasing and repairing clothing,"10,520.49"
Ministry of Defence,Ministry of Defence,13/11/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,126562,Utilities consumed - heating oil,"10,514.83"
Ministry of Defence,Ministry of Defence,06/11/2012,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,123371,Fiscal asset under construction - capital in year addition,"10,506.73"
Ministry of Defence,Ministry of Defence,29/11/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,135369,Equipment support non-project costs,"10,469.81"
Ministry of Defence,Ministry of Defence,29/11/2012,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,134945,Freight movement costs,"10,420.38"
Ministry of Defence,Ministry of Defence,30/11/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,136245,Equipment support non-project costs,"10,382.71"
Ministry of Defence,Ministry of Defence,02/11/2012,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Defence military assistance fund international subscriptions and other payments,"10,342.62"
Ministry of Defence,Ministry of Defence,15/11/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,128420,Cost of other material consumed,"10,340.34"
Ministry of Defence,Ministry of Defence,01/11/2012,Food and clothing,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,120919,Cost of clothing and textile services received,"10,331.00"
Ministry of Defence,Ministry of Defence,30/11/2012,Design services and minor equipment purchases,Defence Infrastructure Organisation ,ISS MEDICLEAN LIMITED,GU21 5RW,135929,Equipment support non-project costs,"10,298.06"
Ministry of Defence,Ministry of Defence,23/11/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,132197,Fees for professional services excluding legal fees,"10,277.45"
Ministry of Defence,Ministry of Defence,30/11/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,RH1 1SH,135653,Freight movement costs,"10,244.75"
Ministry of Defence,Ministry of Defence,16/11/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,129137,Fiscal asset under construction - capital in year addition,"10,241.50"
Ministry of Defence,Ministry of Defence,27/11/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,134083,Cost of other material consumed,"10,183.09"
Ministry of Defence,Ministry of Defence,14/11/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,127619,Cost of other material consumed,"10,106.42"
Ministry of Defence,Ministry of Defence,07/11/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,123470,Cost of other material consumed,"10,093.26"
Ministry of Defence,Ministry of Defence,20/11/2012,IT and communication services,Defence Equipment & Support,SUPERLETTER.COM INC,,130375,Computer equipment costing below the capitalisation threshold,"10,068.88"
Ministry of Defence,Ministry of Defence,20/11/2012,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,130310,Military short term detached duty,"10,056.00"
Ministry of Defence,Ministry of Defence,06/11/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,123264,Military short term detached duty,"10,053.30"
Ministry of Defence,Ministry of Defence,30/11/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,136371,Cost of other material consumed,"9,992.25"
Ministry of Defence,Ministry of Defence,13/11/2012,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,126747,Military short term detached duty,"9,991.10"
Ministry of Defence,Ministry of Defence,07/11/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,123521,Medical health services,"9,987.20"
Ministry of Defence,Ministry of Defence,30/11/2012,"Transportation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,RH1 1SH,135653,Freight movement costs,"9,925.12"
Ministry of Defence,Ministry of Defence,26/11/2012,Property leases,Defence Infrastructure Organisation ,RMPA SERVICES PLC,CO2 7ST,133151,Property dwellings private finance initiative - service concession arrangement service charge,"9,900.02"
Ministry of Defence,Ministry of Defence,20/11/2012,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,129752,Cost of other material consumed,"9,807.60"
Ministry of Defence,Ministry of Defence,22/11/2012,Design services and minor equipment purchases,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,131455,Equipment support non-project costs,"9,774.03"
Ministry of Defence,Ministry of Defence,28/11/2012,Estate management,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Estate + facilities management services - accommodation inventory + service,"9,761.86"
Ministry of Defence,Ministry of Defence,23/11/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,132197,Medical health services,"9,739.04"
Ministry of Defence,Ministry of Defence,02/11/2012,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,BT1 5LR,37050,Cost of other material consumed,"9,737.27"
Ministry of Defence,Ministry of Defence,29/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,SINGAPORE TECHNOLOGIES KINETICS LTD,,3000008554,Equipment support non-project costs,"9,645.62"
Ministry of Defence,Ministry of Defence,21/11/2012,Fuel for military use,Defence Infrastructure Organisation ,HENTY OIL LTD,SW1E 5BH,173070,Cost of ground diesel fuel consumed,"9,613.26"
Ministry of Defence,Ministry of Defence,27/11/2012,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,133644,Medical health services,"9,608.38"
Ministry of Defence,Ministry of Defence,22/11/2012,Research and development,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,131683,Research and development at the pre main gate stage of a project,"9,595.00"
Ministry of Defence,Ministry of Defence,15/11/2012,Estate management,Air Command,BABCOCK SUPPORT SERVICES LIMITED,BH23 6BS,127682,Estate + facilities management services - accommodation inventory + service,"9,582.62"
Ministry of Defence,Ministry of Defence,07/11/2012,Spend on Inventory - General,Defence Equipment & Support,FORBO FLOORING UK LIMITED,DE5 3NT,123759,Spend on Inventory - General,"9,564.48"
Ministry of Defence,Ministry of Defence,15/11/2012,Medical treatment & stores and welfare services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,127965,Medical-non hospital treatment,"9,533.09"
Ministry of Defence,Ministry of Defence,28/11/2012,Payment of utilities,Defence Infrastructure Organisation ,RWE WESTFALEN-WESER-EMS AG,,5000088089,Utilities consumed - electricity,"9,506.45"
Ministry of Defence,Ministry of Defence,29/11/2012,Externally delivered education and training,Navy Command,AKHTER COMPUTERS PUBLIC LIMITED COMPANY,CM18 7PN,134805,External military training ,"9,502.38"
Ministry of Defence,Ministry of Defence,27/11/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,134083,Cost of other material consumed,"9,501.45"
Ministry of Defence,Ministry of Defence,05/11/2012,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1G 0PU,122411,Cost of ground unleaded fuel consumed,"9,492.84"
Ministry of Defence,Ministry of Defence,19/11/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,129704,Cost of other material consumed,"9,478.55"
Ministry of Defence,Ministry of Defence,30/11/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,135691,Feasibility studies covering concept/assessment phase costs,"9,461.61"
Ministry of Defence,Ministry of Defence,09/11/2012,Spend on Inventory - General,Defence Equipment & Support,KIDDE GRAVINER LIMITED,SL3 0HB,125159,Spend on Inventory - General,"9,440.88"
Ministry of Defence,Ministry of Defence,20/11/2012,Estate management,Defence Equipment & Support,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,130417,Works - estate management,"9,440.29"
Ministry of Defence,Ministry of Defence,05/11/2012,"Transportation of personnel, freight and travel expenses",Air Command,DSV AIR & SEA LIMITED,M22 4NY,122341,Freight movement costs,"9,414.21"
Ministry of Defence,Ministry of Defence,07/11/2012,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,123738,Cost of food services,"9,366.34"
Ministry of Defence,Ministry of Defence,29/11/2012,Property leases,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,134822,Property dwellings private finance initiative - service concession arrangement service charge,"9,362.71"
Ministry of Defence,Ministry of Defence,13/11/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,126332,Consumption of medical dental and veterinary inventory,"9,289.28"
Ministry of Defence,Ministry of Defence,19/11/2012,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,129261,Fees for professional services excluding legal fees,"9,254.87"
Ministry of Defence,Ministry of Defence,22/11/2012,IT and communication services,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,131455,Computer equipment costing below the capitalisation threshold,"9,227.89"
Ministry of Defence,Ministry of Defence,02/11/2012,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,121425,Cost of other material consumed,"9,226.79"
Ministry of Defence,Ministry of Defence,12/11/2012,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,125584,Cost of other material consumed,"9,224.42"
Ministry of Defence,Ministry of Defence,28/11/2012,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,134169,Consumption of engineering and technical inventory,"9,196.52"
Ministry of Defence,Ministry of Defence,29/11/2012,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,135081,Utilities consumed - heating oil,"9,180.30"
Ministry of Defence,Ministry of Defence,14/11/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,127357,Spend on Inventory - General,"9,166.29"
Ministry of Defence,Ministry of Defence,01/11/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,120792,Consumption of medical dental and veterinary inventory,"9,149.07"
Ministry of Defence,Ministry of Defence,19/11/2012,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,129383,Medical health services,"9,148.70"
Ministry of Defence,Ministry of Defence,08/11/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,124733,Cost of other material consumed,"9,140.11"
Ministry of Defence,Ministry of Defence,14/11/2012,Fees for professional services,Land Forces,SYSTEMS CONSULTANTS SERVICES  LIMITED,RG7 4SA,127534,Fees for professional services excluding legal fees,"9,131.00"
Ministry of Defence,Ministry of Defence,12/11/2012,Fees for professional services,Navy Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,125877,Fees for professional services excluding legal fees,"9,097.42"
Ministry of Defence,Ministry of Defence,21/11/2012,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,130773,Spend on Inventory - General,"9,095.80"
Ministry of Defence,Ministry of Defence,06/11/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,122845,Consumption of medical dental and veterinary inventory,"9,086.23"
Ministry of Defence,Ministry of Defence,26/11/2012,Payment of utilities,Defence Infrastructure Organisation ,FIRMUS ENERGY (SUPPLY) LIMITED,BT41 4NN,37276,Utilities consumed - water + sewage,"9,072.05"
Ministry of Defence,Ministry of Defence,22/11/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,131509,Medical health services,"9,041.91"
Ministry of Defence,Ministry of Defence,08/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,THALES OPTRONICS LTD,G51 4BZ,124674,Equipment support non-project costs,"9,035.00"
Ministry of Defence,Ministry of Defence,28/11/2012,Administration,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,134136,General administration,"9,025.71"
Ministry of Defence,Ministry of Defence,23/11/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,131840,Consumption of medical dental and veterinary inventory,"9,022.65"
Ministry of Defence,Ministry of Defence,26/11/2012,Fees for professional services,Defence Equipment & Support,AEROSPACE & AIRWORTHINESS CONSULTANCY ENTERPRISES LIMITED,OX1 5DX,132540,Airworthiness Management,"9,000.00"
Ministry of Defence,Ministry of Defence,09/11/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,AGILITY LOGISTICS LIMITED,RG1 2LG,124750,Movement of service personnel,"8,904.91"
Ministry of Defence,Ministry of Defence,21/11/2012,Spend on Inventory - General,Joint Forces Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,130565,Spend on Inventory - General,"8,896.58"
Ministry of Defence,Ministry of Defence,14/11/2012,IT and communication services,Land Forces,COMPUTACENTER (UK) LIMITED,SE1 8HL,127042,Computer equipment costing below the capitalisation threshold,"8,890.64"
Ministry of Defence,Ministry of Defence,26/11/2012,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,132641,Cost of other material consumed,"8,886.90"
Ministry of Defence,Ministry of Defence,13/11/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,126892,Cost of other material consumed,"8,864.14"
Ministry of Defence,Ministry of Defence,16/11/2012,Spend on Inventory - General,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,172973,Spend on Inventory - General,"8,841.01"
Ministry of Defence,Ministry of Defence,20/11/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,130439,Cost of other material consumed,"8,797.08"
Ministry of Defence,Ministry of Defence,01/11/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,121227,Equipment support non-project costs,"8,769.71"
Ministry of Defence,Ministry of Defence,26/11/2012,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,M32 0NB,132943,Raw material and consumable or capital spare purchased,"8,710.85"
Ministry of Defence,Ministry of Defence,20/11/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,130439,Cost of other material consumed,"8,661.12"
Ministry of Defence,Ministry of Defence,16/11/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,128764,Fees for professional services excluding legal fees,"8,639.77"
Ministry of Defence,Ministry of Defence,30/11/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,C F ANDERSON & SON LIMITED,C06 1HD,135613,Consumption of general inventory,"8,604.93"
Ministry of Defence,Ministry of Defence,19/11/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,129704,Cost of other material consumed,"8,603.29"
Ministry of Defence,Ministry of Defence,16/11/2012,Fees for professional services,Head Office & Corporate Services,LOGICA UK LIMITED,KT22 7LP,128807,"Advice and guidance on how to produce the product, but not production of the product itself.","8,590.85"
Ministry of Defence,Ministry of Defence,14/11/2012,Food and clothing,Air Command,TECHNOGYM U K LIMITED,RG12 8PE,127543,Cost of purchasing and repairing clothing,"8,573.63"
Ministry of Defence,Ministry of Defence,28/11/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,134097,Consumption of medical dental and veterinary inventory,"8,533.25"
Ministry of Defence,Ministry of Defence,27/11/2012,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,133928,Military short term detached duty,"8,518.40"
Ministry of Defence,Ministry of Defence,26/11/2012,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,133191,Cost of food services,"8,518.25"
Ministry of Defence,Ministry of Defence,14/11/2012,Estate management,Defence Equipment & Support,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,127060,Works services - excluding United States forces/NATO + married quarters,"8,512.92"
Ministry of Defence,Ministry of Defence,29/11/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,134900,Medical health services,"8,491.94"
Ministry of Defence,Ministry of Defence,21/11/2012,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,BT1 5LR,37225,Cost of other material consumed,"8,454.91"
Ministry of Defence,Ministry of Defence,26/11/2012,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,132641,Plant + machinery operating lease,"8,445.95"
Ministry of Defence,Ministry of Defence,13/11/2012,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,126385,Cost of other material consumed,"8,444.69"
Ministry of Defence,Ministry of Defence,26/11/2012,Official entertainment and hospitality,Defence Infrastructure Organisation ,RMPA SERVICES PLC,CO2 7ST,133151,Entertainment + hospitality,"8,442.37"
Ministry of Defence,Ministry of Defence,30/11/2012,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,135701,Freight movement costs,"8,428.32"
Ministry of Defence,Ministry of Defence,21/11/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,130817,Medical health services,"8,428.13"
Ministry of Defence,Ministry of Defence,07/11/2012,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,123759,Spend on Inventory - General,"8,399.94"
Ministry of Defence,Ministry of Defence,05/11/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,CORPORATE DOCUMENT SERVICES  LIMITED,BT1 5LR,37065,Cost of other material consumed,"8,398.07"
Ministry of Defence,Ministry of Defence,22/11/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,131268,Consumption of medical dental and veterinary inventory,"8,384.46"
Ministry of Defence,Ministry of Defence,01/11/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,121325,Cost of other material consumed,"8,367.11"
Ministry of Defence,Ministry of Defence,01/11/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,120898,Medical health services,"8,347.71"
Ministry of Defence,Ministry of Defence,19/11/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,129261,Medical health services,"8,336.81"
Ministry of Defence,Ministry of Defence,14/11/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,127027,Medical health services,"8,330.72"
Ministry of Defence,Ministry of Defence,29/11/2012,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,135381,Cost of clothing and textile services received,"8,306.86"
Ministry of Defence,Ministry of Defence,06/11/2012,Payment of utilities,Air Command,WATSON PETROLEUM LTD,SN15 5DN,123389,Utilities consumed - heating oil,"8,282.40"
Ministry of Defence,Ministry of Defence,07/11/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,123408,Consumption of medical dental and veterinary inventory,"8,272.17"
Ministry of Defence,Ministry of Defence,09/11/2012,IT and communication services,Navy Command,EUROPEAN ELECTRONIQUE LIMITED,OX29 4TT,125083,Computer equipment costing below the capitalisation threshold,"8,191.92"
Ministry of Defence,Ministry of Defence,23/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,132386,Equipment support non-project costs,"8,168.89"
Ministry of Defence,Ministry of Defence,14/11/2012,Externally delivered education and training,Land Forces,STAFFORDSHIRE UNIVERSITY,ST16 9EF,127524,External military training ,"8,160.00"
Ministry of Defence,Ministry of Defence,30/11/2012,Purchase of information and communications technology,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,SP9 7QD,135537,IT + communications asset - in year capital addition,"8,151.66"
Ministry of Defence,Ministry of Defence,26/11/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,132530,Consumption of medical dental and veterinary inventory,"8,148.57"
Ministry of Defence,Ministry of Defence,05/11/2012,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,122695,Cost of food services,"8,117.90"
Ministry of Defence,Ministry of Defence,21/11/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,130615,Freight movement costs,"8,093.89"
Ministry of Defence,Ministry of Defence,28/11/2012,Payment of utilities,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000088093,Utilities consumed - electricity,"8,082.13"
Ministry of Defence,Ministry of Defence,30/11/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,135864,Utilities consumed - heating oil,"8,021.82"
Ministry of Defence,Ministry of Defence,28/11/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,134456,Fees for professional services excluding legal fees,"8,002.62"
Ministry of Defence,Ministry of Defence,26/11/2012,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,133181,Equipment support non-project costs,"8,000.00"
Ministry of Defence,Ministry of Defence,22/11/2012,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,131421,Freight movement costs,"7,969.18"
Ministry of Defence,Ministry of Defence,02/11/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,121641,Medical health services,"7,964.65"
Ministry of Defence,Ministry of Defence,21/11/2012,Payment of utilities,Air Command,WATSON PETROLEUM LTD,SN15 5DN,131243,Utilities consumed - heating oil,"7,886.40"
