"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","C1","35648","44268","Media and Press","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","C1","35648","44268","Secretariat & Private Office","8.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","C2","29258","36333","Design & Imagery","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","C2","29258","36333","Internal Communications","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","C2","29258","36333","Media and Press","3.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","C2","29258","36333","Secretariat & Private Office","9.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","D","23427","29092","Design & Imagery","4.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","D","23427","29092","Internal Communications","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","D","23427","29092","Media and Press","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","D","23427","29092","Photography","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","D","23427","29092","Secretariat & Private Office","7.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","E1","18370","22124","Design & Imagery","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","E1","18370","22124","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","Retired Offr 1","37819","44268","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009105","D","23427","29092","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009190","D","23427","29092","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009190","E1","18370","22124","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00018631","C2","29258","36333","Strategic Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00018631","D","23427","29092","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023490","C2","29258","36333","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","D","23427","29092","Communication and Media","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","E1","18370","22124","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00050171","C2","29258","36333","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00062452","D","23427","29092","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","B2","47942","59535","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","C1","35648","44268","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","C2","29258","36333","Media and Press","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","C2","29258","36333","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","D","23427","29092","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","D","23427","29092","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","D","23427","29092","Strategic Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00065000","C1","35648","44268","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","C1","35648","44268","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00110863","C2","29258","36333","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00115147","B1","56436","72185","Secretariat & Private Office","4.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00115147","B2","47942","59535","Secretariat & Private Office","3.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00115147","C1","35648","44268","Secretariat & Private Office","19.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00115147","D","23427","29092","Secretariat & Private Office","3.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00115151","C1","35648","44268","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00153528","B2","47942","59535","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00153528","C1","35648","44268","Secretariat & Private Office","5.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00153528","C2","29258","36333","Secretariat & Private Office","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00153528","D","23427","29092","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00153528","Retired Offr 1","37819","44268","Secretariat & Private Office","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00159581","C1","35648","44268","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165338","C1","35648","44268","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165338","C2","29258","36333","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","C2","29258","36333","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","C2","29258","36333","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","C2","29258","36333","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","D","23427","29092","Communication and Media","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","D","23427","29092","Internal Communications","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","D","23427","29092","Secretariat & Private Office","3.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00170311","C1","35648","44268","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171964","C1","35648","44268","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171964","C2","29258","36333","Secretariat & Private Office","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00171964","D","23427","29092","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00173860","D","23427","29092","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","C2","29258","36333","Media and Press","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","D","23427","29092","Media and Press","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179865","D","23427","29092","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00179993","D","23427","29092","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00180570","C1","35648","44268","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00180570","C2","29258","36333","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00184578","C1","35648","44268","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00184578","C2","29258","36333","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00194481","C2","29258","36333","Secretariat & Private Office","1.00","communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00194481","D","23427","29092","Secretariat & Private Office","2.00","communications"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000047","C1","35648","44268","Finance Officer","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000721","B1","56436","72185","Accountant","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000721","B2","47942","59535","Accountant","6.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000721","C1","35648","44268","Accountant","45.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000721","C2","29258","36333","Accountant","16.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000721","D","23427","29092","Accountant","12.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00007537","C2","29258","36333","Audit and Assurance","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","C2","29258","36333","Audit and Assurance","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","D","23427","29092","Audit and Assurance","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00018631","C1","35648","44268","Material Accounting","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00018631","C2","29258","36333","Audit and Assurance","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","D","23427","29092","Audit and Assurance","4.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","D","23427","29092","Material Accounting","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","E1","18370","22124","Material Accounting","26.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","E2","15623","18815","Material Accounting","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","Skill Zone 2","16482","18010","Material Accounting","9.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","Skill Zone 3","18010","22150","Material Accounting","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","B1","56436","72185","Decision Support","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","B2","47942","59535","Business Management and Improvement","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","B2","47942","59535","Decision Support","6.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","B2","47942","59535","Reporting and Controls","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","C1","35648","44268","Business Management and Improvement","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","C1","35648","44268","Decision Support","13.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","C1","35648","44268","Programme and Project Management","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","C1","35648","44268","Reporting and Controls","5.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","C2","29258","36333","Decision Support","17.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","C2","29258","36333","Digital and Social Media","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","C2","29258","36333","Material Accounting","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","C2","29258","36333","Reporting and Controls","3.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","C2","29258","36333","Supply Chain Management","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","C2","29258","36333","Transaction Processing","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","D","23427","29092","Audit and Assurance","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","D","23427","29092","Business Management and Improvement","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","D","23427","29092","Decision Support","4.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","D","23427","29092","Digital and Social Media","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","D","23427","29092","Programme and Project Management","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","D","23427","29092","Reporting and Controls","5.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","D","23427","29092","Secretarial","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","D","23427","29092","Supply Chain Management","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","E1","18370","22124","Administrative Support","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","E1","18370","22124","Decision Support","6.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00148725","E1","18370","22124","Transaction Processing","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00150079","B1","56436","72185","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00150079","C1","35648","44268","Decision Support","3.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00150079","C2","29258","36333","Decision Support","5.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","D","23427","29092","Reporting and Controls","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","B1","56436","72185","Decision Support","3.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","B2","47942","59535","Decision Support","9.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","C1","35648","44268","Business Management and Improvement","3.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","C1","35648","44268","Decision Support","21.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","C1","35648","44268","Reporting and Controls","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","C2","29258","36333","Business Management and Improvement","9.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","C2","29258","36333","Decision Support","20.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","C2","29258","36333","Reporting and Controls","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","D","23427","29092","Business Management and Improvement","3.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","D","23427","29092","Decision Support","31.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","D","23427","29092","Training Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","E1","18370","22124","Administrative Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","E1","18370","22124","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","D","23427","29092","Accountant","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","B1","56436","72185","Civilian HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","B2","47942","59535","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","B2","47942","59535","Consultancy","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","C1","35648","44268","Civilian HR Expert","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","C1","35648","44268","Civilian HR Service Provider","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","C1","35648","44268","Consultancy","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","C1","35648","44268","Service HR Expert","3.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","C2","29258","36333","Civilian HR Expert","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","C2","29258","36333","Civilian HR Service Provider","11.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","C2","29258","36333","Service HR Expert","3.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","D","23427","29092","Civilian HR Expert","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","D","23427","29092","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","D","23427","29092","Civilian HR Service Provider","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","D","23427","29092","Secretariat & Private Office","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","D","23427","29092","Service HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","D","23427","29092","Service HR Partner","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","D","23427","29092","Service HR Service Provider","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","E1","18370","22124","Civilian HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","E1","18370","22124","Community Service","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","E1","18370","22124","Service HR Expert","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","E1","18370","22124","Service HR Service Provider","4.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000001","Skill Zone 3","18010","22150","Civilian HR Service Provider","33.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002729","C1","35648","44268","Service HR Service Provider","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00002729","C2","29258","36333","Civilian HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","C2","29258","36333","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","C2","29258","36333","Civilian HR Partner","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","C2","29258","36333","Service HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","D","23427","29092","Civilian HR Partner","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009028","E1","18370","22124","Service HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00018631","B2","47942","59535","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","C2","29258","36333","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","Skill Zone 3","18010","22150","Employee Representative","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00064206","C2","29258","36333","Civilian HR Partner","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00115151","C1","35648","44268","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","D","23427","29092","Civilian HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","D","23427","29092","Civilian Trainers (Civ Trainer)","3.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","D","23427","29092","Training Support","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00165354","E1","18370","22124","Civilian HR Service Provider","3.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172154","C2","29258","36333","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00172154","D","23427","29092","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00183883","C2","29258","36333","Civilian Trainers (Civ Trainer)","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00184578","B1","56436","72185","Civilian HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00185268","C2","29258","36333","Service HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00188813","D","23427","29092","Training Support","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000047","D","23427","29092","Information Technology","4.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00000047","E1","18370","22124","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00008374","C2","29258","36333","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009190","C1","35648","44268","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00009190","C2","29258","36333","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00018626","D","23427","29092","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00018631","C2","29258","36333","Information Technology","2.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00018631","D","23427","29092","Information Technology","2.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00018631","E1","18370","22124","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023490","C1","35648","44268","Information Technology","4.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00023917","E1","18370","22124","Information Technology","5.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00031698","C1","35648","44268","Information Technology","2.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00031698","C2","29258","36333","Information Technology","5.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00031698","D","23427","29092","Information Technology","16.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00031698","E1","18370","22124","Information Technology","28.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00031698","Skill Zone 3","18010","22150","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00031698","Skill Zone 4","22150","24930","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","C1","35648","44268","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","D","23427","29092","Information Technology","8.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033010","E1","18370","22124","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","B1","56436","72185","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Defence Equipment and Support","00033011","B2","47942","59535","Information Technology","6.00","Information Technology"
