Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,16/07/2012,Spend on Inventory - General,Defence Equipment & Support,MARLBOROUGH COMMUNICATIONS  LIMITED,RH6 9UU,966857,Spend on Inventory - General,"1,705.70"
Ministry of Defence,Ministry of Defence,23/07/2012,Spend on Inventory - General,Land Forces,TURNER VIRR & CO. LTD,LS25 2DY,970685,Spend on Inventory - General,"1,698.63"
Ministry of Defence,Defence Science and Technology Laboratory,13/07/2012,Other Services & Office costs,Operations,BARCLAYCARD,,G - 9000144242 - 00141102,,"1,680.85"
Ministry of Defence,Ministry of Defence,09/07/2012,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014483,Cost of claims/compensation and related expenses against MOD,"1,679.56"
Ministry of Defence,Ministry of Defence,23/07/2012,IT and communication services,Navy Command,CANON (UK) LIMITED,RH2 8BF,970016,Computer equipment costing below the capitalisation threshold,"1,679.26"
Ministry of Defence,Ministry of Defence,20/07/2012,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,969882,Cost of other material consumed,"1,678.64"
Ministry of Defence,Ministry of Defence,19/07/2012,Estate management,Navy Command,SODEXO LTD,M50 0AL,969004,Estate + facilities management services - accommodation inventory + service,"1,674.87"
Ministry of Defence,Ministry of Defence,27/07/2012,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,973008,Consumption of medical dental and veterinary inventory,"1,672.34"
Ministry of Defence,Ministry of Defence,10/07/2012,Estate management,Navy Command,SODEXO LTD,M50 0AL,963443,Estate + facilities management services - accommodation inventory + service,"1,666.70"
Ministry of Defence,Ministry of Defence,26/07/2012,Externally delivered education and training,Navy Command,FIREBRAND TRAINING LTD,W1B 3AT,972559,External military training ,"1,666.67"
Ministry of Defence,Ministry of Defence,11/07/2012,Payment of utilities,Defence Equipment & Support,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,963633,Utilities consumed - gas,"1,662.55"
Ministry of Defence,Ministry of Defence,25/07/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,971330,Consumption of medical dental and veterinary inventory,"1,658.06"
Ministry of Defence,Ministry of Defence,31/07/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,975132,Cost of other material consumed,"1,654.89"
Ministry of Defence,Ministry of Defence,18/07/2012,Spend on Inventory - General,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,967885,Spend on Inventory - General,"1,646.54"
Ministry of Defence,Ministry of Defence,10/07/2012,"Transportation of personnel, freight and travel expenses",Central TLB,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,963412,Civilian short term detached duty,"1,646.10"
Ministry of Defence,Ministry of Defence,17/07/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,967246,Cost of other material consumed,"1,630.51"
Ministry of Defence,Ministry of Defence,25/07/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,971729,Medical health services,"1,619.25"
Ministry of Defence,Ministry of Defence,02/07/2012,Administration,Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,959425,General administration,"1,618.80"
Ministry of Defence,Ministry of Defence,13/07/2012,Administration,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,965920,General administration,"1,618.40"
Ministry of Defence,Ministry of Defence,24/07/2012,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,971220,Estate + facilities management services - accommodation inventory + service,"1,617.36"
Ministry of Defence,Ministry of Defence,10/07/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,963041,Cost of other material consumed,"1,610.31"
Ministry of Defence,Ministry of Defence,23/07/2012,Spend on Inventory - General,Air Command,REXEL UK LTD,EN6 9EB,970557,Spend on Inventory - General,"1,610.23"
Ministry of Defence,Ministry of Defence,30/07/2012,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,973760,Consumption of medical dental and veterinary inventory,"1,610.05"
Ministry of Defence,Ministry of Defence,23/07/2012,Administration,Central TLB,ROYAL MAIL GROUP LIMITED,S49 1HQ,970571,General administration,"1,609.40"
Ministry of Defence,Ministry of Defence,04/07/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,SN5 8RS,960139,Movement of service personnel,"1,607.99"
Ministry of Defence,Ministry of Defence,23/07/2012,Estate management,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,970016,Estate + facilities management services - accommodation inventory + service,"1,600.76"
Ministry of Defence,Ministry of Defence,05/07/2012,Design services and minor equipment purchases,Air Command,ELECTRO SERVICES (MIDLANDS) LTD,TF7 4QL,961018,Equipment support non-project costs,"1,600.00"
Ministry of Defence,Ministry of Defence,02/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,959448,Equipment support project costs,"1,591.00"
Ministry of Defence,Ministry of Defence,06/07/2012,General services and support,Air Command,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,SS14 4AR,961832,Purchase of defence support equipment below capitalisation threshold of £25k.,"1,587.60"
Ministry of Defence,Ministry of Defence,10/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,963090,Equipment support project costs,"1,580.83"
Ministry of Defence,Ministry of Defence,26/07/2012,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,972998,Cost of other material consumed,"1,576.50"
Ministry of Defence,Ministry of Defence,12/07/2012,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,964844,Cost of other material consumed,"1,576.23"
Ministry of Defence,Ministry of Defence,17/07/2012,Estate management,Land Forces,ELIOR UK PLC,SK11 6ET,967440,Estate + facilities management services - accommodation inventory + service,"1,576.05"
Ministry of Defence,Ministry of Defence,10/07/2012,Spend on Inventory - General,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,963496,Spend on Inventory - General,"1,574.46"
Ministry of Defence,Ministry of Defence,10/07/2012,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,RH2 8BF,963041,Cost of other material consumed,"1,574.16"
Ministry of Defence,Ministry of Defence,13/07/2012,Externally delivered education and training,Land Forces,EXPLOSIVE LEARNING SOLUTIONS LIMITED,OX11 0SG,965909,External military training ,"1,571.20"
Ministry of Defence,Ministry of Defence,31/07/2012,Payment of utilities,Air Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,974652,Utilities consumed - gas,"1,570.43"
Ministry of Defence,Ministry of Defence,05/07/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,961087,Fees for professional services excluding legal fees,"1,563.98"
Ministry of Defence,Ministry of Defence,13/07/2012,Purchase of inventory and services ,Defence Equipment & Support,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,965947,Consumption of medical dental and veterinary inventory,"1,552.99"
Ministry of Defence,Ministry of Defence,27/07/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,973754,Cost of other material consumed,"1,550.58"
Ministry of Defence,Ministry of Defence,05/07/2012,Spend on Inventory - General,Defence Equipment & Support,THALES UK LIMITED,RH10 9HA,961368,Spend on Inventory - General,"1,547.64"
Ministry of Defence,Ministry of Defence,11/07/2012,Design services and minor equipment purchases,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,963650,Equipment support non-project costs,"1,540.33"
Ministry of Defence,Defence Science and Technology Laboratory,13/07/2012,Consumable Materials,Infrastructure,BARCLAYCARD,,G - 9000144245 - 00141107,,"1,537.70"
Ministry of Defence,Ministry of Defence,27/07/2012,Estate management,Defence Infrastructure Organisation ,ISS FACILITY SERVICES LIMITED,SN10 2EU,973384,Estate core services charge,"1,531.48"
Ministry of Defence,Ministry of Defence,04/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,960140,Equipment support non-project costs,"1,524.00"
Ministry of Defence,Ministry of Defence,02/07/2012,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,958893,Equipment support non-project costs,"1,523.45"
Ministry of Defence,Ministry of Defence,20/07/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,969882,Cost of other material consumed,"1,522.13"
Ministry of Defence,Ministry of Defence,25/07/2012,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,971330,Consumption of medical dental and veterinary inventory,"1,520.16"
Ministry of Defence,Ministry of Defence,31/07/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,975019,Civilian short term detached duty,"1,520.00"
Ministry of Defence,Ministry of Defence,13/07/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,965707,Cost of other material consumed,"1,518.30"
Ministry of Defence,Ministry of Defence,12/07/2012,"Transportation of personnel, freight and travel expenses",Command Joint Operations,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,964172,Freight movement costs,"1,517.45"
Ministry of Defence,Ministry of Defence,03/07/2012,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,959609,Transport other operating lease,"1,516.71"
Ministry of Defence,Ministry of Defence,04/07/2012,Estate management,Navy Command,ARAMARK LTD,LS16 6QY,960056,Estate + facilities management services - accommodation inventory + service,"1,515.31"
Ministry of Defence,Ministry of Defence,04/07/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,960021,Consumption of medical dental and veterinary inventory,"1,512.93"
Ministry of Defence,Defence Science and Technology Laboratory,13/07/2012,Conferences & Catering,Programme Office,BARCLAYCARD,,G - 9000144243 - 00141104,,"1,512.50"
Ministry of Defence,Ministry of Defence,10/07/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,963012,Cost of other material consumed,"1,511.14"
Ministry of Defence,Ministry of Defence,26/07/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,972998,Cost of other material consumed,"1,509.02"
Ministry of Defence,Ministry of Defence,23/07/2012,Fees for professional services,Land Forces,MODIS INTERNATIONAL LTD,W1T 5AE,970386,Fees for professional services excluding legal fees,"1,500.00"
Ministry of Defence,Ministry of Defence,02/07/2012,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,959462,Cost of food purchases,"1,484.83"
Ministry of Defence,Ministry of Defence,25/07/2012,Estate management,Defence Infrastructure Organisation ,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,971669,Estate + facilities management services - accommodation inventory + service,"1,478.16"
Ministry of Defence,Ministry of Defence,24/07/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,970779,Cost of other material consumed,"1,474.72"
Ministry of Defence,Ministry of Defence,20/07/2012,IT and communication services,Defence Equipment & Support,XMA LTD,NG11 7EP,969882,Computer equipment costing below the capitalisation threshold,"1,474.65"
Ministry of Defence,Ministry of Defence,26/07/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,972233,Cost of other material consumed,"1,469.66"
Ministry of Defence,Ministry of Defence,10/07/2012,Fees for professional services,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,963095,Fees for professional services excluding legal fees,"1,469.04"
Ministry of Defence,Ministry of Defence,09/07/2012,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014483,Oil and lubricants consumed excluding those from the inventory system,"1,468.39"
Ministry of Defence,Ministry of Defence,17/07/2012,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,967231,Equipment support non-project costs,"1,466.38"
Ministry of Defence,Ministry of Defence,06/07/2012,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,961996,Military short term detached duty,"1,463.59"
Ministry of Defence,Ministry of Defence,09/07/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014484,Military short term detached duty,"1,454.21"
Ministry of Defence,Ministry of Defence,25/07/2012,Purchase of inventory and services ,Navy Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,971669,Cost of other material consumed,"1,448.77"
Ministry of Defence,Ministry of Defence,12/07/2012,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,964720,Movement of service personnel,"1,448.39"
Ministry of Defence,Ministry of Defence,31/07/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,974600,Cost of other material consumed,"1,438.50"
Ministry of Defence,Ministry of Defence,02/07/2012,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,958893,Transport other operating lease,"1,436.63"
Ministry of Defence,Ministry of Defence,13/07/2012,Spend on Inventory - General,Defence Equipment & Support,BUNZL UK LIMITED,KT19 8TY,965749,Spend on Inventory - General,"1,435.34"
Ministry of Defence,Ministry of Defence,16/07/2012,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,967184,Cost of other material consumed,"1,434.52"
Ministry of Defence,Ministry of Defence,04/07/2012,Externally delivered education and training,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014452,External military training ,"1,430.63"
Ministry of Defence,Ministry of Defence,13/07/2012,Fuel for military use,Command Joint Operations,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,965812,Oil and lubricants consumed excluding those from the inventory system,"1,429.94"
Ministry of Defence,Ministry of Defence,12/07/2012,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,964844,Cost of other material consumed,"1,425.30"
Ministry of Defence,Ministry of Defence,06/07/2012,Administration,Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,961968,General administration,"1,425.06"
Ministry of Defence,Ministry of Defence,25/07/2012,Medical treatment & stores and welfare services,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,971669,Recreational facilities costs in support of social work,"1,424.78"
Ministry of Defence,Ministry of Defence,06/07/2012,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,961451,Consumption of medical dental and veterinary inventory,"1,420.50"
Ministry of Defence,Ministry of Defence,09/07/2012,Estate management,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,962231,Estate + facilities management services - accommodation inventory + service,"1,419.07"
Ministry of Defence,Ministry of Defence,25/07/2012,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,971387,Equipment support non-project costs,"1,413.55"
Ministry of Defence,Ministry of Defence,31/07/2012,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,974600,Cost of other material consumed,"1,412.29"
Ministry of Defence,Ministry of Defence,10/07/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,962968,Consumption of medical dental and veterinary inventory,"1,410.87"
Ministry of Defence,Ministry of Defence,12/07/2012,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,964153,Cost of other material consumed,"1,408.93"
Ministry of Defence,Ministry of Defence,24/07/2012,Administration,Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,971192,General administration,"1,403.64"
Ministry of Defence,Ministry of Defence,31/07/2012,Transport hire charges,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,974589,Transport other operating lease,"1,399.28"
Ministry of Defence,Ministry of Defence,03/07/2012,IT and communication services,Air Command,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9WN,959985,Computer equipment costing below the capitalisation threshold,"1,399.20"
Ministry of Defence,Ministry of Defence,16/07/2012,Medical treatment & stores and welfare services,Command Joint Operations,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,967151,Medical health services,"1,393.84"
Ministry of Defence,Ministry of Defence,26/07/2012,Estate management,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,972550,Estate + facilities management services - accommodation inventory + service,"1,389.36"
Ministry of Defence,Ministry of Defence,31/07/2012,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,975132,Cost of other material consumed,"1,383.80"
Ministry of Defence,Ministry of Defence,19/07/2012,Spend on Inventory - General,Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,ST1 5HU,968703,Spend on Inventory - General,"1,380.00"
Ministry of Defence,Ministry of Defence,04/07/2012,Purchase of inventory and services ,Land Forces,C F ANDERSON & SON LIMITED,C06 1HD,960126,Consumption of general inventory,"1,379.26"
Ministry of Defence,Ministry of Defence,27/07/2012,IT and communication services,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,973056,Line + telephone rental including commercial charge for use of radio frequencies,"1,368.00"
Ministry of Defence,Ministry of Defence,19/07/2012,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,968502,Estate + facilities management services - accommodation inventory + service,"1,365.37"
Ministry of Defence,Ministry of Defence,16/07/2012,Building maintenance and accommodation stores,Defence Equipment & Support,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,966872,Building maintenance accommodation inventory,"1,358.77"
Ministry of Defence,Ministry of Defence,04/07/2012,Estate management,Defence Equipment & Support,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,960180,Works services - excluding United States forces/NATO + married quarters,"1,356.83"
Ministry of Defence,Ministry of Defence,18/07/2012,Food and clothing,Land Forces,ELIOR UK PLC,SK11 6ET,968029,Cost of clothing and textile services received,"1,347.54"
Ministry of Defence,Ministry of Defence,10/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,SN14 0TW,963044,Equipment support project costs,"1,342.85"
Ministry of Defence,Ministry of Defence,06/07/2012,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,961525,Consumption of engineering and technical inventory,"1,338.24"
Ministry of Defence,Ministry of Defence,24/07/2012,Spend on Inventory - General,Air Command,BUNZL UK LIMITED,KT19 8TY,970797,Spend on Inventory - General,"1,327.37"
Ministry of Defence,Ministry of Defence,10/07/2012,Payment of utilities,Land Forces,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,963074,Utilities consumed - gas,"1,324.10"
Ministry of Defence,Ministry of Defence,12/07/2012,Purchase of inventory and services ,Central TLB,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,964153,Cost of other material consumed,"1,322.94"
Ministry of Defence,Ministry of Defence,25/07/2012,Spend on Inventory - General,Command Joint Operations,BUNZL UK LIMITED,KT19 8TY,971441,Spend on Inventory - General,"1,313.28"
Ministry of Defence,Ministry of Defence,19/07/2012,IT and communication services,Air Command,XMA LTD,NG11 7EP,969106,Computer equipment costing below the capitalisation threshold,"1,310.07"
Ministry of Defence,Ministry of Defence,06/07/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,962115,Cost of other material consumed,"1,302.52"
Ministry of Defence,Ministry of Defence,12/07/2012,Purchase of inventory and services ,Central TLB,SERCO LIMITED,RG27 9UY,964704,Cost of other material consumed,"1,300.95"
Ministry of Defence,Ministry of Defence,24/07/2012,Rent and rates,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014599,Rent buildings - non civil estate property and married quarter property,"1,298.28"
Ministry of Defence,Ministry of Defence,11/07/2012,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,963787,Utilities consumed - heating oil,"1,296.96"
Ministry of Defence,Ministry of Defence,24/07/2012,Payment of utilities,Navy Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,970843,Utilities consumed - gas,"1,296.26"
Ministry of Defence,Ministry of Defence,13/07/2012,Rent and rates,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014521,Rent buildings - non civil estate property and married quarter property,"1,295.17"
Ministry of Defence,Ministry of Defence,09/07/2012,Estate management,Land Forces,RANDSTAD DEUTSCHLAND GMBH,,5000080613,Estate + facilities management services - accommodation inventory + service,"1,293.86"
Ministry of Defence,Ministry of Defence,12/07/2012,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,964140,Equipment support non-project costs,"1,293.46"
Ministry of Defence,Ministry of Defence,18/07/2012,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,967820,Equipment support non-project costs,"1,281.34"
Ministry of Defence,Ministry of Defence,23/07/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,969889,Consumption of medical dental and veterinary inventory,"1,280.32"
Ministry of Defence,Ministry of Defence,02/07/2012,Purchase of inventory and services ,Command Joint Operations,XMA LTD,NG11 7EP,959574,Cost of other material consumed,"1,279.68"
Ministry of Defence,Ministry of Defence,02/07/2012,Fuel for military use,Land Forces,QINETIQ LIMITED,PO12 2AG,959398,Bulk aviation fuel consumed,"1,276.76"
Ministry of Defence,Ministry of Defence,30/07/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000081920,Fiscal asset under construction - capital in year addition,"1,275.69"
Ministry of Defence,Defence Science and Technology Laboratory,13/07/2012,Publications/Subscriptions,Operations,BARCLAYCARD,,G - 9000144243 - 00141104,,"1,275.62"
Ministry of Defence,Ministry of Defence,11/07/2012,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,963786,Utilities consumed - heating oil,"1,270.29"
Ministry of Defence,Ministry of Defence,27/07/2012,Purchase of inventory and services ,Navy Command,NHS BUSINESS SERVICES AUTHORITY,ME16 0LW,'200000014657,Consumption of medical dental and veterinary inventory,"1,260.58"
Ministry of Defence,Ministry of Defence,18/07/2012,"Transportation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,RH1 1SH,967897,Freight movement costs,"1,258.40"
Ministry of Defence,Ministry of Defence,05/07/2012,Transport hire charges,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,960802,Transport other operating lease,"1,254.40"
Ministry of Defence,Ministry of Defence,09/07/2012,Food and clothing,Land Forces,RANDSTAD DEUTSCHLAND GMBH,,5000080613,Cost of food purchases,"1,247.08"
Ministry of Defence,Ministry of Defence,19/07/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,968994,Equipment support non-project costs,"1,243.80"
Ministry of Defence,Ministry of Defence,20/07/2012,Spend on Inventory - General,Command Joint Operations,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,969605,Spend on Inventory - General,"1,220.83"
Ministry of Defence,Ministry of Defence,06/07/2012,Purchase of inventory and services ,Central TLB,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,SS14 4AR,961832,Cost of other material consumed,"1,220.21"
Ministry of Defence,Ministry of Defence,10/07/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,963412,Civilian short term detached duty,"1,211.40"
Ministry of Defence,Ministry of Defence,31/07/2012,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,975019,Civilian short term detached duty,"1,205.60"
Ministry of Defence,Ministry of Defence,19/07/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,L WHITAKER & SONS (1983) LIMITED,OL11 2PU,968778,Spend on Inventory - General,"1,199.88"
Ministry of Defence,Ministry of Defence,19/07/2012,Building maintenance and accommodation stores,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,M32 0NB,968768,Building maintenance accommodation inventory,"1,196.60"
Ministry of Defence,Ministry of Defence,10/07/2012,Design services and minor equipment purchases,Command Joint Operations,CANON (UK) LIMITED,RH2 8BF,963041,Equipment support non-project costs,"1,196.02"
Ministry of Defence,Ministry of Defence,10/07/2012,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,963005,Spend on Inventory - General,"1,195.20"
Ministry of Defence,Ministry of Defence,12/07/2012,Research and development,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,964264,Research and development excluding defence science and technology laboratory,"1,194.18"
Ministry of Defence,Ministry of Defence,13/07/2012,Spend on Inventory - General,Command Joint Operations,BUNZL UK LIMITED,KT19 8TY,965749,Spend on Inventory - General,"1,191.96"
Ministry of Defence,Ministry of Defence,04/07/2012,IT and communication services,Defence Equipment & Support,CESG,GL51 0EX,'200000014451,Information technology services,"1,190.00"
Ministry of Defence,Ministry of Defence,17/07/2012,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,967231,Equipment support non-project costs,"1,188.37"
Ministry of Defence,Ministry of Defence,23/07/2012,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,970016,Plant + machinery operating lease,"1,186.74"
Ministry of Defence,Ministry of Defence,16/07/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,CRONOS CONTAINERS LTD,SL7 3AB,966550,Freight movement costs,"1,186.68"
Ministry of Defence,Ministry of Defence,10/07/2012,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,962997,Equipment support non-project costs,"1,180.76"
Ministry of Defence,Ministry of Defence,24/07/2012,Food and clothing,Defence Infrastructure Organisation ,ISS MEDICLEAN LIMITED,GU21 5RW,971049,Cost of food services,"1,180.26"
Ministry of Defence,Ministry of Defence,10/07/2012,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,963049,Fees for professional services excluding legal fees,"1,176.76"
Ministry of Defence,Ministry of Defence,23/07/2012,IT and communication services,Navy Command,RICOH UK.LIMITED,NN4 7YB,970559,Computer equipment costing below the capitalisation threshold,"1,170.25"
Ministry of Defence,Ministry of Defence,09/07/2012,Official entertainment and hospitality,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014483,Entertainment + hospitality,"1,169.13"
Ministry of Defence,Ministry of Defence,09/07/2012,Fuel for military use,Central TLB,NAMSA,,5000080601,Spot bunker marine fuel consumed,"1,168.86"
Ministry of Defence,Ministry of Defence,10/07/2012,Spend on Inventory - General,Land Forces,TURNER VIRR & CO. LTD,LS25 2DY,963496,Spend on Inventory - General,"1,168.19"
Ministry of Defence,Ministry of Defence,17/07/2012,"Transportation of personnel, freight and travel expenses",Command Joint Operations,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,967630,Civilian short term detached duty,"1,168.00"
Ministry of Defence,Ministry of Defence,30/07/2012,Administration,Navy Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,974388,General administration,"1,166.33"
