"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Army","1591920","MEDICAL OFFICER - 2185","56436","69409","Business Management","0.65","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Mess Manager A","23427","29092","Soft Facilities Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1591926","MSO Gde 1 - Shore/HQ Staff - 9545","47942","53158","Transport/Movement","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591920","Parent Partnership Officer","40943","47635","Teaching","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591920","NHS Occup Therapist Specialist","25528","34189","Nursing and Midwifery","1","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1591926","Principal Lecturer RMAS/BRNC","47942","59535","Training Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","Principal Lecturer RMAS/BRNC","47942","59535","Teaching","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591920","Pharmacy Techn Higher Level","21176","27625","Physiotherapy","1","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1591920","Pharmacy Techn Higher Level","21176","27625","Medical Technical","1","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1596792","Pharmacy Techn Higher Level","21176","27625","Pharmacy","1","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Secretariat & Private Office","1","Policy"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","19827","22124","Secretariat & Private Office","1","Policy"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","AeroEng(Electronics/Avionics)","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1591926","C1","38095","44268","Information Service Provision","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1591926","E2","16958","18815","Information Service Provision","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","24973","29092","Computer Science & Engineering","1","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1591926","C1","38095","44268","Safety,Health,Environment&Fire","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","24973","29092","Specialist Instruction SpInstn","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","Skill Zone 1","15632","16482","Driving","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","C1","38095","44268","Heritage","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1596792","D","24973","29092","Teaching","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","E1","19827","22124","Teaching","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","E2","16958","18815","Site Estate","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1596792","B2","50578","59535","Decision Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","C1","38095","44268","Decision Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","E1","19827","22124","Postal & Courier","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","Skill Zone 1","15632","16482","Range Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1596792","D","24973","29092","Training Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","E2","16958","18815","Customer Services","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","D","24973","29092","Energy Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1596792","E1","19827","22124","Energy Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1596792","D","24973","29092","Geospatial Analyst","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","D","24973","29092","Logistics [Trades]","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","E1","19827","22124","Logistics [Trades]","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","E2","16958","18815","Project Management","1","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1596792","C2","30954","36333","Technical [Trades]","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","Skill Zone 4","23240","24930","Technical [Trades]","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","E1","19827","22124","Transport/Movement","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1596792","D","24973","29092","Audit and Assurance","1","Internal Audit"
"Ministry of Defence","Ministry of Defence","Army","1596792","C2","30954","36333","Inventory Management","1","Finance"
"Ministry of Defence","Ministry of Defence","Army","1596792","E1","19827","22124","Information Technology","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1596792","E1","19827","22124","Housing Service Delivery","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1596792","D","24973","29092","Knowledge Info Management","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1596792","D","24973","29092","Soft Facilities Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1596792","E1","19827","22124","Soft Facilities Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1596792","E2","16958","18815","Soft Facilities Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1596792","Skill Zone 1","15632","16482","Soft Facilities Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1596792","D","24973","29092","Service HR Service Provider","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1596792","E1","19827","22124","Service HR Service Provider","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1596792","E2","16958","18815","Service HR Service Provider","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1596792","C2","30954","36333","Secretariat & Private Office","1","Policy"
"Ministry of Defence","Ministry of Defence","Army","1596792","D","24973","29092","Computer Science & Engineering","1","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1596792","C1","38095","44268","Safety,Health,Environment&Fire","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591920","NHS Band 2","16796","16753","Operations & Capability Audit","1","Operational Research"
"Ministry of Defence","Ministry of Defence","Army","1591920","NHS Band 5","27007","27625","Radiography","1","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1591920","NHS Band 5","27007","27625","Medical Technical","1","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1591926","NHS Band 5","27007","27625","Nursing and Midwifery","1","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1598314","NHS Band 6","32452","34189","Physiotherapy","1","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1598314","NHS Band 6","32452","34189","Occupational Therapy","1","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1591920","NHS Band 7","37513","40157","Physiotherapy","1","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1591920","NHS Band 8A","45262","46621","Pharmacy","1","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retired Offr 1","37819","44268","Administrative Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retired Offr 1","37819","44268","Direct Military Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1162954","Retired Offr 1","37819","44268","Direct Military Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","Retired Offr 1","37819","44268","Training Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591920","Retired Offr 1","37819","44268","Business Management","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","Retired Offr 1","37819","44268","Direct Military Support","4","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591920","Pharmacist Advanced (8a)","38851","46621","Pharmacy","1","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retired Offr 2","30136","36333","Teaching","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","19827","22124","Case Assessment","1","Internal Audit"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Estate Planning","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Port Operations","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","B2","50578","59535","Security Policy","1","Policy"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","WOME Production","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","24973","29092","Decision Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","B1","60055","72185","Decision Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","B2","50578","59535","Decision Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","C1","38095","44268","Design & Imagery","1","Communications"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Design & Imagery","1","Communications"
"Ministry of Defence","Ministry of Defence","Army","1591926","Skill Zone 1","15632","16482","Range Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","19827","22124","Security Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","E2","16958","18815","Security Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","E2","16958","18815","Training Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","Skill Zone 2","17305","18010","Training Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","24973","29092","Customer Services","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","19827","22124","Customer Services","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","24973","29092","Energy Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Safety Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","19827","22124","Safety Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Service HR Expert","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","24973","29092","Civilian HR Expert","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1591926","B2","50578","59535","Project Management","1","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","19827","22124","Project Management","1","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1591926","E2","16958","18815","Technical [Trades]","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","Skill Zone 3","19750","22150","Transport/Movement","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Audit and Assurance","1","Internal Audit"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","24973","29092","Business Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","19827","22124","Material Accounting","1","Finance"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Security Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","B2","50578","59535","Systems Engineering","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","24973","29092","Logistics Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Logistics Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","B1","60055","72185","Operational Analysis","1","Operational Research"
"Ministry of Defence","Ministry of Defence","Army","1591926","B2","50578","59535","Operational Analysis","1","Operational Research"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","24973","29092","Commercial Operations","1","Finance"
"Ministry of Defence","Ministry of Defence","Army","1591926","C1","38095","44268","Commercial Operations","1","Finance"
"Ministry of Defence","Ministry of Defence","Army","1591926","Skill Zone 1","15632","16482","Administrative Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","Skill Zone 2","17305","18010","Administrative Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Communications Manager","1","Communications"
"Ministry of Defence","Ministry of Defence","Army","1591926","E2","16958","18815","Information Technology","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","19827","22124","Performance Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Defence Export Services","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","C1","38095","44268","Communications Manager","1","Communications"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Internal Communications","1","Communications"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Occupational Psychology","1","Psychology"
"Ministry of Defence","Ministry of Defence","Army","1591926","E2","16958","18815","Supply Chain Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Business Risk Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","19827","22124","Digital and Social Media","1","Communications"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Contract Perf Meas & Mgmnt","1","Finance"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","24973","29092","Soft Facilities Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Soft Facilities Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1591926","Skill Zone 2","17305","18010","Soft Facilities Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","AeroEng (Aero/Struct) Mech)","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Defence Policy and Commitments","1","Policy"
"Ministry of Defence","Ministry of Defence","Army","1591926","C2","30954","36333","Information Exploitation Mgt","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1591926","D","24973","29092","Integrated Logistics Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591926","E1","19827","22124","Integrated Logistics Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591920","E2","16958","18815","Information Technology","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1591920","D","24973","29092","Performance Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591920","C1","38095","44268","Reporting and Controls","1","Finance"
"Ministry of Defence","Ministry of Defence","Army","1591920","C2","30954","36333","Reporting and Controls","1","Finance"
"Ministry of Defence","Ministry of Defence","Army","1591920","C2","30954","36333","Transaction Processing","1","Finance"
"Ministry of Defence","Ministry of Defence","Army","1591920","C1","38095","44268","Direct Military Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1591920","C2","30954","36333","Employee Representative","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1591920","B1","60055","72185","Occupational Psychology","1","Psychology"
"Ministry of Defence","Ministry of Defence","Army","1591920","C2","30954","36333","Occupational Psychology","1","Psychology"
"Ministry of Defence","Ministry of Defence","Army","1591920","D","24973","29092","Digital and Social Media","1","Communications"
"Ministry of Defence","Ministry of Defence","Army","1591920","C2","30954","36333","Digital and Social Media","1","Communications"
"Ministry of Defence","Ministry of Defence","Army","1591920","C1","38095","44268","Knowledge Info Management","1","Knowledge and Information Management (KIM)"
