Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,26/01/2012,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,894112,Operating lease IT and communications,333.21
Ministry of Defence,Ministry of Defence,17/01/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,889980,Cost of other material consumed,330.08
Ministry of Defence,Ministry of Defence,26/01/2012,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,RG12 8PE,894556,Cost of purchasing and repairing clothing,330
Ministry of Defence,Ministry of Defence,18/01/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013201,Medical-non hospital treatment,329.33
Ministry of Defence,Ministry of Defence,31/01/2012,Food and clothing,Land Forces,ERSKINE HOSPITAL,PA7 5PU,895996,Cost of food services,328.45
Ministry of Defence,Ministry of Defence,12/01/2012,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,888629,Military short term detached duty,327.18
Ministry of Defence,Ministry of Defence,10/01/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013140,Movement of service personnel,326.31
Ministry of Defence,Ministry of Defence,10/01/2012,Purchase of inventory and services ,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013139,Cost of other material consumed,324.56
Ministry of Defence,Ministry of Defence,20/01/2012,Purchase of inventory and services ,Command Joint Operations,SMITHS MEDICAL INTERNATIONAL LIMITED,TN25 4BF,892126,Consumption of medical dental and veterinary inventory,324.46
Ministry of Defence,Ministry of Defence,09/01/2012,Transport hire charges,Defence Equipment & Support,LEASEDRIVE VELO RENTAL  MANAGEMENT LIMITED,RG40 3GA,886810,Transport other hire charge,322.39
Ministry of Defence,Ministry of Defence,09/01/2012,Design services and minor equipment purchases,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,886695,Equipment support non-project costs,321.24
Ministry of Defence,Ministry of Defence,10/01/2012,Estate management,Defence Infrastructure Organisation ,AVENANCE PLC,SK11 6ET,887174,Estate + facilities management services - accommodation inventory + service,321.22
Ministry of Defence,Ministry of Defence,20/01/2012,IT and communication services,Central TLB,XEROX (UK) LIMITED,BN13 1QG,892237,IT Services -internal costs,321.13
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Conferences & Catering,Operations,BARCLAYCARD,,G - 9000139273 - 00127288,,315
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Fees & Subscriptions,Infrastructure,BARCLAYCARD,,G - 9000139273 - 00127288,,315
Ministry of Defence,Ministry of Defence,17/01/2012,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,890008,Plant + machinery operating lease,314.65
Ministry of Defence,Ministry of Defence,26/01/2012,Administration,Navy Command,PALLETWAYS (U K) LTD,WS13 8NE,894435,General administration,314.05
Ministry of Defence,Ministry of Defence,04/01/2012,IT and communication services,Air Command,CAPITA SECURE INFORMATION SYSTEMS LIMITED,SN14 0TW,885480,Line + telephone rental including commercial charge for use of radio frequencies,313.48
Ministry of Defence,Ministry of Defence,18/01/2012,Spend on Inventory - General,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,890509,Spend on Inventory - General,312.81
Ministry of Defence,Ministry of Defence,09/01/2012,Transport hire charges,Central TLB,LEASEDRIVE VELO RENTAL  MANAGEMENT LIMITED,RG40 3GA,886810,Transport other hire charge,311.82
Ministry of Defence,Ministry of Defence,26/01/2012,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,RH2 8BF,894112,Cost of claims/compensation and related expenses against MOD,309.86
Ministry of Defence,Ministry of Defence,06/01/2012,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,OX4 2JY,886046,Utilities consumed - electricity,309.7
Ministry of Defence,Ministry of Defence,25/01/2012,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,RH2 8BF,893427,Equipment support non-project costs,309.65
Ministry of Defence,Ministry of Defence,11/01/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013149,Line + telephone rental including commercial charge for use of radio frequencies,308.09
Ministry of Defence,Ministry of Defence,18/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,TEAM SIMOCO LIMITED,DE1 1NH,890904,Equipment support non-project costs,306.17
Ministry of Defence,Ministry of Defence,04/01/2012,Administration,Air Command,CANON (UK) LIMITED,RH2 8BF,885479,General administration,304.46
Ministry of Defence,Ministry of Defence,25/01/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,893427,Cost of other material consumed,304.43
Ministry of Defence,Ministry of Defence,20/01/2012,"Transportation of personnel, freight and travel expenses",Air Command,PALLETWAYS (U K) LTD,WS13 8NE,892048,Freight movement costs,304.27
Ministry of Defence,Ministry of Defence,10/01/2012,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,887181,Equipment support non-project costs,303.87
Ministry of Defence,Ministry of Defence,05/01/2012,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,RH1 1RX,885930,Utilities consumed - gas,300.95
Ministry of Defence,Ministry of Defence,11/01/2012,Externally delivered education and training,Command Joint Operations,ARMY CATERING TRAINING TRUST,SO21 2RG,887668,External military training ,300
Ministry of Defence,Ministry of Defence,26/01/2012,Research and development,Defence Equipment & Support,ASPIRE DEFENCE LIMITED,SP9 7QD,894029,Feasibility studies covering concept/assessment phase costs,299.09
Ministry of Defence,Ministry of Defence,10/01/2012,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013140,Utilities consumed - gas,298.31
Ministry of Defence,Ministry of Defence,06/01/2012,"Transportation of personnel, freight and travel expenses",Navy Command,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,886479,Freight movement costs,298
Ministry of Defence,Ministry of Defence,06/01/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013115,Medical-non hospital treatment,296.51
Ministry of Defence,Ministry of Defence,18/01/2012,Medical treatment & stores and welfare services,Land Forces,AVON POLYMER PRODUCTS LTD,SN12 6NB,890441,Medical inventory and services excluding the inventory system,296.16
Ministry of Defence,Ministry of Defence,05/01/2012,"Adminstration, claims, compensation and awards",Central TLB,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,885686,Cost of claims/compensation and related expenses against MOD,295.35
Ministry of Defence,Ministry of Defence,18/01/2012,Fuel for military use,Command Joint Operations,EUROSHELL DEUTSCHLAND GMBH,,5000070471,Oil and lubricants consumed excluding those from the inventory system,294.35
Ministry of Defence,Ministry of Defence,10/01/2012,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013138,Oil and lubricants consumed excluding those from the inventory system,293.54
Ministry of Defence,Ministry of Defence,10/01/2012,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,887181,Equipment support non-project costs,291.5
Ministry of Defence,Ministry of Defence,18/01/2012,Estate management,Air Command,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,890542,Works services - excluding United States forces/NATO + married quarters,290.58
Ministry of Defence,Ministry of Defence,17/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,890008,Equipment support non-project costs,287.89
Ministry of Defence,Ministry of Defence,10/01/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013139,Line + telephone rental including commercial charge for use of radio frequencies,287.32
Ministry of Defence,Ministry of Defence,26/01/2012,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,894112,Computer equipment costing below the capitalisation threshold,287.08
Ministry of Defence,Ministry of Defence,31/01/2012,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,RH1 1RX,896231,Utilities consumed - gas,286.76
Ministry of Defence,Ministry of Defence,18/01/2012,Administration,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,890502,General administration,285.14
Ministry of Defence,Ministry of Defence,18/01/2012,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013201,Utilities consumed - electricity,284.48
Ministry of Defence,Ministry of Defence,27/01/2012,Purchase of inventory and services ,Land Forces,SODEXO LTD,M50 0AL,895182,Cost of other material consumed,282.96
Ministry of Defence,Ministry of Defence,31/01/2012,"Transportation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,SN5 8RS,895953,Movement of service personnel,282
Ministry of Defence,Ministry of Defence,23/01/2012,"Transportation of personnel, freight and travel expenses",Command Joint Operations,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,892440,Military short term detached duty,281.8
Ministry of Defence,Ministry of Defence,10/01/2012,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,887181,Transport other operating lease,280.35
Ministry of Defence,Ministry of Defence,24/01/2012,"Transportation of personnel, freight and travel expenses",Air Command,SERCO LIMITED,RG27 9UY,893146,Military short term detached duty,279.48
Ministry of Defence,Ministry of Defence,16/01/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,LEASEDRIVE VELO RENTAL  MANAGEMENT LIMITED,RG40 3GA,889654,Movement of service personnel,276.26
Ministry of Defence,Ministry of Defence,12/01/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013159,Line + telephone rental including commercial charge for use of radio frequencies,273.74
Ministry of Defence,Ministry of Defence,10/01/2012,Transport hire charges,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,887181,Transport other operating lease,273
Ministry of Defence,Ministry of Defence,06/01/2012,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,885984,Cost of food purchases,272.83
Ministry of Defence,Ministry of Defence,05/01/2012,"Adminstration, claims, compensation and awards",Navy Command,CANON (UK) LIMITED,RH2 8BF,885665,Cost of claims/compensation and related expenses against MOD,272.79
Ministry of Defence,Ministry of Defence,17/01/2012,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,889990,Consumption of engineering and technical inventory,271.35
Ministry of Defence,Ministry of Defence,13/01/2012,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013171,Oil and lubricants consumed excluding those from the inventory system,270.13
Ministry of Defence,Ministry of Defence,24/01/2012,"Transportation of personnel, freight and travel expenses",Land Forces,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,892672,Military short term detached duty,269.5
Ministry of Defence,Ministry of Defence,09/01/2012,"Transportation of personnel, freight and travel expenses",Navy Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,887004,Freight movement costs,269.38
Ministry of Defence,Ministry of Defence,23/01/2012,"Transportation of personnel, freight and travel expenses",Central TLB,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,892440,Civilian short term detached duty,268.8
Ministry of Defence,Ministry of Defence,10/01/2012,Payment of utilities,Defence Infrastructure Organisation ,VIRIDIAN ENERGY SUPPLY LTD,BT9 5NF,34302,Utilities consumed - electricity,268.25
Ministry of Defence,Ministry of Defence,18/01/2012,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,890876,Cost of clothing and textile services received,267.16
Ministry of Defence,Ministry of Defence,13/01/2012,"Adminstration, claims, compensation and awards",Air Command,CANON (UK) LIMITED,RH2 8BF,888850,Cost of claims/compensation and related expenses against MOD,264.78
Ministry of Defence,Ministry of Defence,24/01/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,893304,Other material consumed on exercises,264.6
Ministry of Defence,Ministry of Defence,16/01/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,LEASEDRIVE VELO RENTAL  MANAGEMENT LIMITED,RG40 3GA,889654,Movement of service personnel,263.51
Ministry of Defence,Ministry of Defence,19/01/2012,Transport hire charges,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,891035,Transport other operating lease,262.5
Ministry of Defence,Ministry of Defence,23/01/2012,Externally delivered education and training,Defence Equipment & Support,FBS LIMITED,RG24 8AG,892343,External training - civilian,261.67
Ministry of Defence,Ministry of Defence,26/01/2012,Estate management,Land Forces,SODEXO LTD,M50 0AL,894533,Estate + facilities management services - accommodation inventory + service,261.46
Ministry of Defence,Ministry of Defence,09/01/2012,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,886583,Computer equipment costing below the capitalisation threshold,260.95
Ministry of Defence,Ministry of Defence,09/01/2012,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,886583,Estate + facilities management services - accommodation inventory + service,260.5
Ministry of Defence,Ministry of Defence,30/01/2012,IT and communication services,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,895391,Computer equipment costing below the capitalisation threshold,259.07
Ministry of Defence,Ministry of Defence,11/01/2012,Payment of utilities,Command Joint Operations,CALOR GAS LIMITED,CV34 6RL,887732,Utilities consumed - gas,258.6
Ministry of Defence,Ministry of Defence,05/01/2012,Administration,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,885665,General administration,254.28
Ministry of Defence,Ministry of Defence,09/01/2012,Administration,Defence Infrastructure Organisation ,ROYAL MAIL GROUP LIMITED,S49 1HQ,887004,General administration,250.6
Ministry of Defence,Ministry of Defence,06/01/2012,Purchase of inventory and services ,Navy Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,886424,Cost of other material consumed,250
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Materials & Equipment,Corporate,BARCLAYCARD,,G - 9000139273 - 00127288,,249.33
Ministry of Defence,Ministry of Defence,25/01/2012,Food and clothing,Land Forces,ARAMARK LTD,LS16 6QY,893351,Cost of food purchases,249.09
Ministry of Defence,Ministry of Defence,16/01/2012,Estate management,Defence Equipment & Support,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,889541,Estate + facilities management services - accommodation inventory + service,248.76
Ministry of Defence,Ministry of Defence,13/01/2012,Estate management,Air Command,AVENANCE PLC,SK11 6ET,888788,Estate + facilities management services - accommodation inventory + service,247.97
Ministry of Defence,Ministry of Defence,26/01/2012,Estate management,Navy Command,CANON (UK) LIMITED,RH2 8BF,894112,Estate + facilities management services - accommodation inventory + service,241.68
Ministry of Defence,Ministry of Defence,24/01/2012,Transport hire charges,Air Command,SERCO LIMITED,RG27 9UY,893146,Transport other operating lease,241.63
Ministry of Defence,Ministry of Defence,23/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,CESG,GL51 0EX,'200000013240,Equipment support non-project costs,241.05
Ministry of Defence,Ministry of Defence,25/01/2012,Purchase of inventory and services ,Navy Command,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,893567,Cost of other material consumed,240.6
Ministry of Defence,Ministry of Defence,18/01/2012,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,890502,Plant + machinery operating lease,240.16
Ministry of Defence,Ministry of Defence,09/01/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,SS14 4AR,886806,Cost of other material consumed,239.18
Ministry of Defence,Ministry of Defence,16/01/2012,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,889830,Military short term detached duty,239.16
Ministry of Defence,Ministry of Defence,13/01/2012,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,888850,Computer equipment costing below the capitalisation threshold,238.5
Ministry of Defence,Ministry of Defence,09/01/2012,"Transportation of personnel, freight and travel expenses",Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,887004,Freight movement costs,233.51
Ministry of Defence,Ministry of Defence,10/01/2012,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013140,Utilities consumed - electricity,232.4
Ministry of Defence,Ministry of Defence,17/01/2012,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,890316,Military short term detached duty,232
Ministry of Defence,Ministry of Defence,23/01/2012,"Transportation of personnel, freight and travel expenses",Central TLB,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,892333,Freight movement costs,229.4
Ministry of Defence,Ministry of Defence,13/01/2012,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,888854,Spend on Inventory - General,227.5
Ministry of Defence,Ministry of Defence,24/01/2012,Externally delivered education and training,Land Forces,BIFFA WASTE SERVICES LIMITED,HP12 3TZ,892587,External military training ,226.42
Ministry of Defence,Ministry of Defence,11/01/2012,Purchase of inventory and services ,Command Joint Operations,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,887706,Cost of other material consumed,225.75
Ministry of Defence,Ministry of Defence,09/01/2012,Medical treatment & stores and welfare services,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,886695,Medical inventory and services excluding the inventory system,225.47
Ministry of Defence,Ministry of Defence,26/01/2012,General services and support,Navy Command,CANON (UK) LIMITED,RH2 8BF,894112,Purchase of defence support equipment below capitalisation threshold of £25k.,224.79
Ministry of Defence,Ministry of Defence,18/01/2012,"Transportation of personnel, freight and travel expenses",Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013201,Military short term detached duty,223.63
Ministry of Defence,Ministry of Defence,06/01/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013117,Military short term detached duty,223.55
Ministry of Defence,Ministry of Defence,13/01/2012,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013171,Utilities consumed - electricity,221.55
Ministry of Defence,Ministry of Defence,09/01/2012,Design services and minor equipment purchases,Air Command,ASPIRE DEFENCE LIMITED,SP9 7QD,886583,Equipment support non-project costs,221.16
Ministry of Defence,Ministry of Defence,12/01/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,VEGA CONSULTING SERVICES LTD,AL7 1TW,888709,Fiscal asset under construction - capital in year addition,220
Ministry of Defence,Ministry of Defence,09/01/2012,Payment of utilities,Navy Command,TOTAL GAS & POWER LIMITED,RH1 1RX,887088,Utilities consumed - gas,219.79
Ministry of Defence,Ministry of Defence,26/01/2012,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,894112,Plant + machinery hire charge,218.95
Ministry of Defence,Ministry of Defence,09/01/2012,Development costs for military equipment,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,886695,Intangible fiscal asset  - in year capital addition,218.23
Ministry of Defence,Ministry of Defence,09/01/2012,Externally delivered education and training,Land Forces,BABCOCK LAND LIMITED,BH23 9BS,886595,External military training ,213.67
Ministry of Defence,Defence Science and Technology Laboratory,13/01/2012,Contracted out Office Services,Infrastructure,BARCLAYCARD,,G - 9000139273 - 00127288,,212.39
Ministry of Defence,Ministry of Defence,16/01/2012,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,889830,Military short term detached duty,210.87
Ministry of Defence,Ministry of Defence,31/01/2012,Payment of utilities,Defence Infrastructure Organisation ,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,895976,Utilities consumed - water + sewage,210.85
Ministry of Defence,Ministry of Defence,31/01/2012,Transport hire charges,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,895912,Transport other operating lease,208.95
Ministry of Defence,Ministry of Defence,05/01/2012,Administration,Navy Command,CANON (UK) LIMITED,RH2 8BF,885665,General administration,208.41
Ministry of Defence,Ministry of Defence,11/01/2012,Administration,Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,888083,General administration,207.89
Ministry of Defence,Ministry of Defence,16/01/2012,Administration,Central TLB,ROYAL MAIL GROUP LIMITED,S49 1HQ,889802,General administration,206.23
Ministry of Defence,Ministry of Defence,17/01/2012,Administration,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013193,General administration,206.13
Ministry of Defence,Ministry of Defence,06/01/2012,Purchase of inventory and services ,Command Joint Operations,BOC LIMITED,M28 2UT,886029,Consumption of engineering and technical inventory,205.88
Ministry of Defence,Ministry of Defence,16/01/2012,"Transportation of personnel, freight and travel expenses",Air Command,LEASEDRIVE VELO RENTAL  MANAGEMENT LIMITED,RG40 3GA,889654,Movement of service personnel,205.38
Ministry of Defence,Ministry of Defence,13/01/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013169,Line + telephone rental including commercial charge for use of radio frequencies,205.12
Ministry of Defence,Ministry of Defence,25/01/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013262,Movement of service personnel,202.34
Ministry of Defence,Ministry of Defence,20/01/2012,Food and clothing,Defence Infrastructure Organisation ,COTSWOLD OUTDOOR LTD,SN16 9SH,891776,Cost of purchasing and repairing clothing,201.42
Ministry of Defence,Ministry of Defence,12/01/2012,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,OX4 2JY,888297,Utilities consumed - electricity,200
Ministry of Defence,Ministry of Defence,26/01/2012,Spend on Inventory - General,Air Command,BUNZL UK LIMITED,KT19 8TY,894101,Spend on Inventory - General,199.2
Ministry of Defence,Ministry of Defence,13/01/2012,Administration,Defence Infrastructure Organisation ,ROYAL MAIL GROUP LIMITED,S49 1HQ,889273,General administration,197.83
Ministry of Defence,Ministry of Defence,11/01/2012,Administration,Land Forces,ROYAL MAIL GROUP LIMITED,S49 1HQ,888083,General administration,194.9
Ministry of Defence,Ministry of Defence,16/01/2012,Official entertainment and hospitality,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013180,Entertainment + hospitality,194.23
Ministry of Defence,Ministry of Defence,26/01/2012,"Adminstration, claims, compensation and awards",Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,894112,Cost of claims/compensation and related expenses against MOD,192.6
Ministry of Defence,Ministry of Defence,20/01/2012,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,891713,Consumption of engineering and technical inventory,191.58
Ministry of Defence,Ministry of Defence,20/01/2012,Design services and minor equipment purchases,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,891797,Equipment support non-project costs,191.21
Ministry of Defence,Ministry of Defence,18/01/2012,Design services and minor equipment purchases,Air Command,CANON (UK) LIMITED,RH2 8BF,890502,Equipment support project costs,190.73
Ministry of Defence,Ministry of Defence,05/01/2012,Externally delivered education and training,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013102,External training - civilian,189.68
Ministry of Defence,Ministry of Defence,23/01/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,892440,Civilian short term detached duty,189.5
Ministry of Defence,Ministry of Defence,10/01/2012,Estate management,Defence Infrastructure Organisation ,STADTWERKE MUNSTER GMBH,,5000069704,Works - estate management,187.48
Ministry of Defence,Ministry of Defence,27/01/2012,Fuel for military use,Land Forces,BP INTERNATIONAL LIMITED,HP2 4UL,2000014638,Bulk aviation fuel consumed,186.4
Ministry of Defence,Ministry of Defence,09/01/2012,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,RH1 1RX,887088,Utilities consumed - gas,185.89
Ministry of Defence,Ministry of Defence,18/01/2012,Administration,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,890633,General administration,185.8
Ministry of Defence,Ministry of Defence,04/01/2012,Fees for professional services,Land Forces,CANON (UK) LIMITED,RH2 8BF,885479,Fees for professional services excluding legal fees,184.89
Ministry of Defence,Ministry of Defence,25/01/2012,Medical treatment & stores and welfare services,Land Forces,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,893534,Welfare services including sports equipment and ministers of religion.,181.31
Ministry of Defence,Ministry of Defence,19/01/2012,"Transportation of personnel, freight and travel expenses",Navy Command,ARAMARK LTD,LS16 6QY,891015,Military short term detached duty,180.19
Ministry of Defence,Ministry of Defence,10/01/2012,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013139,Oil and lubricants consumed excluding those from the inventory system,180.02
Ministry of Defence,Ministry of Defence,30/01/2012,IT and communication services,Navy Command,CANON (UK) LIMITED,RH2 8BF,895391,Computer equipment costing below the capitalisation threshold,180
Ministry of Defence,Ministry of Defence,18/01/2012,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,890509,Cost of other material consumed,178.2
Ministry of Defence,Ministry of Defence,25/01/2012,Spend on Inventory - General,Air Command,REXEL UK LTD,EN6 9EB,893817,Spend on Inventory - General,177.12
Ministry of Defence,Ministry of Defence,23/01/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,892440,Military short term detached duty,175.3
Ministry of Defence,Ministry of Defence,03/01/2012,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013094,Equipment support non-project costs,173.52
Ministry of Defence,Ministry of Defence,13/01/2012,IT and communication services,Air Command,CANON (UK) LIMITED,RH2 8BF,888850,Computer equipment costing below the capitalisation threshold,171.05
Ministry of Defence,Ministry of Defence,10/01/2012,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013138,Utilities consumed - heating oil,170.55
Ministry of Defence,Ministry of Defence,31/01/2012,Purchase of inventory and services ,Land Forces,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,896027,Consumption of medical dental and veterinary inventory,170.1
Ministry of Defence,Ministry of Defence,05/01/2012,Estate management,Land Forces,CANON (UK) LIMITED,RH2 8BF,885665,Estate + facilities management services - accommodation inventory + service,169.89
Ministry of Defence,Ministry of Defence,11/01/2012,IT and communication services,Command Joint Operations,CAPITA SECURE INFORMATION SYSTEMS LIMITED,SN14 0TW,887736,Computer equipment costing below the capitalisation threshold,169.2
Ministry of Defence,Ministry of Defence,16/01/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013180,Line + telephone rental including commercial charge for use of radio frequencies,168.48
Ministry of Defence,Ministry of Defence,17/01/2012,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000013193,Cost of claims/compensation and related expenses against MOD,164.87
Ministry of Defence,Ministry of Defence,23/01/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,892249,Consumption of medical dental and veterinary inventory,164.17
Ministry of Defence,Ministry of Defence,05/01/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,PENTALVER TRANSPORT LTD,SO15 1AW,885847,Freight movement costs,163.8
Ministry of Defence,Ministry of Defence,27/01/2012,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,894736,Computer equipment costing below the capitalisation threshold,163.6
Ministry of Defence,Ministry of Defence,26/01/2012,Spend on Inventory - General,Central TLB,BUNZL UK LIMITED,KT19 8TY,894101,Spend on Inventory - General,162.1
