Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate,SCS1-02-01-02,G7,40686,55882,Economist,5.79,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate,SCS1-02-01-03,G7,40686,55882,Economist,4.89,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate,SCS1-02-01-04,G7,40686,55882,Economist,5,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate,SCS1-02-01-05,G7,40686,55882,Economist,3,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate,SCS2-02-01,G7,40686,55882,Economist,2,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate,SCS1-02-01-01,HEO,23570,33027,Economist,5,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate,SCS1-02-01-02,HEO,23570,33027,Economist,2,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate,SCS1-02-01-05,HEO,23570,33027,Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AD - Analysis Directorate,SCS1-02-01-02,SEO,28741,40917,Economist,3,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-02-01-03,EO,18763,27281,Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-06-01-03,EO,18763,27281,Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-06-03-04,EO,18763,27281,Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-01-03-05,HEO,23570,33027,Economist,2.69,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-01-06-07,HEO,23570,33027,Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-02-01-03,HEO,23570,33027,Economist,3,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-02-01-04,HEO,23570,33027,Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-02-01-05,HEO,23570,33027,Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-02-05-02,HEO,23570,33027,Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-05-02-03,HEO,23570,33027,Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-06-01-01,HEO,23570,33027,Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-06-03-04,HEO,23570,33027,Economist,2,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-06-04-01,HEO,23570,33027,Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AE - Assistant Economists,SCS1-06-04-04,HEO,23570,33027,Economist,1,Economics
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-01,AO,16325,21869,Policy Support Officer,1.64,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-03,AO,16325,21869,Policy Support Officer,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS2-01-01,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-02,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-03,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-04,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-06,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-09,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS2-01-01,EO,18763,27281,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-01,G6,50043,67714,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-02,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-03,G6,50043,67714,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-04,G6,50043,67714,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-06,G6,50043,67714,Senior Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-09,G6,50043,67714,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-01,G7,40686,55882,Senior Policy Adviser,9.76,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-02,G7,40686,55882,Senior Policy Adviser,7.67,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-03,G7,40686,55882,Senior Policy Adviser,6.28,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-04,G7,40686,55882,Senior Policy Adviser,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-06,G7,40686,55882,Senior Policy Adviser,12,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-09,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS2-01-01,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-01,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-02,HEO,23570,33027,Policy Adviser,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-03,HEO,23570,33027,Policy Adviser,9,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-04,HEO,23570,33027,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-06,HEO,23570,33027,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-09,HEO,23570,33027,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-05-02-03,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS2-01-01,HEO,23570,33027,Policy Adviser,2.59,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-01,SEO,28741,40917,Policy Adviser,0.89,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-02,SEO,28741,40917,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-03,SEO,28741,40917,Policy Adviser,10,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-04,SEO,28741,40917,Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-06,SEO,28741,40917,Policy Adviser,6,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,AMS - Advanced Manufacturing and Services (BS),SCS1-01-01-09,SEO,28741,40917,Policy Adviser,0.92,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-02,AO,16325,21869,Policy Support Officer,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS2-06-01,AO,16325,21869,Policy Support Officer,0.68,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-01,EO,18763,27281,Policy Adviser,3.5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-02,EO,18763,27281,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-03,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-04,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS2-06-01,EO,18763,27281,Policy Adviser,3.43,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-02,G6,50043,67714,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-03,G6,50043,67714,Senior Policy Adviser,1.59,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-01,G7,40686,55882,Senior Policy Adviser,5.89,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-02,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-03,G7,40686,55882,Senior Policy Adviser,5.79,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-04,G7,40686,55882,Senior Policy Adviser,6.81,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-01,HEO,23570,33027,Policy Adviser,2.83,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-02,HEO,23570,33027,Policy Adviser,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-03,HEO,23570,33027,Policy Adviser,6,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-04,HEO,23570,33027,Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS2-06-01,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BED - Business Environment Directorate (MF),SCS1-06-01-01,SEO,28741,40917,Policy Adviser,2.9,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-05,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-07,AO,16325,21869,Policy Support Officer,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-01-02-01,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-02,EO,18763,27281,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-04,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-07,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-01-02-01,G6,50043,67714,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-02,G6,50043,67714,Senior Policy Adviser,1.78,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-04,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-07,G6,50043,67714,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-01-02-01,G7,40686,55882,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-01,G7,40686,55882,Senior Policy Adviser,1.59,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-02,G7,40686,55882,Senior Policy Adviser,5.72,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-04,G7,40686,55882,Senior Policy Adviser,1.92,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-05,G7,40686,55882,Senior Policy Adviser,7,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-07,G7,40686,55882,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-05-02-03,G7,40686,55882,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-01-02-01,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-02,HEO,23570,33027,Policy Adviser,3.69,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-04,HEO,23570,33027,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-05,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-07,HEO,23570,33027,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-01-02-01,SEO,28741,40917,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-02,SEO,28741,40917,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BRE - Better Regulation Executive,SCS1-02-02-07,SEO,28741,40917,Policy Adviser,0.83,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BSCS - Business and Skills Corporate Services (BS),SCS1-03-02-05,AO,16325,21869,Policy Support Officer,1,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BSCS - Business and Skills Corporate Services (BS),SCS1-03-02-05,EO,18763,27281,Policy Adviser,5.78,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BSCS - Business and Skills Corporate Services (BS),SCS2-01-06,EO,18763,27281,Policy Adviser,1,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BSCS - Business and Skills Corporate Services (BS),SCS1-03-02-05,G6,50043,67714,Senior Policy Adviser,2,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BSCS - Business and Skills Corporate Services (BS),SCS1-05-02-03,G6,50043,67714,Senior Policy Adviser,2,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BSCS - Business and Skills Corporate Services (BS),SCS1-03-02-05,G7,40686,55882,Senior Policy Adviser,4,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BSCS - Business and Skills Corporate Services (BS),SCS1-05-02-03,G7,40686,55882,Senior Policy Adviser,7,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BSCS - Business and Skills Corporate Services (BS),SCS2-01-06,G7,40686,55882,Senior Policy Adviser,1,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BSCS - Business and Skills Corporate Services (BS),SCS1-03-02-05,HEO,23570,33027,Policy Adviser,3.65,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BSCS - Business and Skills Corporate Services (BS),SCS1-03-02-05,SEO,28741,40917,Policy Adviser,3.59,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,BSCS - Business and Skills Corporate Services (BS),SCS1-05-02-03,SEO,28741,40917,Policy Adviser,1,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-04,AO,16325,21869,Policy Support Officer,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-05-05-05,EO,18763,27281,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-01,EO,18763,27281,Policy Adviser,2.79,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-02,EO,18763,27281,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-03,EO,18763,27281,Policy Adviser,5,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-04,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-05,EO,18763,27281,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS2-06-02,EO,18763,27281,Policy Adviser,0.97,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-05-05-05,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-01,G6,50043,67714,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-02,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-03,G6,50043,67714,Senior Policy Adviser,1.31,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-04,G6,50043,67714,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-05,G6,50043,67714,Senior Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-05-05-05,G7,40686,55882,Senior Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-01,G7,40686,55882,Senior Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-02,G7,40686,55882,Senior Policy Adviser,1.61,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-03,G7,40686,55882,Senior Policy Adviser,7.11,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-04,G7,40686,55882,Senior Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-05,G7,40686,55882,Senior Policy Adviser,1.78,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-01,HEO,23570,33027,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-02,HEO,23570,33027,Policy Adviser,3.4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-03,HEO,23570,33027,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-04,HEO,23570,33027,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-05,HEO,23570,33027,Policy Adviser,2,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-01,SEO,28741,40917,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-02,SEO,28741,40917,Policy Adviser,2.67,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-03,SEO,28741,40917,Policy Adviser,4,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-04,SEO,28741,40917,Policy Adviser,1,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CCP - Consumer and Competition Policy (MF),SCS1-06-02-05,SEO,28741,40917,Policy Adviser,3,Policy
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,AA,13605,18617,Operations Support Officer,7,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,AA,13605,18617,Operations Support Officer,10,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,AO,16325,21869,Operations Support Officer,6.5,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,AO,16325,21869,Operations Support Officer,11.63,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,EO,18763,27281,Operational Manager,14.94,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,EO,18763,27281,Operational Manager,8.94,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,G6,50043,67714,Senior Operational Manager,2,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,G6,50043,67714,Senior Operational Manager,1,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,G7,40686,55882,Senior Operational Manager,8,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,G7,40686,55882,Senior Operational Manager,8,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS2-03-02,G7,40686,55882,Senior Operational Manager,1,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,HEO,23570,33027,Operational Manager,15.51,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,HEO,23570,33027,Operational Manager,18,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-01,SEO,28741,40917,Operational Manager,9,Operational Delivery
Department for Business Innovation and Skills,Department for Business Innovation and Skills,CD - Commercial Directorate,SCS1-03-01-02,SEO,28741,40917,Operational Manager,8.33,Operational Delivery
