"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Army","1598314","C2","29258","36333","Transport/Movement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Administrative Support","36.60","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Design & Imagery","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Audit and Assurance","1.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Business Management and Improvement","39.95","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Case Assessment","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Civilian HR Service Provider","3.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Claims","1.00","Law"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Community Development Work","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Community Service","10.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Configuration Management","2.00","Planning"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Contract Perf Meas & Mgmnt","1.00","Procurement"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Customs & Immigration","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Decision Support","29.49","Finance"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Defence Policy and Commitments","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Design & Imagery","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Direct Military Support","28.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Employee Representative","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Energy Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Engineering & Technical Support","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Estate Advice","4.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Communications Support Officer","3.00","Communications"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Information Service Provision","31.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Information Technology","34.89","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Integrated Logistics Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Intelligence Analysis","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Knowledge Info Management","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Logistics Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Material Accounting","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Media and Press","2.49","Communications"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Performance Management","1.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Protocol & Visits","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Range Management","2.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Reporting and Controls","17.00","Finance"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Safety Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Safety,Health,Environment&Fire","8.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Secretarial","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Secretariat & Private Office","1.81","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Security","17.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Security Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Service HR Expert","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Service HR Partner","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Service HR Service Provider","6.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Site Estate","2.89","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Soft Facilities Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Specialist Instruction Splnstn","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Storekeeping/WarehouseOps","18.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Supply Chain Management","1.81","Planning"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","System Engineering","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Teaching","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Technical [Trades]","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Training Support","9.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Transaction Processing","44.01","Finance"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","Transport/Movement","16.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","D","23427","29092","WOME Production","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Administrative Support","971.46","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Design & Imagery","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Business Management and Improvement","8.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Case Assessment","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Civilian HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Community Development Work","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Community Service","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Decision Support","7.81","Finance"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Design & Imagery","5.35","Communications"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Digital and Social Media","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Direct Military Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Engineering & Technical Support","9.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Information Exploitation Mgt","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Information Service Provision","8.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Information Technology","14.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Internal Communications","0.81","Communications"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Knowledge Info Management","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Photography","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Postal & Courier","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Programme Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Reporting and Controls","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Secretarial","35.05","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Security","35.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Security Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Service HR Expert","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Service HR Service Provider","16.62","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Site Estate","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Soft Facilities Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Storekeeping/WarehouseOps","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Supply Chain Management","2.00","Planning"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Teaching","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Technical [Trades]","4.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Training Support","1.92","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Transaction Processing","13.86","Finance"
"Ministry of Defence","Ministry of Defence","Army","1598314","E1","18370","22124","Transport/Movement","15.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E2","15623","18815","Administrative Support","227.56","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E2","15623","18815","Community Service","0.54","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E2","15623","18815","Information Exploitation Mgt","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1598314","E2","15623","18815","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1598314","E2","15623","18815","Guard Services","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E2","15623","18815","Museum","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1598314","E2","15623","18815","Secretarial","26.61","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E2","15623","18815","Secretariat & Private Office","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E2","15623","18815","Security","359.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","E2","15623","18815","Soft Facilities Management","7.61","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","Nurse","21176","27625","Nursing and Midwifery","4.00","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1598314","NHS Occup Therapist Specialist","25528","34189","Occupational Therapy","2.00","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1598314","NHS Physiotherapist Advanced","30460","40157","Physiotherapy","17.00","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1598314","Command Youth and Community Officer","39120","47731","Community Development Work","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Teacher","21588","31552","Teaching","10.41","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Teacher","21588","31552","Teaching Leadership","1.62","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Teaching/Learning Support Offr","19170","20739","Teaching Support","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Area Officer Social Worker","47942","59535","Community Development Work","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Area Officer Social Worker","47942","59535","Community Service","17.95","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Direct Military Support","16.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Teaching Advice/Inspection","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Gen Practice Medical","27.10","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Snr House Offr","27523","38322","Hospital Doctor/Consultant","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Information Service Provision","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Information Technology","2.62","Information Technology"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Inventory Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Range Management","3.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Service HR Service Provider","3.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Soft Facilities Management","5.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Teaching Advice/Inspection","637.39","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Teaching Advice/Inspection","28.81","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Teaching Advice/Inspection","66.49","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Retained - Civilian Consultant","61859","80186","Teaching Advice/Inspection","9.81","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 1","15083","16482","Administrative Support","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 1","15083","16482","Business Management and Improvement","9.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 1","15083","16482","Community Service","7.55","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 1","15083","16482","Driving","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 1","15083","16482","Inventory Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 1","15083","16482","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 1","15083","16482","Postal & Courier","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 1","15083","16482","Range Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 1","15083","16482","Site Estate","89.41","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 1","15083","16482","Soft Facilities Management","435.40","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 1","15083","16482","Storekeeping/WarehouseOps","12.54","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 1","15083","16482","Technical [Trades]","50.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Business Management and Improvement","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Community Service","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Direct Military Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Driving","159.41","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Inventory Management","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Material Accounting","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Port Operations","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Range Management","2.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Safety,Health,Environment&Fire","7.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Site Estate","4.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Soft Facilities Management","17.77","Property and asset management"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","375.91","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Technical [Trades]","22.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 2","16482","18010","Transport/Movement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 3","18010","22150","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 3","18010","22150","Driving","66.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 3","18010","22150","Engineering & Technical Support","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Army","1598314","Skill Zone 3","18010","22150","Inventory Management","1.00","Operational Delivery"
