Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,GO,13/05/2010,Telecoms equipment (non-capitalised),GORCU Admin DEL Votd,VODAFONE LTD (PAGING),5106133928,"1,157.50"
Communities & Local Government,GO,13/05/2010,Electricity,RCU - PAM - Property Asset Management,SOUTHERN ELECTRIC PLC,2100180500,"1,476.66"
Communities & Local Government,GO,13/05/2010,Web Services,GORCU Admin DEL Votd,ULTRA ELECTRONICS LIMITED,5106133933,"7,438.34"
Communities & Local Government,GO,13/05/2010,Purchase of Consultancy Services,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106133929,"92,754.50"
Communities & Local Government,GO,14/05/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106133963,538.75
Communities & Local Government,GO,14/05/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106133976,499.70
Communities & Local Government,GO,14/05/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106134162,803.27
Communities & Local Government,GO,14/05/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106134163,599.70
Communities & Local Government,GO,14/05/2010,Agency Staff,GOE,CAVILL ROBINSON FINANCIAL RCRTMT LT,5106134203,826.86
Communities & Local Government,GO,14/05/2010,Agency Staff,GORCU Admin DEL Votd,REED SPECIALIST RECRUITMENT LTD,5106134182,570.98
Communities & Local Government,GO,14/05/2010,Agency Staff,GORCU Admin DEL Votd,REED SPECIALIST RECRUITMENT LTD,5106134185,570.98
Communities & Local Government,GO,14/05/2010,Travel and Subsistence Account,GOL,REDFERN TRAVEL LIMITED,5106134216,"1,418.54"
Communities & Local Government,GO,14/05/2010,Professional services,GORCU Admin DEL Votd,LOGICA (CMG UK LTD),5106134188,462.20
Communities & Local Government,GO,14/05/2010,Professional services,GORCU Admin DEL Votd,LOGICA (CMG UK LTD),5106134189,"10,167.39"
Communities & Local Government,GO,14/05/2010,Publicity,GONE,CLIP DISPLAY LTD,5106134230,"1,534.50"
Communities & Local Government,GO,14/05/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106134022,885.66
Communities & Local Government,GO,14/05/2010,Telecoms equipment (non-capitalised),GORCU Admin DEL Votd,VODAFONE LTD (PAGING),5106134009,"1,157.50"
Communities & Local Government,GO,17/05/2010,Agency Staff,GOE,HAYS SPECIALIST RECRUITMENT LTD,5106134343,"1,667.67"
Communities & Local Government,GO,17/05/2010,Agency Staff,GORCU Admin DEL Votd,REED SPECIALIST RECRUITMENT LTD,5106134354,751.61
Communities & Local Government,GO,17/05/2010,Agency Staff,GORCU Admin DEL Votd,REED SPECIALIST RECRUITMENT LTD,5106134355,799.59
Communities & Local Government,GO,17/05/2010,Conferences,GONW,IMPERIAL WAR MUSEUM TRADING CO LTD,5106134367,528.75
Communities & Local Government,GO,17/05/2010,Fares UK,GONW,REDFERN TRAVEL LIMITED,2100180608,"15,402.05"
Communities & Local Government,GO,17/05/2010,Fares UK,GOWM,REDFERN TRAVEL LIMITED,2100180565,"5,336.50"
Communities & Local Government,GO,17/05/2010,Subsistence UK,GOWM,REDFERN TRAVEL LIMITED,2100180565,636.93
Communities & Local Government,GO,17/05/2010,Office Machinery Rental,GOL,CANON (UK) LTD,5106134401,"2,620.95"
Communities & Local Government,GO,17/05/2010,Office Machinery Rental,GOL,CANON (UK) LTD,5106134403,"1,408.44"
Communities & Local Government,GO,17/05/2010,Courier Services,GONW,GOVERNMENT CAR & DESPATCH AGENCY,5106134268,692.08
Communities & Local Government,GO,17/05/2010,Courier Services,GONW,GOVERNMENT CAR & DESPATCH AGENCY,5106134274,681.50
Communities & Local Government,GO,17/05/2010,Software Licences,GOSE,ULTRA ELECTRONICS,5106134270,957.23
Communities & Local Government,GO,17/05/2010,Training,GONW,COMMON PURPOSE,5106134351,"4,316.84"
Communities & Local Government,GO,17/05/2010,Training,GOSE,STEVE HALLS & ASSOCIATES LTD,2100180560,933.00
Communities & Local Government,GO,17/05/2010,Training,GOL,DODS PARLIAMENTARY COMM  LTD,5106134370,690.00
Communities & Local Government,GO,17/05/2010,Electricity,RCU - PAM - Property Asset Management,*SOUTHERN ELECTRIC PLC,2100180609,"8,191.85"
Communities & Local Government,GO,17/05/2010,Stationery,GONW,BANNER BUSINESS SUPPLIES LTD,5106134380,822.85
Communities & Local Government,GO,18/05/2010,Agency Staff,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002354,"1,304.25"
Communities & Local Government,GO,18/05/2010,Agency Staff,GOWM,REED SPECIALIST RECRUITMENT LTD,2100180664,"1,317.03"
Communities & Local Government,GO,18/05/2010,Agency Staff,GOEM,REED SPECIALIST RECRUITMENT LTD,5106134573,"2,846.93"
Communities & Local Government,GO,18/05/2010,Conferences,GOE,DCLG GOVERNMENT PROCUREMENT CARD,1000002359,-748.75
Communities & Local Government,GO,18/05/2010,Hospitalty,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002354,"3,697.21"
Communities & Local Government,GO,18/05/2010,Post,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002354,914.88
Communities & Local Government,GO,18/05/2010,Vehicle Maintenance,GOSW,DCLG GOVERNMENT PROCUREMENT CARD,1000002358,968.78
Communities & Local Government,GO,18/05/2010,Car Lease (expense),GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002354,"1,327.49"
Communities & Local Government,GO,18/05/2010,Stationery,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002354,"2,196.45"
Communities & Local Government,GO,19/05/2010,Hospitalty,GOE,BAXTERSTOREY LTD,2100180737,"1,219.35"
Communities & Local Government,GO,19/05/2010,IT Maintenance,GORCU Admin DEL Votd,I M L LTD (B/R),2100180773,"2,062.13"
Communities & Local Government,GO,19/05/2010,IT Maintenance,GORCU Admin DEL Votd,I M L LTD (B/R),5106134918,"-2,062.13"
Communities & Local Government,GO,19/05/2010,Water,RCU - PAM - Property Asset Management,D E F R A,2100180735,686.02
Communities & Local Government,GO,19/05/2010,Rates,RCU - PAM - Property Asset Management,D E F R A,2100180735,"94,312.27"
Communities & Local Government,GO,19/05/2010,Rent,RCU - PAM - Property Asset Management,D E F R A,2100180735,"435,233.54"
Communities & Local Government,GO,19/05/2010,Training,GONW,GBM DIGITAL TECHNOLOGIES LTD,5106134786,528.75
Communities & Local Government,GO,19/05/2010,Training,GORCU Admin DEL Votd,NATIONAL SCHOOL OF GOVERNMENT,5106134822,"5,000.00"
Communities & Local Government,GO,19/05/2010,Variable Maintenance > £15k,RCU - PAM - Property Asset Management,SIMPSON (YORK) LTD,2100180733,"86,062.30"
Communities & Local Government,GO,19/05/2010,Mobile phone costs,GORCU Admin DEL Votd,VODAFONE UK,5106134795,"54,545.42"
Communities & Local Government,GO,19/05/2010,Mobile phone costs,GORCU Admin DEL Votd,VODAFONE UK,5106134796,"5,329.78"
Communities & Local Government,GO,19/05/2010,Mobile phone costs,GORCU Admin DEL Votd,VODAFONE UK,5106134797,"2,707.26"
Communities & Local Government,GO,19/05/2010,Gas,RCU - PAM - Property Asset Management,D E F R A,2100180735,"11,949.98"
Communities & Local Government,GO,19/05/2010,Gas,RCU - PAM - Property Asset Management,DCLG GOVERNMENT PROCUREMENT CARD,1000002361,"2,082.33"
Communities & Local Government,GO,19/05/2010,Electricity,RCU - PAM - Property Asset Management,D E F R A,2100180735,"-11,576.18"
Communities & Local Government,GO,19/05/2010,Electricity,RCU - PAM - Property Asset Management,DCLG GOVERNMENT PROCUREMENT CARD,1000002361,956.75
Communities & Local Government,GO,19/05/2010,Stationery,GONE,DCLG GOVERNMENT PROCUREMENT CARD,1000002364,"1,084.97"
Communities & Local Government,GO,19/05/2010,Minor office costs,GONE,NEWCASTLE HEALTHY CITY LTD,2100180738,"4,450.00"
Communities & Local Government,GO,19/05/2010,Legal Consultancy,RCU - PAM - Property Asset Management,FIELD FISHER WATERHOUSE LLP,5106134787,587.50
Communities & Local Government,GO,20/05/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106134923,"1,017.46"
Communities & Local Government,GO,20/05/2010,Agency Staff,GONW,ROBERT HALF LIMITED,5106134898,549.90
Communities & Local Government,GO,20/05/2010,Agency Staff,GORCU Admin DEL Votd,REED SPECIALIST RECRUITMENT LTD,5106134926,727.63
Communities & Local Government,GO,20/05/2010,Agency Staff,GORCU Admin DEL Votd,REED SPECIALIST RECRUITMENT LTD,5106134932,675.65
Communities & Local Government,GO,20/05/2010,IT Maintenance,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106134962,"114,945.55"
Communities & Local Government,GO,20/05/2010,IT Maintenance,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106134967,"244,565.00"
Communities & Local Government,GO,20/05/2010,Storage,GOEM,RADS,5106134944,"1,603.50"
Communities & Local Government,GO,20/05/2010,Post,GONW,PITNEY BOWES LTD (CM19 5DQ),5106134904,"2,000.00"
Communities & Local Government,GO,20/05/2010,Publicity,GONE,PENNA BARKERS,2100180762,"9,129.19"
Communities & Local Government,GO,20/05/2010,Publicity,GONE,PENNA BARKERS,2100180763,"2,137.12"
Communities & Local Government,GO,20/05/2010,Publicity,GONE,PENNA BARKERS,2100180765,"2,846.98"
Communities & Local Government,GO,20/05/2010,Publicity,GONE,PENNA BARKERS,2100180766,"7,152.36"
Communities & Local Government,GO,20/05/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106134968,"47,996.76"
Communities & Local Government,GO,20/05/2010,Electricity,RCU - PAM - Property Asset Management,EDF ENERGY,2100180769,"11,158.43"
Communities & Local Government,GO,20/05/2010,IT - Service Contracts,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106134957,"16,500.00"
Communities & Local Government,GO,20/05/2010,IT - Service Contracts,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106134961,"16,500.00"
Communities & Local Government,GO,20/05/2010,Purchase of Consultancy Services,GOEM,JEAN KELLY CONSULTANCY LTD,5106134943,"11,921.55"
Communities & Local Government,GO,21/05/2010,Agency Staff,GOYH,REED SPECIALIST RECRUITMENT LTD,5106135032,642.61
Communities & Local Government,GO,21/05/2010,Agency Staff,GOE,CAVILL ROBINSON FINANCIAL RCRTMT LT,5106135007,"1,010.61"
Communities & Local Government,GO,21/05/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106135012,"2,507.63"
Communities & Local Government,GO,21/05/2010,Agency Staff,GORCU Admin DEL Votd,REED SPECIALIST RECRUITMENT LTD,5106135185,759.61
Communities & Local Government,GO,21/05/2010,Conferences,GOWM,DCLG GOVERNMENT PROCUREMENT CARD,1000002368,534.63
Communities & Local Government,GO,21/05/2010,Conferences,GOSW,WESTERN POWER DISTRIBUTION,5106135133,511.13
Communities & Local Government,GO,21/05/2010,Hospitalty,GOL,MITIE CATERING SERVICES LTD,5106135191,"6,918.39"
Communities & Local Government,GO,21/05/2010,IT Maintenance,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106135009,638.77
Communities & Local Government,GO,21/05/2010,Training,GONW,BRAY LEINO LTD,5106135154,"1,210.25"
Communities & Local Government,GO,21/05/2010,Training,GOWM,DCLG GOVERNMENT PROCUREMENT CARD,1000002368,"2,000.00"
Communities & Local Government,GO,21/05/2010,Minor office costs,GOWM,DCLG GOVERNMENT PROCUREMENT CARD,1000002368,"1,338.34"
Communities & Local Government,GO,24/05/2010,Agency Staff,GOEM,REED SPECIALIST RECRUITMENT LTD,5106135250,"2,494.02"
Communities & Local Government,GO,24/05/2010,Conferences,GONW,MECHANICS CENTRE LTD,5106135265,618.07
Communities & Local Government,GO,24/05/2010,Conferences,GONW,CITY INN MANCHESTER,5106135295,715.00
Communities & Local Government,GO,24/05/2010,Domestic Services,RCU - PAM - Property Asset Management,DCLG GOVERNMENT PROCUREMENT CARD,1000002370,649.99
Communities & Local Government,GO,24/05/2010,Hospitalty,GOL,MITIE CATERING SERVICES LTD,5106135298,"2,920.35"
Communities & Local Government,GO,24/05/2010,Hospitalty,GOL,MITIE CATERING SERVICES LTD,5106135309,"5,801.74"
Communities & Local Government,GO,24/05/2010,IT Maintenance,GORCU Admin DEL Votd,I M L LTD (B/R),2100180922,"-2,062.13"
Communities & Local Government,GO,24/05/2010,IT Maintenance,GORCU Admin DEL Votd,I M L LTD (B/R),5106127001,"2,062.13"
Communities & Local Government,GO,24/05/2010,Rent,RCU - PAM - Property Asset Management,CB RICHARD ELLIS LTD,2100180884,"378,870.23"
Communities & Local Government,GO,24/05/2010,Training,GONW,NATIONAL SCHOOL OF GOVERNMENT,5106135285,595.00
Communities & Local Government,GO,24/05/2010,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,SIEMENS FINANCIAL SERVICES LTD,2100180885,946.76
Communities & Local Government,GO,24/05/2010,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,MITIE FAC SERV LTD (STH WEST & WALE,2100180883,"7,664.35"
Communities & Local Government,GO,24/05/2010,Accommodation Service Charges,RCU - PAM - Property Asset Management,CB RICHARD ELLIS LTD,2100180884,"71,143.31"
Communities & Local Government,GO,24/05/2010,Accommodation Service Charges,RCU - PAM - Property Asset Management,CB RICHARD ELLIS LTD,2300001994,"-17,781.01"
Communities & Local Government,GO,24/05/2010,Electricity,RCU - PAM - Property Asset Management,CORONA ENERGY LTD,2100180882,"1,031.17"
Communities & Local Government,GO,24/05/2010,Purchase of Consultancy Services,GONW,LIVERPOOL CHAMBER OF COMMERCE,5106135278,"4,731.03"
Communities & Local Government,GO,24/05/2010,Purchase of Consultancy Services,GONW,LIVERPOOL CHAMBER OF COMMERCE,5106135355,"4,731.03"
Communities & Local Government,GO,25/05/2010,Agency Staff,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002377,"1,057.50"
Communities & Local Government,GO,25/05/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,5106135459,858.87
Communities & Local Government,GO,25/05/2010,Hospitalty,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002377,658.00
Communities & Local Government,GO,25/05/2010,Travel and Subsistence Account,GOSE,AGE CONCERN REG SUPPORT SERV (S EAS,2100180816,"1,222.76"
Communities & Local Government,GO,25/05/2010,IT Consumables,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106135496,955.66
Communities & Local Government,GO,25/05/2010,Post,GONE,DCLG GOVERNMENT PROCUREMENT CARD,1000002378,"1,006.98"
Communities & Local Government,GO,25/05/2010,Post,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002377,"1,068.73"
Communities & Local Government,GO,25/05/2010,Professional services,GOSW,PLYMOUTH CITY DEVELOPMENT COMPANY,2100180926,"23,500.00"
Communities & Local Government,GO,25/05/2010,Publicity,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002377,"14,860.01"
Communities & Local Government,GO,25/05/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106135486,508.07
Communities & Local Government,GO,25/05/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106135487,581.12
Communities & Local Government,GO,25/05/2010,Telephone call costs,GORCU Admin DEL Votd,CABLE & WIRELESS,5106135489,"1,442.16"
Communities & Local Government,GO,25/05/2010,Stationery,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002377,"1,853.08"
Communities & Local Government,GO,26/05/2010,Agency Staff,GONE,REED SPECIALIST RECRUITMENT LTD,5106135651,526.11
Communities & Local Government,GO,26/05/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106135636,609.01
Communities & Local Government,GO,26/05/2010,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106135675,"1,176.43"
Communities & Local Government,GO,26/05/2010,Agency Staff,GONW,ROBERT HALF LIMITED,5106135567,678.21
Communities & Local Government,GO,26/05/2010,Agency Staff,GOE,REED EMPLOYMENT SERVICES,5106135623,527.79
Communities & Local Government,GO,26/05/2010,Hospitalty,GORCU Admin DEL Votd,DCLG GOVERNMENT PROCUREMENT CARD,1000002381,499.50
Communities & Local Government,GO,26/05/2010,Media,GOSE,BOLD CREATIVE LTD,5106135528,"5,722.25"
Communities & Local Government,GO,26/05/2010,Printing,GOSW,STATIONERY OFFICE LTD,5106135680,560.00
Communities & Local Government,GO,26/05/2010,Professional services,RCU - PAM - Property Asset Management,VEALE WASBROUGH SOLICITOR,2100180986,"1,673.20"
Communities & Local Government,GO,26/05/2010,Publicity,GOL,FINGS LTD,5106125469,"1,869.95"
Communities & Local Government,GO,26/05/2010,Telecoms equipment (non-capitalised),GORCU Admin DEL Votd,VODAFONE LTD (PAGING),5106135666,"1,147.99"
Communities & Local Government,GO,27/05/2010,Agency Staff,GONW,*BROOK STREET BUREAU,5106135801,"1,083.01"
Communities & Local Government,GO,27/05/2010,Agency Staff,GONW,*BROOK STREET BUREAU,5106135825,"1,065.11"
Communities & Local Government,GO,27/05/2010,Agency Staff,GONW,*BROOK STREET BUREAU,5106135826,"1,324.68"
Communities & Local Government,GO,27/05/2010,Agency Staff,GONW,*BROOK STREET BUREAU,5106135829,"1,065.11"
Communities & Local Government,GO,27/05/2010,Agency Staff,GONW,*BROOK STREET BUREAU,5106135830,"1,324.68"
Communities & Local Government,GO,27/05/2010,Agency Staff,GOE,CAVILL ROBINSON FINANCIAL RCRTMT LT,5106135839,"1,010.61"
Communities & Local Government,GO,27/05/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106135713,"2,006.10"
Communities & Local Government,GO,27/05/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106135812,"2,006.10"
Communities & Local Government,GO,27/05/2010,IT SUPPORT,GORCU Admin DEL Votd,APPLICABLE LTD,5106135872,"1,524.21"
Communities & Local Government,GO,27/05/2010,Professional services,GOEM,NHS LEICESTER CITY,2100181040,"11,000.00"
Communities & Local Government,GO,27/05/2010,Professional services,RCU - PAM - Property Asset Management,PINSENT MASONS LLP,2100181050,"2,585.00"
Communities & Local Government,GO,27/05/2010,Rates,RCU - PAM - Property Asset Management,BIRMINGHAM CITY COUNCIL,5106135859,"47,347.90"
Communities & Local Government,GO,27/05/2010,Rates,RCU - PAM - Property Asset Management,BIRMINGHAM CITY COUNCIL,5106135860,"234,396.68"
Communities & Local Government,GO,27/05/2010,Rent,RCU - PAM - Property Asset Management,*JONES LANG LASALLE,2100181039,"167,437.50"
Communities & Local Government,GO,27/05/2010,Rent,RCU - PAM - Property Asset Management,*JONES LANG LASALLE,2100181041,"463,036.56"
Communities & Local Government,GO,27/05/2010,Accommodation Service Charges,RCU - PAM - Property Asset Management,*JONES LANG LASALLE,2100181041,"10,553.85"
Communities & Local Government,GO,27/05/2010,Electricity,RCU - PAM - Property Asset Management,SOUTHERN ELECTRIC PLC,2100181046,"12,491.46"
Communities & Local Government,GO,27/05/2010,Electricity,RCU - PAM - Property Asset Management,*NPOWER LTD,2100181048,"4,059.51"
Communities & Local Government,GO,28/05/2010,Agency Staff,GOL,REED SPECIALIST RECRUITMENT LTD,5106135997,713.12
Communities & Local Government,GO,28/05/2010,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106136002,740.31
Communities & Local Government,GO,28/05/2010,Agency Staff,GORCU Admin DEL Votd,REED SPECIALIST RECRUITMENT LTD,5106136001,791.60
Communities & Local Government,GO,28/05/2010,Conferences,GONW,WIZE-UP LTD,5106135990,821.21
Communities & Local Government,GO,28/05/2010,IT Maintenance,GORCU Admin DEL Votd,COMPUTACENTER (UK) LTD,5106136012,"18,039.49"
Communities & Local Government,GO,28/05/2010,Professional services,GORCU Admin DEL Votd,ATKINS TRANSPORT PLANNING,5106135999,"13,722.83"
Communities & Local Government,GO,28/05/2010,Rent,RCU - PAM - Property Asset Management,*JONES LANG LASALLE,2100181110,"205,086.00"
Communities & Local Government,GO,28/05/2010,Rent,RCU - PAM - Property Asset Management,DERWENT VALLEY CENTRAL LTD,2100181109,"682,968.75"
Communities & Local Government,GO,28/05/2010,Gas,RCU - PAM - Property Asset Management,DCLG GOVERNMENT PROCUREMENT CARD,1000002385,"4,805.99"
Communities & Local Government,GO,28/05/2010,Purchase of Consultancy Services,GOYH,YOUTH WORK UNIT Y & H,5106135989,"4,450.00"
Communities & Local Government,GO,14/05/2010,Mileage UK,GORCU Admin DEL Votd,Employee Expenses,,24.00
Communities & Local Government,GO,14/05/2010,Fares UK,GORCU Admin DEL Votd,Employee Expenses,,494.85
Communities & Local Government,GO,14/05/2010,Subsistence UK,GORCU Admin DEL Votd,Employee Expenses,,2.00
Communities & Local Government,GO,21/05/2010,Travel and Subsistence Account,GORCU Admin DEL Votd,Employee Expenses,,650.85
Communities & Local Government,GO,27/05/2010,Fares UK,GOYH,Employee Expenses,,660.60
Communities & Local Government,GO,27/05/2010,Subsistence UK,GOYH,Employee Expenses,,100.20
Communities & Local Government,GO,27/05/2010,Incidentals UK,GOYH,Employee Expenses,,15.00
