FREEDOM OF INFORMATION,,
MOD Requests to 28 October 2011,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,
,,
,,
Case Number,Date Due,Request Summary
05-10-2011-145938-010,02/11/2011,Please advise on the number of Royal Navy personnel and Royal Marines who have qualified for the Operational Service Medal for Afghanistan (Op Herrick).
05-10-2011-150442-011,02/11/2011,"Please provide copies of all correspondence between the Admiralty and Leo Szilard, the Admiralty and Claremont Haynes, the Admiralty and the Society for the Protection of Science and Learning from 1933 1937. Please provide information of all British operations, staff presence and military intelligence in Naples and Palermo from 15 March 1938 - June 1940."
05-10-2011-151149-012,02/11/2011,"Please provide copies of any reports, memos, correspondence or other documentation that summarise progress on completing the eight tasks stipulated by the DNSR to date regarding the improvement notice of 26 May 2010, along with any further communications from the DNSR relating to this notice."
05-10-2011-155439-002,01/11/2011,Please provide details on the flying circuits at Brize Norton.
05-10-2011-164327-003,02/11/2011,Please advise on the survival/promotion rates for RNP.
05-10-2011-170732-013,02/11/2011,Please provide information on badge identification.
06-10-2011-102058-001,02/11/2011,Please provide copies of all correspondence between the MOD and LGC and Orchid Cellmark in the last two years.
06-10-2011-102424-002,02/11/2011,"Please advise, and provide information and details, on the accessing of authorised websites."
06-10-2011-105430-003,01/11/2011,Please provide information and details to various questions regarding WINDOW project 2004 -2006.
06-10-2011-105442-004,02/11/2011,"Please provide information and details of the cost of the Prime Minister's overnight visit to Kandahar, Afghanistan in December 2009. "
06-10-2011-110950-005,03/11/2011,"Please advise, and provide information and details, on the number of identification cases the Joint Casualty and Compassionate Centre are currently aware of in foreign countries along with the anticipated timescale for these to be investigated."
06-10-2011-111343-006,03/11/2011,Please provide information and details of the POW camp at Hickleton Park which was attached to Hickleton Hall Headquarters in South Yorkshire during WWII. 
06-10-2011-111929-007,03/11/2011,Please provide details of all correspondence between MOD employees and Adam Werritty along with information and details on expenses claimed by Mr Werritty.
06-10-2011-120433-001,02/11/2011,Please provide a copy of all documents in MDP Force Standing Orders (FSO's) Section 2 relating to Rent Allowance. 
06-10-2011-121446-002,02/11/2011,Please provide information and details to various questions regarding MDPGA's ICT spend.
06-10-2011-125356-008,03/11/2011,Please advise on the number of rounds fired by British Forces in each Brigade rotation in Helmand Province from Herrick 10 onwards.  
06-10-2011-153146-001,02/11/2011,"Please provide confirmation that the Safety Improvement Notice dated 26 May 2010 has not yet been closed, the estimated date when the Nuclear Propulsion Project Team will be compliance with the terms of the Safety Improvement Notice and an indication of areas where the Nuclear Propulsion Project Team is not yet in compliance with the terms of the Safety Improvement Notice. If the Safety Improvement Notice has been closed to the satisfaction of DNSR, please provide a copy of correspondence confirming its closure."
06-10-2011-153432-001,03/11/2011,"Please advise on the number of Royal Marine officers that have been administratively discharged in the last five years along with information on the number of General Staff offices, from all three services, that have had complaints upheld against them."
06-10-2011-154650-002,03/11/2011,"Please advise, and provide information and details, to various questions regarding Welsh translation costs and providing other associated Welsh translation services for the most recent accounting year for which figures are available."
06-10-2011-163704-001,21/10/2011,"Please provide information and details of FATS, EA and IT/IS expenditure for MOD. "
06-10-2011-171625-003,03/11/2011,Please advise on the MOD's spend on Speech and Language Therapy (SLT) agency staff across the UK.
07-10-2011-095452-001,04/11/2011,Please provide information and details of all correspondence relating to Skydive Weston from 1 January 2010 and the setting up of RAFPA.  
07-10-2011-101043-001,03/11/2011,Please provide information and details on HMS Collingwood.
07-10-2011-102123-001,03/11/2011,Please provide the full report of the RAF Board of Inquiry into the Canberra B2 WH667 crash at RAF Akrotiri on 7 November 1980.
07-10-2011-102536-002,03/11/2011,If possible I would like to obtain a copy of the photograph taken of xxxxx being awarded Nurse of the Year award in the early 1970s.
07-10-2011-102820-002,03/11/2011,"Please advise, and provide information and details on the number of people and ranks of senior officers that work at MOD HQ, Whitehall, and its associated buildings."
07-10-2011-104707-003,03/11/2011,"Please advise, and provide information and details, regarding the abduction or kidnapping of British troops in Afghanistan and Iraq since 2001 and 2003 respectively."
07-10-2011-112338-002,27/10/2011,Please provide information and details on xxxxxx.
07-10-2011-112515-004,01/11/2011,"Please advise, and provide information and details, to various questions regarding the MOD's spend on postage."
07-10-2011-112737-003,04/11/2011,Please provide a copy of the covering letter and distribution list for the HEART Report.
07-10-2011-114125-005,04/11/2011,"Please advise, and provide information and details, to various questions regarding the mis-use of GPC cards."
07-10-2011-120217-006,04/11/2011,"Please advise, and provide information and details, on the number of soldiers that have passed through Bassingbourn Barracks in the past 10 years that have been injured in Iraq and Afghanistan. "
07-10-2011-135357-008,04/11/2011,"Please advise on the numbers of pilots in the Army Air Corps along with the ratio of Commissioned Officer, Warrant Officer and NCO pilots."
07-10-2011-141131-004,03/11/2011,"Please provide a copy of the SFA complaint filed against the occupants at Langton Park, Wroughton, Swindon, Wilts."
07-10-2011-150212-009,04/11/2011,Please advise on the number of soldiers of Nigerian origin currently serving in the British Army.
07-10-2011-152605-010,04/11/2011,Please provide copies of all reports produced by the Territorial Army Briefing Team since 2009.
07-10-2011-162603-011,04/11/2011,"Please provide copies of all documentation regarding the assessments of the performance and effectiveness of the Core Meal Replacement Scheme/Hungry Soldier initiative, and efforts to improve the system, since January, 2010. "
07-10-2011-163259-012,04/11/2011,Please provide information and details on the number of investigations instigated by the Royal Air Force Police arising out of incidents in which Afghan civilians have allegedly been either killed or wounded/injured by British military personnel in Afghanistan since January 1 2005. 
07-10-2011-164043-013,04/11/2011,"Please provide information and details of all correspondence regarding the refurbishment, renovation and maintenance works for RAF Edzell and USN Thurso."
10-10-2011-104901-001,04/11/2011,"Please advise, and provide information and details, to various questions regarding army recruitment."
10-10-2011-105721-002,07/11/2011,Please advise on the number of instances and amount spend on investigating UFOs in 2010.
10-10-2011-111158-003,07/11/2011,"Please provide a map of Christmas Island (Kiritibati) showing the locations of the Main Camp, 'B' Camp, 'C' Camp, Aeon Airfield and 'C' Site."
10-10-2011-112111-004,07/11/2011,Please advise and provide information on the current material used to make uniforms and the protection that they give.
10-10-2011-113745-005,03/11/2011,"Please advise, and provide information and details, on the amount of revenue raised in the most recent financial accounting period by the MOD's Directorate of IPR sale of images."
10-10-2011-114047-001,03/11/2011,Please provide information and details on the termination of the O'Neill Investigation Services contract with DSTL.
10-10-2011-115053-006,03/11/2011,"Please advise, and provide information and details, on the handling of FOI, DPA and SAR requests."
10-10-2011-120938-007,07/11/2011,Please advise and provide information and details on the Wellington bomber incident on 12 January 1942.
10-10-2011-121606-008,07/11/2011,Please provide information and details on the RAF Argosy transport aircraft XR133 crash at Got el Afraq in May 1968.
10-10-2011-122639-009,07/11/2011,Please provide a copy of the rules regarding personal guests or friends attending official ministerial functions.
10-10-2011-123052-010,07/11/2011,Please advise on the accessibility of the MOD/Procurement Executive files on the acquisition of the Bulldog by the RAF in 1974.
10-10-2011-123417-011,07/11/2011,"Please provide a copy of the Post Incident Report on the attack on Cpl J Elliott, C Coy 3rd Bn Ulster Defence Regiment in April 1972."
10-10-2011-124919-012,07/11/2011,Please provide a copy of the ABHSF for all new building constructed by Balfour Beatty and sister companies for the last 5 years at Devonport Dockyard.
10-10-2011-125458-013,07/11/2011,Please advise on the number of NCAs that are currently holding in the NCA training system.
10-10-2011-130423-014,07/11/2011,Please provide information and details on the history of vessels with the name Warrior.
10-10-2011-130836-015,07/11/2011,Please provide information and details of all monies paid out to companies following the cancellation of work and/or contracts as a result of the Strategic Defence and Security Review (SDSR) and associated reviews.
10-10-2011-144130-016,07/11/2011,"Please provide a copy of documentation prepared by the Department, since 6 December 2010, concerning the compatibility of the proposals within the Armed Forces Bill with the UK's obligations under the United Nations Convention on the Rights of the Child. "
10-10-2011-145228-017,07/11/2011,Please advise on the total numbers of ex-servicemen leaving the Armed Forces within the UK for 2010 and 2011.
10-10-2011-145608-019,07/11/2011,"Please provide details of all MOD meetings (including the date, location, subject and list of who was present) at which Adam Werritty was present. Please also provide all email correspondence concerning Adam Werritty from May 2010."
10-10-2011-150826-020,07/11/2011,Please advise if there is any document in the public domain which the MOD considers poses a future threat(s) to the UK and its interests. 
10-10-2011-151034-021,07/11/2011,Please provide a copy of JSP 567.
10-10-2011-152240-022,07/11/2011,Please provide details and copies of email correspondence between Rt Hon Dr Liam Fox and Adam Werritty (including from personal email accounts held by Dr Fox) between 1 November 2010 and 30 December 2011 relating to MOD business.
10-10-2011-152507-023,07/11/2011,Please provide details and copies of email correspondence between Rt Hon Dr Liam Fox and Adam Werritty (including from personal email accounts held by Dr Fox) between 1 June 2011 and 30 June 2011 relating to meetings with Harvey Boulter of the Porton Group.
10-10-2011-152711-024,07/11/2011,Please provide details and copies of email correspondence between Rt Hon Dr Liam Fox and Adam Werritty (including from personal email accounts held by Dr Fox) between 15 August 2011 and 23 August 2011 relating to any previous meetings with Harvey Boulter of the Porton Group.
10-10-2011-154311-026,07/11/2011,"Please provide copies all documents from 1EFTS, 3 FTS, 22 Gp, the RAF Board and the Defence Council which make any reference to the Flying Training Pipeline and its currently condition."
10-10-2011-154843-027,07/11/2011,Please provide a picture of the Branch Badges that are worn by ratings of the Royal Naval Reserve Intelligence Branch.
10-10-2011-160507-028,07/11/2011,"Please advise, and provide information and details, on the vessels that are deployed in the event a RN vessel becomes disabled."
11-10-2011-103108-003,07/11/2011,"Please advise, and provide information and details, on whether the MOD has paid for the travel costs of Adam Werritty whilst he accompanied/meeting with Secretary of State for Defence on any visit whilst in the UK or overseas."
11-10-2011-111140-006,08/11/2011,Please provide copies of various nuclear publications mentioned in the Enriched Uranium Facility Initial Gate Business Case DES/NW/PSQ/555/35 dated 3 April 2007.
11-10-2011-113118-007,08/11/2011,Please provide a copy of Japanese earthquake and tsunami: Implications for the UK nuclear industry.
11-10-2011-121617-008,08/11/2011,Please provide information on the passenger train that operated between West Berlin and the British Zone from 1945 - 1991.
11-10-2011-123516-001,08/11/2011,Please provide details of 'irregular passes' created on the SISYS at Didcot since 1 December 2008 along with information on the course if disciplinary/misconduct action that followed.
11-10-2011-133234-009,08/11/2011,Please provide information and details on the computer systems used by the Royal Air Force.
11-10-2011-134842-010,08/11/2011,"Please advise, and provide information and details, regarding various question about RAF Stanbridge."
11-10-2011-140403-011,08/11/2011,"Please advise, and provide information and details, on RN sailors that have been caught /disciplined for drug abuse in the past twelve months."
11-10-2011-144720-012,08/11/2011,Please provide information and details on the exact date of the meeting between Liam Fox and Nicky Candy of Candy & Candy in March 2011.
11-10-2011-145945-013,08/11/2011,"Please advise whether the MOD hold any information on UXOs from WWII, in Glasgow."
11-10-2011-154056-014,08/11/2011,"Please advise, and provide information and details, to various questions regarding software engineering methods and tools in the MOD."
11-10-2011-154411-015,08/11/2011,"Please advise, and provide information and details, to various questions regarding ATC towers."
12-10-2011-080851-001,27/10/2011,"Please provide synopsis, establishment, use, flag of Naval vessels and merchant ships with narrative and member of the Royal Observer Corps stationed on the ships from 6 June 1944."
12-10-2011-083711-002,07/11/2011,"Please advise, and provide information and details, to various questions regarding RN redundancies."
12-10-2011-084517-003,07/11/2011,"Please advise, and provide information and details, to various questions regarding RN redundancies."
12-10-2011-084821-004,08/11/2011,Please provide information and details on the Wasp XS533 RN helicopter accident on 15 November 1968.
12-10-2011-102515-001,09/11/2011,Please provide a list of titles of all documents or information prepared as a result of AWE plc's review of operations at RNAD Coulport. 
12-10-2011-102610-002,09/11/2011,Please provide information and details of all RN ships and RN vessels were lost between 1914 and 2011.
12-10-2011-103636-003,09/11/2011,Please provide copies of official and combat photographs of the Falkland conflict.
12-10-2011-104248-001,08/11/2011,Please provide information and details on any visits that have occurred involving Mr Elwood and Mr Murdoch since 2010.
12-10-2011-110550-004,08/11/2011,Please provide a copy of DNSR Assessment DNSR/6/6/1[1151] dated 22 July 2011.
12-10-2011-113815-005,08/11/2011,"Please provide a full and unredacted copy of the letter xxxxxx, Secretary to ESTC, sent to xxxxxx, head of PTS regarding the drafting and updating of ESTC Standard 6 Part 2. "
12-10-2011-114036-006,08/11/2011,Please provide a copy of the full and unredacted report of the audit into FWH and T&S conducted on a random sample of staff within PTS. 
12-10-2011-123010-006,09/11/2011,"Please advise, and provide information and details, on Northern Ireland employees undertaking Facility Time."
12-10-2011-143729-007,09/11/2011,Please provide information and details on Project Cumulus.
12-10-2011-144413-008,09/11/2011,"Please advise on the number and types of visits the Secretary of State for Defence, Liam Fox met with Mark Fullbrook."
12-10-2011-144947-009,09/11/2011,"Please advise, and provide information and details, to various questions regarding the data loss in the MOD."
12-10-2011-150809-007,27/10/2011,Please provide information and details on the MDPGA matrix and scoring.
12-10-2011-151559-010,08/11/2011,"Please advise, and provide information and details, to various questions about the number of veterans located in the North West."
13-10-2011-092706-001,11/11/2011,Please provide a copy of the specific Civil Service Management Code rules regarding the application for and circumstances under which Special Unpaid Leave is granted.
13-10-2011-100023-001,09/11/2011,"Please advise on the number of new recruits, both male and female, joining the Royal Navy who end up on the dole before they even get posted, over the past three years. Please also advise on the percentage of serving navy personnel that have been made redundant as a result of the recent government spending cuts."
13-10-2011-100756-002,07/11/2011,Please provide information and details on incidents investigated by the RMP in Afghanistan during March 2011. 
13-10-2011-103323-001,09/11/2011,Please provide information and details to various questions regarding correspondence between the Secretary of State for Defence and Special Advisers.
13-10-2011-103943-002,09/11/2011,"Please provide details of any correspondence (written or electronic) sent by or on behalf of Defence Secretary Liam Fox, which mentions the name of Adam Werritty, since 5 May 2010."
13-10-2011-104603-003,09/11/2011,"Please advise, and provide information and details, on the number of investigations that have been started by the Royal Navy Police arising out of incidents in which Afghan civilians have allegedly been either killed or wounded/injured by British military personnel in Afghanistan since 1 January 2005."
13-10-2011-105212-004,09/11/2011,"Please provide details of all correspondence, whether written or electronic, between members of MOD staff and Adam Werritty, since 5 May 2010."
13-10-2011-105650-005,09/11/2011,"Please provide details of all correspondence, whether written or electronic, from members of MOD staff that mentions the name Adam Werritty, since 5 May 2010."
13-10-2011-110454-006,09/11/2011,"Please provide details of all phone calls from the MOD to phones belonging to Adam Werritty, including costs, since 5 May 2010."
13-10-2011-111712-002,24/10/2011,"Please disclose all written documentation related to the contacts or meetings held between MOD officials and Afghan faction leader, Gulbuddin Hekmatyar, during 1980-88."
13-10-2011-111909-003,27/10/2011,Please disclose all written documentation related to the contacts or meetings held between MOD officials with the Younis Khalis faction of the Hezbe-e-Islami during 1980-88.
13-10-2011-112216-004,27/10/2011,Please disclose all written documentation on the MOD's assessment of the presence of Al-Qaida forces or its sympathizers among the anti-Qadafi rebel forces during 2011.
13-10-2011-112426-007,10/11/2011,Please advise on the number of common law claims for compensation that have been made against the MOD from Service personnel regarding any post traumatic stress disorders from incidents arising from deployment to Iraq and Afghanistan.
13-10-2011-120301-008,10/11/2011,Please provide copies of any information held by MOD regarding Exercise Bright Fire.
13-10-2011-122430-009,10/11/2011,"Please advise, and provide information and details, on the criteria used for considering compulsory redundancy for RAF personnel."
13-10-2011-132615-010,10/11/2011,"Please advise on the number of occasions, in the past year, James McLoughlin has had access to the Ministry of Defence and/or had meetings with MOD senior officials."
13-10-2011-134322-002,10/11/2011,"Please advise, and provide information and details, of RAF solicitors deployed to warzones between 2000-2010."
13-10-2011-140609-006,10/11/2011,Please provide statistical information and details on crimes committed by military personnel in 2010 and 2011.
13-10-2011-154645-011,10/11/2011,Please provide a breakdown of the number of people employed in the defence industry in Scotland.
13-10-2011-165954-013,10/11/2011,Please provide information and details of the proposals submitted for the new Aircraft carriers contract.
14-10-2011-105747-001,10/11/2011,Please advise on the number of military dogs destroy every year since 1997. 
14-10-2011-111450-002,10/11/2011,"Please advise, and provide information and details, to various questions regarding Adam Werritty and his ability to have access to classified information."
14-10-2011-111530-001,07/11/2011,Please provide figures for the prescriptions of stimulants and Narcotics to serving personnel from 2000 - present.
14-10-2011-112419-003,11/11/2011,Please provide information and details of the meeting that took place between Mehdi Hashemi Rafsanjani (also known as Mehdi Hashemi Bahramani) and Defence Secretary Liam Fox and Adam Werritty in Dubai on 17 June.
14-10-2011-113248-004,11/11/2011,Please advise on the number of Jewish and Israeli citizens with dual nationality are employed by the MOD.
14-10-2011-122254-002,03/11/2011,Please provide a copy of the BOI report into the accident involving 6 Hunter aircraft at RAF West Raynham in February 1956.
14-10-2011-122807-003,11/11/2011,Please provide information and details of DSTL's quality assurance policy.
14-10-2011-125952-005,02/11/2011,"Please advise, and provide information and details, on correspondence that took place between MOD and military officials on the logistics and equipping of British Armed Forces prior to and while deployed in Iraq."
14-10-2011-133859-006,11/11/2011,Please provide drawings for the modern single 20mm Oerlikon mounting and the twin 30mm mounting cannons.
14-10-2011-134725-007,11/11/2011,"Please advise, and provide information and details, to various questions regarding the number of MOD personnel with DV clearance."
14-10-2011-135832-008,11/11/2011,"Please provide copies of the Army, Navy and RAF lists."
14-10-2011-144705-009,11/11/2011,"Please provide information and details of all formal complaints made by prisoners at HMP Buckley Hall, Rochdale, Greater Manchester in the last twelve months."
14-10-2011-152018-010,11/11/2011,"Please advise, and provide information and details, on the Return of Service for Specialist Aircrew."
14-10-2011-152319-001,11/11/2011,Please advise on the number of recipients of the War Pensioners’ Mobility Supplement (administered by the SPVA) that are ex-Navy.
17-10-2011-090515-001,14/11/2011,Please advise on what UK arms were supplied to Saddam Hussein of Iraq.
17-10-2011-111804-002,11/11/2011,"Please advise, and provide information and details, on the amounts of travel, subsistence and any other cost of living allowances civilian members of MOD staff, who are the primary carers and are accompanied by their children while on long term projects in EU countries, are entitled to claim. "
17-10-2011-113912-003,14/11/2011,"Please advise whether severance payment has been or will be made to the outgoing Defence Secretary, Liam Fox, under the Ministerial and other Pensions and Salaries Act 1991. "
17-10-2011-115326-004,14/11/2011,Please advise on the 2011 pay minima and pay maxima for each civilian grade within the MOD.
17-10-2011-115738-005,14/11/2011,Please provide information on the current or past logistics software used by the Armed Forces.
17-10-2011-120158-006,14/11/2011,Please provide details of the statement issued by the Commander UDR on the murder of Cpl Jim Elliott on 13 April 1972. 
17-10-2011-121517-007,14/11/2011,Please provide information and details on the qualities and attributes sought by the MOD for candidates applying to became a MOD forensic psychologist.
17-10-2011-121950-008,14/11/2011,"Please advise, and provide information and details, on the RN current Standing Commitments and extant Intervention Operations as of 1 November 2011."
17-10-2011-130850-009,11/11/2011,Please provide information to support Kevin Jones' statement regarding the treatment of xxxxxx spinal injury in 1992.
17-10-2011-145738-010,14/11/2011,"Please provide a copy of the Post Incident Report on the attack on L/Cpl J Jardine, C Coy 3rd Bn Ulster Defence Regiment dated 08 Mar 1972."
17-10-2011-145956-011,14/11/2011,"Please provide a copy of the Post Incident Report on S/Sgt John Ruddy, 3rd Bn Ulster Defence Regiment, dated 10 Oct 1972."
17-10-2011-150201-012,14/11/2011,"Please provide a copy of the Post Incident Report on the attack on Pte John McCready, 3rd Bn Ulster Defence Regiment, dated 16 Nov 1974 ."
17-10-2011-150404-013,14/11/2011,"Please provide a copy of the Post Incident Report on the attack on Cpl Cecil Grills, 3rd Bn Ulster Defence Regiment, dated 12 Jan 1978."
17-10-2011-150906-014,14/11/2011,Please advise on the number of veterans living in the East Renfrewshire area.
17-10-2011-151128-015,14/11/2011,Please provide a copy of the organisation chart for the DBS Civilian HR service.  
17-10-2011-151646-016,14/11/2011,"Please advise, and provide information and details, on the total amount of payments and in-kind support offered to civilian victims and families of victims harmed in military action in Afghanistan."
17-10-2011-152208-017,14/11/2011,Please advise on the number of reservists and the number collecting job seeker's allowance.
17-10-2011-153046-018,14/11/2011,Please provide information on the movements of  69th Medium Regiment RA in 1940.
17-10-2011-155748-019,14/11/2011,"Please provide copies of all overtime claims for all Broader Band C1 civil servants at the Joint Services Adventurous Sail Training Centre, Haslar Road, Gosport, PO12."
18-10-2011-095524-001,14/11/2011,Please provide electronic copies of the source documents used to prepare responses to letters received from the public and MPs about the issue of depleted uranium.
18-10-2011-095946-002,14/11/2011,"Please provide copies of all correspondence relating to the Secretary of State for Defence, Rt Hon Liam Fox MP's meeting with Candy & Candy on 11 March 2011."
18-10-2011-101824-003,14/11/2011,"Please advise, and provide information and details, on the number of military service personnel employed at the PM's residence Chequers."
18-10-2011-105438-005,04/11/2011,"Please advise, and provide information and details, on the number of servicemen that have passed through Bassingbourn Barracks and have been killed in both the Iraq and Afghanistan conflicts."
18-10-2011-111342-006,15/11/2011,Please provide a copy of the Puma Airworthiness Review Team (PART) report.
18-10-2011-111845-007,15/11/2011,Please provide a copy of the Tornado Airworthiness Review Team (TART) report.
18-10-2011-112526-008,15/11/2011,"Please advise, and provide information and details, on the services provided by various publicity companies."
18-10-2011-114111-009,15/11/2011,"Please advise, and provide information and details, on the average age of soldiers sent to Iraq as part of Operation Telic from March 2003 to May 2010. "
18-10-2011-115817-010,11/11/2011,Please provide a copy of the MOD's Standing Orders that would have been pinned to the walls in the guardroom and kept in the orderly room at a base or barracks that had ammunition stored.
18-10-2011-121624-011,15/11/2011,Please provide details on the amount of rent the MOD paid to the private sector from 2000 - present to rent homes in Toton and Chilwell to provide accommodation for members of the Armed Services and their families. 
18-10-2011-134419-001,14/11/2011,Please advise on the names of the two Officers Commanding the UK Support Unit who served at Ramstein 1986-1989.
18-10-2011-140019-012,15/11/2011,Please provide information on details on the material used to make hot and cold climate uniform for the military.
18-10-2011-141948-013,14/11/2011,"Please advise, and provide information and details, on the number of occasions Defence Estates has sold land by Private Treaty."
18-10-2011-144701-014,15/11/2011,Please provide information and details of all official meetings and visits by government ministers since May 2010.
18-10-2011-145528-015,15/11/2011,"Please provide information and details on meetings the Secretary of State for Defence, Liam Fox, has had with the Cohen Group."
18-10-2011-150119-016,15/11/2011,"Please advise, and provide information and details, to various questions regarding Britain's military operations in Afghanistan. "
18-10-2011-151026-017,15/11/2011,"Please advise, and provide information and details, on the availability of dressings in Camp Bastipn and the NATO field hospitals in Kandahar and Kabul."
18-10-2011-155441-018,15/11/2011,Please provide information and details on communications the British had with the Russians regarding the handover of the British sector of Berlin. 
18-10-2011-163117-001,10/11/2011,Please provide statistics formation on people entering and leaving the MOD Commercial function.
18-10-2011-164419-019,05/12/2011,Please provide information and details to various questions regarding the environment of the BIOT
18-10-2011-171143-020,15/11/2011,"Please advise, and provide information and details, on the annual and total costs to-date of storing afloat out of service submarines at Devonport. Please advise on the budget allocated to the Submarine Dismantling Project."
18-10-2011-171421-021,15/11/2011,Please provide information and details of defence sites in the UK and overseas that have been or might have been contaminated with radium that have been disposed of since 1945.
19-10-2011-081030-001,11/11/2011,"Please advise, and provide information and details, on the number of Application for Retention that have been upheld by the Army."
