Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,03/08/2012,Research and development,Land Forces,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,976458,Research and development incurred on projects with defence science and technology laboratory,"58,630.83"
Ministry of Defence,Ministry of Defence,29/08/2012,Estate management,Defence Infrastructure Organisation ,GEM MBH,,5000083383,Estate + facilities management services - accommodation inventory + service,"58,593.75"
Ministry of Defence,Ministry of Defence,07/08/2012,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,977895,Cost of clothing and textile services received,"58,572.69"
Ministry of Defence,Ministry of Defence,08/08/2012,Externally delivered education and training,Air Command,UNIVERSITY OF LINCOLN,LN6 7TS,978963,External military training ,"58,566.40"
Ministry of Defence,Ministry of Defence,24/08/2012,Food and clothing,Defence Infrastructure Organisation ,ISS MEDICLEAN LIMITED,GU21 5RW,986871,Cost of clothing and textile services received,"58,535.20"
Ministry of Defence,Ministry of Defence,28/08/2012,Rent and rates,Defence Infrastructure Organisation ,HILL WOOLHOUSE PROPERTY MANAGEMENT LIMITED,LS21 1BT,987665,Rent buildings - non civil estate property and married quarter property,"58,500.00"
Ministry of Defence,Ministry of Defence,09/08/2012,Fuel for military use,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,979549,Cost of ground diesel fuel consumed,"58,370.36"
Ministry of Defence,Defence Support Group,23/08/2012,Electricity,Business Stream 2,EDF ENERGY 1 LIMITED,,10175316,,"58,340.23"
Ministry of Defence,Ministry of Defence,04/08/2012,Design services and minor equipment purchases,Central TLB,JUFFALI INDUSTRIAL PRODUCTS COMPANY,,CO AP05 10,Equipment support non-project costs,"58,333.33"
Ministry of Defence,Ministry of Defence,09/08/2012,IT and communication services,Central TLB,IBM UNITED KINGDOM LIMITED,PO6 3AE,979257,Information technology services,"58,302.00"
Ministry of Defence,Ministry of Defence,07/08/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,977819,Research and development at the pre main gate stage of a project,"58,230.91"
Ministry of Defence,Ministry of Defence,03/08/2012,Property leases,Defence Equipment & Support,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,976596,Property dwellings hire charge,"58,142.02"
Ministry of Defence,Ministry of Defence,10/08/2012,Works,DIO-SSG,PIONEER WELDING CO LTD,CT11 7RX,AP051213003,Works - estate management,"58,102.50"
Ministry of Defence,Ministry of Defence,01/08/2012,Rent and rates,Defence Infrastructure Organisation ,SHEPWAY DISTRICT COUNCIL,CT20 2QY,975588,Rent buildings - non civil estate property and married quarter property,"57,906.96"
Ministry of Defence,Ministry of Defence,29/08/2012,Rent and rates,Defence Infrastructure Organisation ,SHEPWAY DISTRICT COUNCIL,CT20 2QY,988630,Rent buildings - non civil estate property and married quarter property,"57,906.96"
Ministry of Defence,Ministry of Defence,07/08/2012,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,977726,Cost of food services,"57,676.02"
Ministry of Defence,Defence Science and Technology Laboratory,17/08/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000145074 - 00137957,,"57,635.00"
Ministry of Defence,Defence Science and Technology Laboratory,24/08/2012,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000002240 - 00142666,,"57,473.82"
Ministry of Defence,Ministry of Defence,23/08/2012,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,985602,Consumption of engineering and technical inventory,"57,403.72"
Ministry of Defence,Ministry of Defence,03/08/2012,Administration,Land Forces,HEADQUARTERS ALLIED RAPID REACTION CORPS,GL3 1HW,976635,General administration,"57,241.45"
Ministry of Defence,Ministry of Defence,20/08/2012,IT and communication services,Air Command,COMPUTACENTER (UK) LIMITED,SE1 8HL,983436,Computer equipment costing below the capitalisation threshold,"57,235.56"
Ministry of Defence,Defence Science and Technology Laboratory,24/08/2012,Sub Contracted Work,Programme Office,RED SCIENTIFIC LIMITED,,V - 9000145230 - 00140104,,"57,205.00"
Ministry of Defence,Ministry of Defence,21/08/2012,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014812,Rent buildings - non civil estate property and married quarter property,"57,177.72"
Ministry of Defence,Ministry of Defence,23/08/2012,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,985988,Fees for professional services excluding legal fees,"57,174.33"
Ministry of Defence,Ministry of Defence,24/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,987175,Equipment support non-project costs,"57,022.00"
Ministry of Defence,Ministry of Defence,09/08/2012,Payment of utilities,Defence Infrastructure Organisation ,MABANAFT DEUTSCHLAND GMBH,,5000082551,Utilities consumed - heating oil,"57,008.81"
Ministry of Defence,Ministry of Defence,30/08/2012,Design services and minor equipment purchases,Land Forces,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,SN14 0TW,988850,Equipment support project costs,"56,824.68"
Ministry of Defence,Defence Science and Technology Laboratory,17/08/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000145074 - 00142417,,"56,811.00"
Ministry of Defence,Ministry of Defence,14/08/2012,Administration,Central TLB,BAE SYSTEMS LTD.,,CO AP05 05,General administration,"56,765.82"
Ministry of Defence,Ministry of Defence,15/08/2012,Spend on Inventory - General,Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,ST1 5HU,981705,Spend on Inventory - General,"56,754.16"
Ministry of Defence,Defence Science and Technology Laboratory,03/08/2012,Sub Contracted Work,Operations,RENISHAW DIAGNOSTICS LIMITED,,V - 9000144739 - 00140996,,"56,725.00"
Ministry of Defence,Ministry of Defence,10/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,COMPUTERISED TRAINING SYSTEMS LIMITED,DN16 1AL,979714,Post design services which are not capitalised,"56,700.93"
Ministry of Defence,Ministry of Defence,20/08/2012,Rent and rates,Defence Infrastructure Organisation ,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,SL6 1RF,984023,Rent buildings - non civil estate property and married quarter property,"56,699.82"
Ministry of Defence,Ministry of Defence,01/08/2012,Fuel for military use,Defence Equipment & Support,ARVAL UK LTD,SN5 6PE,975163,Oil and lubricants consumed excluding those from the inventory system,"56,591.75"
Ministry of Defence,Ministry of Defence,01/08/2012,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,975141,Movement of service personnel,"56,588.14"
Ministry of Defence,Ministry of Defence,24/08/2012,Spend on Inventory - General,Defence Equipment & Support,LAND ROVER,LE9 9JT,986892,Spend on Inventory - General,"56,548.29"
Ministry of Defence,Ministry of Defence,20/08/2012,Estate management,Defence Infrastructure Organisation ,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,983435,Estate + facilities management services - accommodation inventory + service,"56,442.38"
Ministry of Defence,Ministry of Defence,16/08/2012,Fuel for military use,Land Forces,UNITED AVIATION SERVICES,,2000016661,Bulk aviation fuel consumed,"56,394.60"
Ministry of Defence,Ministry of Defence,03/08/2012,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,976335,Cost of food services,"56,279.28"
Ministry of Defence,Defence Science and Technology Laboratory,17/08/2012,Materials & Equipment,Operations,BARCLAYCARD,,G - 9000145094 - 00143258,,"56,206.30"
Ministry of Defence,Ministry of Defence,20/08/2012,Medical treatment & stores and welfare services,Command Joint Operations,KINGS COLLEGE LONDON,SE1 8WA,983687,Medical health services,"56,019.00"
Ministry of Defence,Ministry of Defence,16/08/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE GUETERSLOH GMBH,,7000000226,Utilities consumed - electricity,"56,015.63"
Ministry of Defence,Ministry of Defence,01/08/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,975340,Raw materials and consumable oil and lubricants inventory purchased,"55,904.22"
Ministry of Defence,Ministry of Defence,01/08/2012,Fuel for military use,Navy Command,ARVAL UK LTD,SN5 6PE,975163,Oil and lubricants consumed excluding those from the inventory system,"55,841.00"
Ministry of Defence,Ministry of Defence,10/08/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,E.P.BARRUS LTD,OX26 4UR,979812,Raw materials and consumable engineering and technical fiscal inventory purchased,"55,742.92"
Ministry of Defence,Defence Science and Technology Laboratory,31/08/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000145416 - 00141492,,"55,736.00"
Ministry of Defence,Ministry of Defence,08/08/2012,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,OX4 2JY,978296,Utilities consumed - electricity,"55,720.58"
Ministry of Defence,Defence Science and Technology Laboratory,10/08/2012,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,,V - 9000144897 - 00141941,,"55,475.80"
Ministry of Defence,Ministry of Defence,03/08/2012,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,976861,Cost of food purchases,"55,437.90"
Ministry of Defence,Ministry of Defence,29/08/2012,Medical treatment & stores and welfare services,Command Joint Operations,COVENTRY TEACHING PRIMARY CARE TRUST,CV1 2GQ,'200000014861,Medical health services,"55,433.53"
Ministry of Defence,Defence Science and Technology Laboratory,30/08/2012,Staff Training,Corporate,BARCLAYCARD,,G - 0000002252 - 00143260,,"55,332.53"
Ministry of Defence,Ministry of Defence,28/08/2012,Fuel for military use,Defence Infrastructure Organisation ,GB OILS LIMITED,WA3 6XG,171313,Cost of ground diesel fuel consumed,"55,260.35"
Ministry of Defence,Ministry of Defence,16/08/2012,Spend on Inventory - General,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,UB8 2AF,982228,Spend on Inventory - General,"55,032.17"
Ministry of Defence,Defence Science and Technology Laboratory,10/08/2012,Professional Services,Operations,CRANFIELD UNIVERSITY,,V - 9000144870 - 00141875,,"55,015.00"
Ministry of Defence,Ministry of Defence,02/08/2012,Spend on Inventory - General,Defence Equipment & Support,KEY INDUSTRIAL EQUIPMENT LIMITED,BH31 6AT,976049,Spend on Inventory - General,"54,944.13"
Ministry of Defence,Ministry of Defence,17/08/2012,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000016678,Aviation fuel casual uplift consumed,"54,928.59"
Ministry of Defence,Ministry of Defence,30/08/2012,Rent and rates,Defence Infrastructure Organisation ,TRUSTEES OF THE MICHAEL J FIELD SIPPS P & B RACKIND TRUST ACCT,BS1 4AB,989781,Rent buildings - non civil estate property and married quarter property,"54,750.00"
Ministry of Defence,Ministry of Defence,15/08/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE DETMOLD GMBH,,5000082879,Utilities consumed - electricity,"54,687.50"
Ministry of Defence,Ministry of Defence,08/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,ELECTRO SERVICES (MIDLANDS) LTD,TF7 4QL,978558,Equipment support non-project costs,"54,664.34"
Ministry of Defence,Ministry of Defence,28/08/2012,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,KT19 8TY,987394,Spend on Inventory - General,"54,553.92"
Ministry of Defence,Ministry of Defence,29/08/2012,Fees for professional services,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,988212,Fees for professional services excluding legal fees,"54,529.96"
Ministry of Defence,Ministry of Defence,20/08/2012,Medical treatment & stores and welfare services,Central TLB,BRITISH INTERNATIONAL SCHOOL - RIYADH,,CO AP05 04,Schools + community relations initiatives,"54,509.17"
Ministry of Defence,Ministry of Defence,23/08/2012,Spend on Inventory - General,Defence Equipment & Support,L WHITAKER SERVICES LIMITED,BB1 2QE,985987,Spend on Inventory - General,"54,257.11"
Ministry of Defence,Ministry of Defence,16/08/2012,Spend on Inventory - General,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,M32 0NB,982505,Spend on Inventory - General,"54,235.89"
Ministry of Defence,Ministry of Defence,21/08/2012,Spend on Inventory - General,Defence Equipment & Support,INTERNATIONAL SAFETY PRODUCTS LTD,L20 6JU,984333,Spend on Inventory - General,"54,000.00"
Ministry of Defence,Ministry of Defence,22/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,APPLANIX CORPORATION,L4B 3B3,2000016731,Equipment support non-project costs,"53,910.26"
Ministry of Defence,Ministry of Defence,14/08/2012,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,981355,Military short term detached duty,"53,901.55"
Ministry of Defence,Ministry of Defence,07/08/2012,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,977895,Cost of food services,"53,838.56"
Ministry of Defence,Ministry of Defence,10/08/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE MUNSTER GMBH,,5000082636,Utilities consumed - electricity,"53,803.33"
Ministry of Defence,Ministry of Defence,29/08/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,988700,Works - estate management,"53,734.10"
Ministry of Defence,Ministry of Defence,09/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,979108,Equipment support non-project costs,"53,717.71"
Ministry of Defence,Ministry of Defence,14/08/2012,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,981355,Military short term detached duty,"53,651.50"
Ministry of Defence,Defence Science and Technology Laboratory,24/08/2012,Sub Contracted Work,Operations,LSC GROUP LIMITED,,V - 9000145228 - 00141454,,"53,616.69"
Ministry of Defence,Ministry of Defence,11/08/2012,"Transportation of personnel, freight and travel expenses",Central TLB,HAFIF TRAVEL & TOURISM CO. LTD.,,CO AP05 08,Movement of service personnel,"53,599.50"
Ministry of Defence,Ministry of Defence,03/08/2012,IT and communication services,Navy Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,976458,Information technology services,"53,584.91"
Ministry of Defence,Ministry of Defence,24/08/2012,Spend on Inventory - General,Defence Equipment & Support,ELIXAIR INTERNATIONAL LIMITED,DT2 8LY,986797,Spend on Inventory - General,"53,576.10"
Ministry of Defence,Defence Science and Technology Laboratory,03/08/2012,IS Support Service,Infrastructure,STERIA LIMITED,,V - 9000144722 - 00141428,,"53,555.51"
Ministry of Defence,Defence Science and Technology Laboratory,03/08/2012,Professional Services,Operations,METROPOLITAN POLICE SERVICE,,V - 9000144744 - 00141007,,"53,460.08"
Ministry of Defence,Ministry of Defence,01/08/2012,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,WA3 6XG,170812,Cost of ground diesel fuel consumed,"53,426.40"
Ministry of Defence,Ministry of Defence,01/08/2012,Spend on Inventory - General,Defence Equipment & Support,SOUTHCOMBE BROTHERS LTD,TA14 6QD,975604,Spend on Inventory - General,"53,413.26"
Ministry of Defence,Ministry of Defence,15/08/2012,Fuel for military use,Air Command,EXXONMOBIL PETROLEUM & CHEMICAL BVBA,KT22 8UX,2000016639,Aviation fuel casual uplift consumed,"53,371.96"
Ministry of Defence,Ministry of Defence,29/08/2012,Payment of utilities,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000083426,Utilities consumed - electricity,"53,351.20"
Ministry of Defence,Defence Science and Technology Laboratory,03/08/2012,Sub Contracted Work,Operations,PULSE PHOTONICS LIMITED,,V - 9000144713 - 00140997,,"53,296.00"
Ministry of Defence,Ministry of Defence,08/08/2012,Spend on Inventory - General,Defence Equipment & Support,HINDLE COCKBURNS LTD,LS11 5UG,978623,Spend on Inventory - General,"53,250.44"
Ministry of Defence,Ministry of Defence,28/08/2012,Medical treatment & stores and welfare services,Command Joint Operations,COVENTRY TEACHING PRIMARY CARE TRUST,CV1 2GQ,'200000014853,Medical health services,"53,234.11"
Ministry of Defence,Ministry of Defence,08/08/2012,Purchase of inventory and services ,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,978352,Cost of other material consumed,"53,217.43"
Ministry of Defence,Ministry of Defence,23/08/2012,Spend on Inventory - General,Defence Equipment & Support,SPANDEX LTD,BS32 4UA,986208,Spend on Inventory - General,"53,105.38"
Ministry of Defence,Ministry of Defence,02/08/2012,Development costs for military equipment,Defence Equipment & Support,ORACLE CORPORATION U K LTD,RG6 1RA,976134,Intangible single use military equipment asset  - in year capital addition,"53,100.93"
Ministry of Defence,Ministry of Defence,24/08/2012,Medical treatment & stores and welfare services,Command Joint Operations,ROYAL HOSPITAL FOR NEURO- DISABILITY,SW15 3SW,987155,Medical health services,"53,094.80"
Ministry of Defence,Ministry of Defence,16/08/2012,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,GU21 6DB,982050,Information technology services,"53,078.39"
Ministry of Defence,Ministry of Defence,07/08/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,977704,Consumption of medical dental and veterinary inventory,"52,989.65"
Ministry of Defence,Ministry of Defence,03/08/2012,Payment of utilities,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000082313,Utilities consumed - electricity,"52,931.25"
Ministry of Defence,Ministry of Defence,28/08/2012,Rent and rates,Defence Infrastructure Organisation ,BAMFORDS TRUST PLC,NW1 4LJ,987361,Rent land - non civil estate property + married quarter property,"52,875.00"
Ministry of Defence,Defence Science and Technology Laboratory,31/08/2012,Sub Contracted Research,Programme Office,ROKE MANOR RESEARCH LIMITED,,V - 9000145361 - 00142434,,"52,750.00"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,07/08/2012,Payments to Welfare Assoc,Estates Management,DAVID CALDWELL,,2541,Grants to welfare organisation,"52,700.00"
Ministry of Defence,Ministry of Defence,31/08/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BOEHMETAL GMBH,,5000083502,Utilities consumed - water + sewage,"52,696.87"
Ministry of Defence,Ministry of Defence,06/08/2012,Spend on Inventory - General,Defence Equipment & Support,VARIVANE INDUSTRIES LIMITED,SN10 3EW,977680,Spend on Inventory - General,"52,680.00"
Ministry of Defence,Ministry of Defence,01/08/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,975654,Works - estate management,"52,649.76"
Ministry of Defence,Ministry of Defence,01/08/2012,Fuel for military use,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,975670,Cost of ground diesel fuel consumed,"52,635.60"
Ministry of Defence,Ministry of Defence,29/08/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,988418,Medical health services,"52,618.14"
Ministry of Defence,Ministry of Defence,28/08/2012,Research and development,Defence Equipment & Support,MICROSOFT LTD,,987772,Research and development at the pre main gate stage of a project,"52,547.00"
Ministry of Defence,Defence Science and Technology Laboratory,03/08/2012,Professional Services,Operations,METROPOLITAN POLICE SERVICE,,V - 9000144744 - 00141006,,"52,530.93"
Ministry of Defence,Ministry of Defence,24/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,986915,Equipment support non-project costs,"52,525.85"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,24/08/2012,Injections / Projects RDEL and MNW,Estates Management,MCCARRICK CONSTRUCTION LTD,,19424,Works - civil estate,"52,522.18"
Ministry of Defence,Ministry of Defence,17/08/2012,Rent and rates,Defence Infrastructure Organisation ,EAST HAMPSHIRE DISTRICT COUNCIL,GU31 4EX,982843,Rent buildings - non civil estate property and married quarter property,"52,396.46"
Ministry of Defence,Defence Science and Technology Laboratory,10/08/2012,Sub Contracted Work,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000144852 - 00141132,,"52,313.66"
Ministry of Defence,Defence Science and Technology Laboratory,17/08/2012,Sub Contracted Work,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000145021 - 00141909,,"52,313.66"
Ministry of Defence,Ministry of Defence,13/08/2012,Externally delivered education and training,Land Forces,SCOTTISH QUALIFICATIONS AUTHORITY,G2 8DQ,980802,External military training ,"52,280.00"
Ministry of Defence,Ministry of Defence,23/08/2012,Payment of utilities,Defence Infrastructure Organisation ,NEW AG,,5000083098,Utilities consumed - gas,"52,235.42"
Ministry of Defence,Ministry of Defence,06/08/2012,Spend on Inventory - General,Defence Equipment & Support,SALT SEPARATION SERVICES LIMITED,OL11 1AP,977591,Spend on Inventory - General,"52,226.01"
Ministry of Defence,Ministry of Defence,02/08/2012,Administration,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,976015,General administration,"52,166.51"
Ministry of Defence,Ministry of Defence,17/08/2012,Fees for professional services,Navy Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,982910,Fees for professional services excluding legal fees,"52,044.69"
Ministry of Defence,Defence Science and Technology Laboratory,10/08/2012,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,,V - 9000144861 - 00140013,,"52,000.00"
Ministry of Defence,Ministry of Defence,01/08/2012,Rent and rates,Defence Infrastructure Organisation ,SOUTH CAMBRIDGESHIRE DISTRICT COUNCIL,CB3 6EA,975599,Rent buildings - non civil estate property and married quarter property,"51,979.70"
Ministry of Defence,Ministry of Defence,29/08/2012,Rent and rates,Defence Infrastructure Organisation ,SOUTH CAMBRIDGESHIRE DISTRICT COUNCIL,CB3 6EA,988643,Rent buildings - non civil estate property and married quarter property,"51,979.70"
Ministry of Defence,Ministry of Defence,09/08/2012,Fuel for military use,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,979549,Cost of ground diesel fuel consumed,"51,963.24"
Ministry of Defence,British Defence Staff - United States,21/08/2012,Medical treatment & stores and welfare services,Central TLB,MERITAIN HEALTH,,315920,Medical-non hospital treatment,"51,822.47"
Ministry of Defence,Ministry of Defence,28/08/2012,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,987451,Cost of other material consumed,"51,688.56"
Ministry of Defence,Ministry of Defence,29/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,TERADYNE LIMITED,SK3 0XG,988667,Equipment support non-project costs,"51,383.08"
Ministry of Defence,Ministry of Defence,06/08/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,976989,Consumption of medical dental and veterinary inventory,"51,346.47"
Ministry of Defence,Ministry of Defence,13/08/2012,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,OX4 2JY,980255,Utilities consumed - electricity,"51,333.02"
Ministry of Defence,Ministry of Defence,15/08/2012,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,981681,Utilities consumed - gas,"51,327.64"
Ministry of Defence,Ministry of Defence,14/08/2012,IT and communication services,Navy Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,981230,IT and communications private finance initiative - service concession arrangements service charge,"51,289.00"
Ministry of Defence,Ministry of Defence,21/08/2012,IT and communication services,Defence Equipment & Support,CASSIDIAN LIMITED,NP10 8FZ,984130,Information technology services,"51,225.92"
Ministry of Defence,Defence Science and Technology Laboratory,03/08/2012,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000144685 - 00139436,,"51,200.00"
Ministry of Defence,Ministry of Defence,28/08/2012,Rent and rates,Defence Infrastructure Organisation ,CBRE LIMITED,EC4M 7HP,987425,Rent buildings - non civil estate property and married quarter property,"51,191.38"
Ministry of Defence,Ministry of Defence,30/08/2012,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,988885,Utilities consumed - gas,"50,976.75"
Ministry of Defence,Ministry of Defence,09/08/2012,IT and communication services,Land Forces,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9WN,979527,Computer equipment costing below the capitalisation threshold,"50,960.05"
Ministry of Defence,Ministry of Defence,15/08/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,PALLETWAYS (U K) LTD,WS13 8NE,981821,Freight movement costs,"50,899.84"
Ministry of Defence,Ministry of Defence,08/08/2012,Payment of utilities,Defence Equipment & Support,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,978351,Utilities consumed - gas,"50,896.80"
Ministry of Defence,Ministry of Defence,14/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,ENBLOC LIMITED,RG27 8DH,981173,Equipment support project costs,"50,787.00"
Ministry of Defence,Ministry of Defence,29/08/2012,Administration,Navy Command,DATAFORCE INTERACT LIMITED,NN3 6DF,988206,General administration,"50,767.87"
Ministry of Defence,Ministry of Defence,02/08/2012,"Transportation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,GU14 7NJ,976015,Movement of service personnel,"50,708.51"
Ministry of Defence,Ministry of Defence,09/08/2012,Externally delivered education and training,Air Command,SELEX GALILEO LTD,EH5 2XS,979459,External military training ,"50,655.00"
Ministry of Defence,Ministry of Defence,20/08/2012,Spend on Inventory - General,Defence Equipment & Support,T O C LIMITED,CV3 2AN,983924,Spend on Inventory - General,"50,538.24"
Ministry of Defence,Ministry of Defence,03/08/2012,Medical treatment & stores and welfare services,Land Forces,GUY'S & ST THOMAS NHS FOUNDATION TRUST,,5000082274,Medical health services,"50,486.57"
Ministry of Defence,Ministry of Defence,20/08/2012,Rent and rates,Defence Infrastructure Organisation ,WINCHESTER CITY COUNCIL,SO23 9LJ,984022,Rent buildings - non civil estate property and married quarter property,"50,456.80"
Ministry of Defence,Ministry of Defence,16/08/2012,Design services and minor equipment purchases,Defence Equipment & Support,CLAVERHAM LTD,BS49 4NF,982075,Equipment support non-project costs,"50,240.00"
Ministry of Defence,Defence Science and Technology Laboratory,24/08/2012,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000002240 - 00142667,,"50,204.34"
Ministry of Defence,Ministry of Defence,07/08/2012,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,977726,Cost of food services,"50,186.44"
Ministry of Defence,Ministry of Defence,02/08/2012,Payment of utilities,Defence Infrastructure Organisation ,ANGLIAN WATER SERVICES LIMITED,LN5 7WR,975702,Utilities consumed - water + sewage,"50,055.24"
Ministry of Defence,Ministry of Defence,17/08/2012,Spend on Inventory - General,Defence Equipment & Support,ROYSTON LTD,NE6 3PF,983144,Spend on Inventory - General,"50,021.68"
Ministry of Defence,Defence Science and Technology Laboratory,10/08/2012,Sub Contracted Research,Programme Office,ATLAS ELEKTRONIK UK LIMITED,,V - 9000144913 - 00139594,,"50,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,03/08/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000144745 - 00139560,,"50,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,03/08/2012,Sub Contracted Work,Operations,UNIVERSITY OF BRIGHTON,,V - 9000144711 - 00139147,,"49,904.00"
Ministry of Defence,Defence Science and Technology Laboratory,03/08/2012,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000144745 - 00141409,,"49,827.37"
Ministry of Defence,Ministry of Defence,20/08/2012,Spend on Inventory - General,Defence Equipment & Support,ITURRI SA,OX16 3TA,3000008219,Spend on Inventory - General,"49,817.16"
Ministry of Defence,Ministry of Defence,01/08/2012,Rent and rates,Defence Infrastructure Organisation ,PURBECK DISTRICT COUNCIL,BH20 4PP,975531,Rent buildings - non civil estate property and married quarter property,"49,798.63"
