Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BEDFORDSHIRE POLICE AUTH,5000145491,"1,262,575.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BEDS & LUTON FIRE & RESCUE SERVICE,5000145490,"472,247.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BIRMINGHAM CITY CNCL,5000145496,"28,122,192.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKBURN WITH DARWEN BC,5000145500,"3,385,908.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BLACKPOOL BC,5000145501,"3,392,703.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BOLTON MBC,5000145506,"5,292,088.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BRADFORD MBC,5000145514,"11,280,375.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BRENT LB,5000145519,"6,822,526.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BRIGHTON & HOVE CITY COUNCIL,5000145524,"4,528,662.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BUCKINGHAMSHIRE CC,5000145539,"2,470,001.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BUCKS & MILTON KEYNES FIRE AUTH,5000145538,"474,977.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",BURY MBC,5000145543,"2,743,251.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CALDERDALE MBC,5000145546,"3,380,777.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMBRIDGESHIRE COUNTY CNCL,5000145551,"4,606,248.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMBRIDGESHIRE POLICE AUT,5000145550,"1,385,374.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CAMBS & PETERBOROUGH FIRE AUTHORITY,5000145549,"599,073.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CHESHIRE FIRE AUTHORITY,5000145570,"772,344.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CHESHIRE POLICE AUTHORITY,5000145571,"2,343,701.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CITY OF WAKEFIELD MDC,5000146132,"5,857,935.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CLEVELAND FIRE AUTHORITY,5000145587,"928,328.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CLEVELAND POLICE AUTHORITY,5000145588,"2,071,907.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CO DURHAM & DARLINGTON FIRE SERVICE,5000145635,"602,631.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CORNWALL COUNCIL,5000146222,"8,861,604.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",COVENTRY CITY CNCL,5000145598,"6,347,077.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CUMBRIA COUNTY CNCL,5000145605,"5,993,665.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",CUMBRIA POLICE AUTHORITY,5000145606,"1,512,826.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DARLINGTON BC,5000145610,"1,610,611.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBY CITY CNCL,5000145616,"4,547,928.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBYSHIRE COUNTYCOUNCIL,5000145620,"7,679,497.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBYSHIRE FIRE AUTHORITY,5000145618,"816,027.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DERBYSHIRE POLICE AUTHORITY,5000145619,"2,036,342.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DEVON & CORNWALL POLICE A,5000145623,"3,313,805.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DEVON & SOMERSET FIRE & RESCUE SERV,5000145625,"1,295,960.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DEVON COUNTY CNCL,5000145624,"6,683,080.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DONCASTER MBC,5000145626,"5,940,273.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DORSET COUNTY CNCL,5000145628,"2,105,021.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DORSET FIRE AUTHORITY,5000145629,"456,300.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DORSET POLICE AUTHORITY,5000145630,"1,043,505.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DUDLEY MBC,5000145633,"5,208,597.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DURHAM COUNTY COUNCIL,5000146225,"9,595,359.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",DURHAM POLICE AUTHORITY,5000145636,"1,971,619.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",EALING LB,5000145638,"5,991,165.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST RIDING OF YORKS,5000145653,"4,203,061.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST SUSSEX COUNTY CNCL,5000145657,"4,152,619.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",EAST SUSSEX FIRE AUTHORITY,5000145658,"608,587.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ENFIELD LB,5000145667,"5,056,906.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ESSEX COUNTY CNCL,5000145675,"10,232,600.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ESSEX FIRE AUTHORITY,5000145676,"1,342,653.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ESSEX POLICE AUTHORITY,5000145677,"2,961,570.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GATESHEAD MBC,5000145691,"4,388,865.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GLOUCESTERSHIRE COUNTY CNCL,5000145697,"4,850,981.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GLOUCESTERSHIRE POLICE AUTHORITY,5000145698,"1,039,500.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY,5000145694,"37,867,928.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER LONDON AUTHORITY-FIRE,5000146214,"10,766,401.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER MANCHESTER FIRE,5000145829,"3,124,666.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREATER MANCHESTER POL AUTH,5000145830,"9,418,875.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",GREENWICH LB,5000145706,"6,917,703.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HALTON BC,5000145712,"2,653,232.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMPSHIRE COUNTY COUNCIL,5000145717,"6,090,329.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMPSHIRE FIRE & RESCUE AUTHORITY,5000145718,"1,213,882.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HAMPSHIRE POLICE AUTHORITY,5000145719,"3,637,187.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HARINGEY LB,5000145723,"5,998,625.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HARROW LB,5000145729,"2,810,645.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HARTLEPOOL BOROUGH COUNCIL,5000145732,"2,136,993.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HEREFORD WORCESTER FIRE BRIGADE,5000145740,"442,484.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HEREFORDSHIRE DISTRICT COUNCIL,5000145742,"2,388,414.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HERTFORDSHIRE CONTY CNCL,5000145744,"7,298,519.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HERTFORDSHIRE POLICE AUTH,5000145743,"1,967,086.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HULL CITY COUNCIL,5000145785,"6,303,026.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HUMBERSIDE FIRE & RESCUE SERVICE,5000145757,"1,127,113.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",HUMBERSIDE POLICE,5000145758,"2,562,180.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLE OF WIGHT CNCL,5000145765,"2,546,557.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ISLES OF SCILLY COUNCIL,5000145769,"94,610.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KENT & MEDWAY TOWNS FIRE AUTHORITY,5000145778,"1,227,553.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KENT COUNTY CNCL,5000145777,"11,435,881.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KENT POLICE AUTHORITY,5000145779,"3,366,838.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KIRKLEES MBC,5000145789,"6,516,937.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",KNOWSLEY MBC,5000145791,"4,913,999.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LANCASHIRE COMBINED FIRE AUTHORITY,5000145795,"1,352,483.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LANCASHIRE COUNTY CNCL,5000145794,"12,530,383.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LANCASHIRE POLICE AUTHORITY,5000145796,"4,017,966.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTER CITY CNCL,5000145801,"7,564,187.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTERSHIRE COUNTY CNCL,5000145805,"4,175,373.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICESTERSHIRE POLICE AUTHORITY,5000145804,"2,214,296.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEICS LEICESTERSHIRE RUTLAND CFA,5000145803,"781,420.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LEWISHAM LB,5000145809,"7,474,940.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LINCOLNSHIRE COUNTY CNCL,5000145815,"7,966,469.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LINCOLNSHIRE POLICE AUTH,5000145814,"1,059,313.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LIVERPOOL CITY COUNCIL,5000145817,"13,483,663.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF HACKNEY,5000145709,"9,123,950.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF LAMBETH,5000145793,"8,873,351.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF NEWHAM,5000145868,"9,290,082.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF REDBRIDGE,5000145938,"4,065,505.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",LUTON BC,5000145818,"3,728,555.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MANCHESTER CITY CNCL,5000145828,"14,203,358.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MEDWAY COUNCIL,5000145834,"3,530,945.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MERSEYSIDE FIRE & RESCUE SERVICE,5000145839,"1,920,589.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MERSEYSIDE POLICE AUTH,5000145840,"5,679,285.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",MIDDLESBROUGH BC,5000145851,"3,468,796.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NEWCASTLE UPON TYNE DC,5000145863,"6,924,893.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORFOLK COUNTY COUNCIL,5000145869,"9,882,001.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORFOLK POLICE AUTHORITY,5000145870,"1,566,751.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH EAST LINCOLN DC,5000145877,"3,018,392.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH TYNESIDE MBC,5000145889,"3,646,214.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH YORKSHIRE CC,5000145892,"4,328,348.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH YORKSHIRE FIRE & RESCUE AUTH,5000145893,"537,875.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTH YORKSHIRE POLICE AUTHORITY,5000145894,"1,364,413.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHAMPTONSHIRE COUNTY COUNCIL,5000145897,"6,392,281.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHAMPTONSHIRE POLICE AUTH,5000145898,"1,353,612.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHUMBERLAND,5000146227,"5,401,941.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NORTHUMBRIA POLICE AUTH,5000145899,"5,902,572.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTINGHAM CITY COUNCIL,5000145903,"7,158,760.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTINGHAMSHIRE COUNTY CNCL,5000145904,"7,303,056.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTINGHAMSHIRE POLICE AU,5000145906,"2,708,406.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",NOTTS & CITY NOTTINGHAM FIRE AUTH,5000145905,"1,037,330.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",OLDHAM MBC,5000145915,"5,043,513.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",OXFORDSHIRE CC,5000145919,"4,409,886.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",PLYMOUTH CITY CNCL,5000145925,"4,397,481.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",PORTSMOUTH CITY COUNCIL,5000145928,"3,630,058.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",REDCAR & CLEVELAND BOROUGH COUNCIL,5000145940,"2,849,922.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ROCHDALE MBC,5000145952,"4,549,468.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ROTHERHAM MBC,5000145962,"5,115,865.00"
Communities & Local Government,DCLG,01/12/2010,National Non Domestic Rates (NNDR) Payments,"Local Gov & Reg(LG DEL,AME, RfR2)",ROYAL BERKSHIRE FIRE AUTHORITY,5000145492,"639,691.00"
