"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00105517","B2","47942","59535","Other","4","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00105517","C1","35648","44268","Other","37","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00105517","C2","29258","36333","Other","12","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00105517","D","23427","29092","Other","6","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00105517","E1","18370","22124","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00105517","OF2","37916","45090","Other","4","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00105517","OF3","47760","57200","Other","33","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00105517","OF4","67032","77617","Other","7","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00105517","OF5","81310","89408","Other","4","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00105517","OR5-6","30013","36929","Other","4","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00105517","OR7-8","33223","43252","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00105517","OR9","38600","46753","Other","3","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","B1","56436","72185","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","B2","47942","59535","Other","4","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","C1","35648","44268","Other","18","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","C2","29258","36333","Other","6","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","D","23427","29092","Other","5","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","E1","18370","22124","Other","15","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OF2","37916","45090","Other","2","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OF3","47760","57200","Other","3","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OF4","67032","77617","Other","2","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OR1-3","17515","28940","Other","2","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OR4","26405","33182","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OR5-6","30013","36929","Other","2","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00182746","OR7-8","33223","43252","Other","9","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00183178","B1","56436","72185","Other","2","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00183178","B2","47942","59535","Other","7","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00183178","C1","35648","44268","Other","34","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00183178","C2","29258","36333","Other","11","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00183178","D","23427","29092","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00193948","B1","56436","72185","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00193948","B2","47942","59535","Other","2","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00193948","C1","35648","44268","Other","6","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00193948","C2","29258","36333","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00193948","D","23427","29092","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00193948","E1","18370","22124","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00193948","OF3","47760","57200","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00193948","OF4","67032","77617","Other","5","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","00193948","OF5","81310","89408","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","B1","56436","72185","Other","2","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","B2","47942","59535","Other","13","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","C1","35648","44268","Other","70","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","C2","29258","36333","Other","202","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","D","23427","29092","Other","262","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","E1","18370","22124","Other","210","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","E2","15623","18815","Other","25","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","Locally Employed Civilian (LEC)","0","0","Other","27","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","Locally Employed Civilian (LEC)","0","0","Other","26","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","OF1","24615","32703","Other","45","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","OF2","37916","45090","Other","133","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","OF3","47760","57200","Other","82","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","OF4","67032","77617","Other","20","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","OF5","81310","89408","Other","6","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","OR1-3","17515","28940","Other","635","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","OR4","26405","33182","Other","661","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","OR5-6","30013","36929","Other","425","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","OR7-8","33223","43252","Other","364","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","OR9","38600","46753","Other","62","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","Skill Zone 1","15083","16482","Other","46","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","Skill Zone 2","16482","18010","Other","42","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","Skill Zone 3","18010","22150","Other","14","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058158","Skill Zone 4","22150","24930","Other","6","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058711","C1","35648","44268","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058711","OF2","37916","45090","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058711","OF5","81310","89408","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058711","OR4","26405","33182","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058715","B2","47942","59535","Other","3","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058715","C1","35648","44268","Other","12","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058715","C2","29258","36333","Other","5","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058715","OF3","47760","57200","Other","5","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058715","OF5","81310","89408","Other","2","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058715","OR1-3","17515","28940","Other","7","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","B1","56436","72185","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","B2","47942","59535","Other","7","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","C1","35648","44268","Other","19","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","C2","29258","36333","Other","24","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","D","23427","29092","Other","49","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","E1","18370","22124","Other","35","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","E2","15623","18815","Other","9","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","OF2","37916","45090","Other","17","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","OF3","47760","57200","Other","35","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","OF4","67032","77617","Other","18","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","OF5","81310","89408","Other","5","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","OR1-3","17515","28940","Other","6","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","OR4","26405","33182","Other","35","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","OR5-6","30013","36929","Other","98","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","OR7-8","33223","43252","Other","87","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","OR9","38600","46753","Other","12","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","Retired Offr 2","30136","36333","Other","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","Skill Zone 1","15083","16482","Other","3","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","Skill Zone 2","16482","18010","Other","6","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","Skill Zone 3","18010","22150","Other","11","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","001058719","Skill Zone 4","22150","24930","Other","2","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF5","81310","89408","Business Manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF4","67032","77617","Business Manager","3.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF3","47760","57200","Office Manager","5.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF3","47760","57200","Project Manager","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF3","47760","57200","Programme Manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF3","47760","57200","Not In Post","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF2","37916","45090","Office Manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF2","37916","45090","Business Manager","6.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF2","37916","45090","Programme Support Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF2","37916","45090","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OF2","37916","45090","Analyst","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR9","38600","46753","Business Manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR7-8","33223","43252","Executive Assistant","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR7-8","33223","43252","Not In Post","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR5-6","30013","36929","Executive Assistant","5.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR5-6","30013","36929","Not In Post","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR4","26405","33182","Project Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR4","26405","33182","Executive Assistant","1.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","OR1-3","17515","28940","Project Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","C1","35648","44268","Project Manager","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","C2","29258","36333","Project Support Officer","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","C2","29258","36333","Project Support Officer","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","C2","29258","36333","Finance Officer","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","C2","29258","36333","Analyst","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","C2","29258","36333","Executive Assistant","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","C2","29258","36333","Not In Post","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","D","23427","29092","Business Manager","3.60","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","E1","18370","22124","Executive Assistant","1.40","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1058640","E1","18370","22124","Executive Assistant","7.80","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OF5","81310","89408","Business Management and Improvement","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OF4","67032","77617","Business Management and Improvement","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OF4","67032","77617","Training Support","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OF4","67032","77617","Trainer","5","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OF3","47760","57200","Trainer","10","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OF3","47760","57200","Logistics","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OF3","47760","57200","Training Support","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OF2","37916","45090","Training Support","3","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OF2","37916","45090","Trainer","11","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OF1","24615","32703","Training Support","2","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OF1","24615","32703","Not In Post","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OF1","24615","32703","Trainer","2","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OR9","38600","46753","Training Support","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OR9","38600","46753","Trainer","2","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OR7-8","33223","43252","Training Support","2","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OR7-8","33223","43252","Trainer","7","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OR5-6","30013","36929","Logistics","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OR5-6","30013","36929","Training Support","5","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","OR4","26405","33182","Logistics","1","Military"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","B2","47942","59535","Business Management and Improvement","3","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","C1","35648","44268","Trainer","6","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","C1","35648","44268","Business Management and Improvement","4","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","C1","35648","44268","Programme and Project Management","1","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","C1","35648","44268","Not In Post","2","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","C1","35648","44268","Not In Post","2","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","C1","35648","44268","Not In Post","6","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","C2","29258","36333","Trainer","13","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","C2","29258","36333","Not In Post","11","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","C2","29258","36333","Business Management and Improvement","6","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","Burnham Lecturer 2 (C2 Equiv) - 2606/2606001","30136","43188","Trainer","2","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","Lecturer/Burnham Lecturer TSS Old Contract","30136","42315","Trainer","20","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","Senior Lecturer","45838","47672","Trainer","9","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","D","23427","29092","Corporate Support","4","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","D","23427","29092","Finance","1","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","D","23427","29092","Business Management and Improvement","1","Internal Audit"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","D","23427","29092","IT Support Officer","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","D","23427","29092","Communication and Media","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","E1","18370","22124","Corporate Support","18","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","E1","18370","22124","Communication and Media","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","E1","18370","22124","Finance","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","E1","18370","22124","Administrative Support","2","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","E1","18370","22124","Logistics","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","Skill Zone 2","16482","18010","Driver","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","Skill Zone 2","16482","18010","Not In Post","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","Skill Zone 2","16482","18010","Soft Facilities Management","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063009","Nurse Specialist (GP Practice)","25528","34189","Medical","1","Other"
"Ministry of Defence","Ministry of Defence","Joint Forces Command","1063013","OF5","81310","89408","Chaplaincy","1","Military"
