"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111794","OR5-6","30013","36929","Security","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111794","OR7-8","33223","43252","Not In Post","6.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111794","OR7-8","33223","43252","Security","2.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","111794","OR9","38600","46753","Security","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","B1","56436","72185","Business Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","B1","56436","72185","Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","B2","47942","59535","Not In Post","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","B2","47942","59535","Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","D","23427","29092","Business Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","D","23427","29092","Executive Assistant","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","D","23427","29092","Not In Post","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","C1","35648","44268","Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","C1","35648","44268","Business Manager","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","C1","35648","44268","Not In Post","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","C1","35648","44268","Policy Adviser","4.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","C1","35648","44268","Security","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","C2","29258","36333","Business Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","C2","29258","36333","Security","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","C2","29258","36333","Not In Post","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","E1","18370","22124","Administrative Support","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111797","OF3","47760","57200","Security","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","B1","56436","72185","Not In Post","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","B1","56436","72185","Senior Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","B2","47942","59535","Policy Adviser","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","B2","47942","59535","Review Team Leader","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","B2","47942","59535","Senior Analyst","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","D","23427","29092","Junior Analyst","6.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","D","23427","29092","Not In Post","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","D","23427","29092","Policy Support Officer","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","C(FS)","29258","44268","Project Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","C(FS)","29258","44268","Review Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","C1","35648","44268","Analyst","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","C1","35648","44268","Not In Post","4.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","C1","35648","44268","Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","C1","35648","44268","Review Support Officer","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","C2","29258","36333","Analyst","4.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","C2","29258","36333","Business Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","C2","29258","36333","Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","C2","29258","36333","Policy Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","C2","29258","36333","Project Support Officer","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","E1","18370","22124","Administrative Support","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","E1","18370","22124","Personal Secretary","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111801","E2","15623","18815","Administrative Support","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","B1","56436","72185","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","B2","47942","59535","Knowledge Information Management Support Officer","4.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","B2","47942","59535","Policy Adviser","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","D","23427","29092","Office Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","D","23427","29092","Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","C(FS)","29258","44268","Not In Post","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","C1","35648","44268","Knowledge Information Management Support Officer","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","C1","35648","44268","Not In Post","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","C1","35648","44268","Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","C2","29258","36333","Knowledge Information Management Support Officer","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","C2","29258","36333","Policy Adviser","4.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","C2","29258","36333","Knowledge Information Management Support Officer","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","C2","29258","36333","Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","C2 MSF","29258","36333","Knowledge Information Management Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","E1","18370","22124","Administrative Support","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","E1","18370","22124","Not In Post","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","E1","18370","22124","Personal Secretary","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","E2","15623","18815","Not In Post","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","OF2","37916","45090","Knowledge Information Management Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","OF3","47760","57200","Knowledge Information Management Support Officer","4.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","OF3","47760","57200","Policy Adviser","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","OF4","67032","77617","Knowledge Information Management Support Officer","3.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","OF5","81310","89408","Policy Adviser","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111803","OF5","81310","89408","Knowledge Information Management Manager","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","B2","47942","59535","Not In Post","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","B2","47942","59535","Project Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","B2","47942","59535","Programme Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","D","23427","29092","Programme Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","C1","35648","44268","Programme Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","C1","35648","44268","Programme Support Officer","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","C2","29258","36333","Programme Support Officer","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","E1","18370","22124","Administrative Support","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","E1","18370","22124","Personal Secretary","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","OF3","47760","57200","Operations Support Officer","6.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","OF4","67032","77617","Operations Support Officer","6.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","OF5","81310","89408","Operations Support Officer","2.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","OR5-6","30013","36929","Operations Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","OR7-8","33223","43252","Operations Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111804","OR9","38600","46753","Operations Support Officer","1.00","Military"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139073","C1","35648","44268","Business Manager","1.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139073","D","23427","29092","Executive Assistant","1.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139073","D","23427","29092","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139073","E2","15623","18815","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139074","B1","56436","72185","Legal Adviser","3.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139074","B2","47942","59535","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139074","OF4","67032","77617","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139074","D","23427","29092","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139074","E1","18370","22124","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139074","OF5","81310","89408","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139083","B1","56436","72185","Legal Adviser","3.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139083","E1","18370","22124","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139084","B1","56436","72185","Legal Adviser","8.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139084","B2","47942","59535","Legal Adviser","22.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139084","C1","35648","44268","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139084","C2","29258","36333","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139084","D","23427","29092","Legal Support Officer","2.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139084","E1","18370","22124","Legal Support Officer","6.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139085","B1","56436","72185","Legal Adviser","10.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139085","B2","47942","59535","Legal Adviser","2.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139085","E1","18370","22124","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139085","OF4","67032","77617","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139086","B1","56436","72185","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","139086","B2","47942","59535","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111789","C1","35648","44268","Business Manager","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111791","B2","47942","59535","Senior Policy Adviser","5.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111791","C1","35648","44268","Policy Adviser","11.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111791","C2","29258","36333","Policy Adviser","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111791","D","23427","29092","Policy Adviser","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111791","E1","18370","22124","Executive Assistant","2.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111791","OF5","81310","89408","Policy Adviser","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111791","OF3","47760","57200","Policy Adviser","4.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111791","OF2","37916","45090","Policy Adviser","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111791","OR5-6","30013","36929","Policy Adviser","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111791","Supt MDP","59183","68956","Policy Adviser","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111800","B2","47942","59535","Senior Policy Adviser","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111800","C1","35648","44268","Policy Adviser","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111800","C2","29258","36333","Policy Adviser","3.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111800","D","23427","29092","Policy Adviser","7.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111800","E1","18370","22124","Policy Adviser","4.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","00111800","E2","15623","18815","Policy Adviser","1.00","Policy"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","C1","35648","44268","Senior Finance Manager","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","Retained - Civilian Consultant","61859","80186","Not In Post","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","D","23427","29092","Security Support","23.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","D","23427","29092","Administrative Support","2.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","E1","18370","22124","Administrative Support","4.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","E2","15623","18815","Administrative Support","8.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","C2","29258","36333","Business Risk Management","3.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","B2","47942","59535","Business Management and Improvement","4.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","D","23427","29092","Business Management and Improvement","4.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","C2","29258","36333","Business Management and Improvement","6.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","E1","18370","22124","Business Management and Improvement","5.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","E2","15623","18815","Business Management and Improvement","1.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","E1","18370","22124","Civilian HR Expert","1.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","C2","29258","36333","Civilian Trainers (Civ Trainer)","1.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","D","23427","29092","Customer Services","3.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","C1","35648","44268","Customer Services","1.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","C2","29258","36333","Customer Services","2.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","E1","18370","22124","Customer Services","16.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","D","23427","29092","Finance Officer","1.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","E1","18370","22124","Finance Support Officer","2.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","D","23427","29092","Information Technology","3.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","C2","29258","36333","Information Technology","1.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","E1","18370","22124","Information Technology","3.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","D","23427","29092","IT Security","2.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","C2","29258","36333","Knowledge Information Management Support Officer","1.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","B2","47942","59535","Security Support","1.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","C1","35648","44268","Security Support","12.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","C2","29258","36333","Security Support","141.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","E1","18370","22124","Security Support","71.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","E1","18370","22124","Security Support","2.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","E2","15623","18815","Security Support","21.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","E1","18370","22124","Secretarial","1.00","Planning"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","C1","35648","44268","Programme officer manager","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","C1","35648","44268","Project Manager","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","D","23427","29092","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","C2","29258","36333","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","104025","E1","18370","22124","Security Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C2","29258","36333","Communications Support Officer","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","D","23427","29092","Communications Support Officer","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","D","23427","29092","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","E1","18370","22124","Secretariat & Private Office","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C2","29258","36333","Finance Officer","3.00","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","D","23427","29092","Finance Officer","4.00","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","E1","18370","22124","Finance Officer","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","E1","18370","22124","Finance Support Officer","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","B1","56436","72185","Senior Finance Manager","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C1","35648","44268","Senior Finance Manager","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","D","23427","29092","Audit and Assurance","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","E1","18370","22124","Audit and Assurance","3.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","E2","15623","18815","Administrative Support","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C2","29258","36333","Audit and Assurance","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","D","23427","29092","Audit and Assurance","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C2","29258","36333","Business Risk Management","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","B1","56436","72185","Business Management and Improvement","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","B2","47942","59535","Business Management and Improvement","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C1","35648","44268","Business Management and Improvement","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C2","29258","36333","Business Management and Improvement","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C2","29258","36333","Civilian HR Expert","3.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","D","23427","29092","Civilian HR Expert","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","B2","47942","59535","Civilian HR Partner","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C1","35648","44268","Civilian HR Partner","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C2","29258","36333","Civilian HR Partner","4.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","D","23427","29092","Civilian HR Partner","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C1","35648","44268","Civilian HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C2","29258","36333","Civilian HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","D","23427","29092","Civilian HR Service Provider","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","E1","18370","22124","Civilian HR Service Provider","6.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C2","29258","36333","Civilian Trainers (Civ Trainer)","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","D","23427","29092","Civilian Trainers (Civ Trainer)","6.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C1","35648","44268","Information Technology","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Head Office and Corporate Services","105236","C2","29258","36333","Information Technology","1.00","Human Resources"
