Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,08/05/2012,Development costs for military equipment,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,934065,Intangible fiscal asset  - in year capital addition,"22,234.97"
Ministry of Defence,Ministry of Defence,14/05/2012,Purchase of inventory and services ,Defence Equipment & Support,PATRIOT PETROLEUM INC,MA 01950,2000015730,Raw materials and consumable aviation fuel inventory purchased,"22,186.90"
Ministry of Defence,Ministry of Defence,18/05/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,940001,Cost of other material consumed,"22,141.09"
Ministry of Defence,Ministry of Defence,21/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,INDUSTRIAL ACOUSTICS CO LTD,SO23 7US,940357,Equipment support non-project costs,"22,119.00"
Ministry of Defence,Ministry of Defence,22/05/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,941318,Cost of other material consumed,"22,098.86"
Ministry of Defence,Ministry of Defence,21/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,MEGGITT AEROSPACE LIMITED,CV6 4AA,940424,Equipment support non-project costs,"22,081.00"
Ministry of Defence,Ministry of Defence,29/05/2012,IT and communication services,Defence Equipment & Support,LOCKHEED MARTIN UK LIMITED,GU14 6TQ,944602,Information technology services,"22,080.82"
Ministry of Defence,Defence Science and Technology Laboratory,15/05/2012,Consumable Materials,Operations,VWR INTERNATIONAL,,V - 9000142812 - 00136326,,"22,071.11"
Ministry of Defence,Defence Science and Technology Laboratory,01/05/2012,Sub Contracted Work,Operations,INZPIRE LIMITED,,V - 9000142437 - 00134098,,"22,068.82"
Ministry of Defence,Defence Science and Technology Laboratory,18/05/2012,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000142827 - 00135588,,"22,000.00"
Ministry of Defence,Ministry of Defence,04/05/2012,Payment of utilities,Command Joint Operations,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,933432,Utilities consumed - gas,"21,988.13"
Ministry of Defence,Ministry of Defence,31/05/2012,IT and communication services,Defence Equipment & Support,FUJITSU SERVICES LIMITED,TW18 3BF,945715,Information technology services,"21,956.73"
Ministry of Defence,Ministry of Defence,03/05/2012,Fees for professional services,Defence Equipment & Support,KPMG LLP,WD17 1DE,932827,Fees for professional services excluding legal fees,"21,953.50"
Ministry of Defence,Defence Science and Technology Laboratory,04/05/2012,Sub Contracted Research,Programme Office,AEROSYSTEMS INTERNATIONAL LIMITED,,V - 9000142558 - 00133489,,"21,943.72"
Ministry of Defence,Ministry of Defence,30/05/2012,Research and development,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,945058,Research and development incurred on projects with defence science and technology laboratory,"21,940.91"
Ministry of Defence,Ministry of Defence,31/05/2012,Fees for professional services,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,945611,Fees for professional services excluding legal fees,"21,936.03"
Ministry of Defence,Ministry of Defence,31/05/2012,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,945622,Freight movement costs,"21,933.67"
Ministry of Defence,Defence Science and Technology Laboratory,22/05/2012,Sub Contracted Work,Operations,CORDA LIMITED,,V - 9000142988 - 00136552,,"21,922.10"
Ministry of Defence,Defence Support Group,24/05/2012,Works - Fees,Business Stream 1,BABCOCK SUPPORT SERVICES LTD,,10166058,,"21,915.85"
Ministry of Defence,Ministry of Defence,24/05/2012,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,942577,Cost of food purchases,"21,872.78"
Ministry of Defence,Defence Science and Technology Laboratory,11/05/2012,Sub Contracted Research,Programme Office,AARDVARK EM LIMITED,,V - 9000142719 - 00135741,,"21,827.40"
Ministry of Defence,Ministry of Defence,31/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,945825,Equipment support non-project costs,"21,750.00"
Ministry of Defence,Ministry of Defence,14/05/2012,Fees for professional services,Defence Infrastructure Organisation ,RIDER LEVETT BUCKNALL UK LIMITED,B4 7XG,936582,Fees for professional services excluding legal fees,"21,743.88"
Ministry of Defence,Ministry of Defence,11/05/2012,Estate management,Air Command,SAFESKYS LTD,HP11 1LT,935572,Estate + facilities management services - accommodation inventory + service,"21,719.58"
Ministry of Defence,Ministry of Defence,28/05/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,944376,Cost of other material consumed,"21,633.75"
Ministry of Defence,Ministry of Defence,18/05/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,939618,Medical health services,"21,630.23"
Ministry of Defence,Defence Science and Technology Laboratory,15/05/2012,Materials & Equipment,Operations,EVODIA LIMITED,,V - 9000142767 - 00136140,,"21,620.48"
Ministry of Defence,Ministry of Defence,04/05/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,WARTSILA UK LIMITED,PO15 5SD,5000077445,Equipment support non-project costs,"21,614.12"
Ministry of Defence,Ministry of Defence,08/05/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,933975,Cost of other material consumed,"21,599.17"
Ministry of Defence,Ministry of Defence,14/05/2012,Spend on Inventory - General,Defence Equipment & Support,RACAL ACOUSTICS LIMITED,HA1 4TR,936568,Spend on Inventory - General,"21,566.32"
Ministry of Defence,British Defence Staff -United States,15/05/2012,MEDICAL-NON HOSPITAL TREATMENT,Defence Equipment & Support,MERITAIN HEALTH,,307260,Medical-non hospital treatment,"21,557.19"
Ministry of Defence,Ministry of Defence,31/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,MERKLE (UK) LIMITED,OL9 7LD,945839,Equipment support non-project costs,"21,486.50"
Ministry of Defence,Ministry of Defence,25/05/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,942686,Consumption of medical dental and veterinary inventory,"21,481.64"
Ministry of Defence,Ministry of Defence,25/05/2012,Fuel for military use,Air Command,EUROSHELL DEUTSCHLAND GMBH,,5000078258,Oil and lubricants consumed excluding those from the inventory system,"21,451.46"
Ministry of Defence,Defence Science and Technology Laboratory,18/05/2012,Professional Services,Operations,ATLAS ELEKTRONIK UK LIMITED,,V - 9000142929 - 00133305,,"21,385.21"
Ministry of Defence,Ministry of Defence,28/05/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,943572,Spend on Inventory - General,"21,372.01"
Ministry of Defence,Ministry of Defence,14/05/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,935700,Consumption of medical dental and veterinary inventory,"21,366.30"
Ministry of Defence,Defence Science and Technology Laboratory,15/05/2012,Sub Contracted Work,Operations,BAE SYSTEMS INTEGRATED SYSTEM TECH. LIMITED.,,V - 9000142754 - 00133409,,"21,350.00"
Ministry of Defence,Ministry of Defence,30/05/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,945445,Cost of other material consumed,"21,343.64"
Ministry of Defence,Ministry of Defence,08/05/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE HAMELN,,5000077499,Utilities consumed - water + sewage,"21,311.47"
Ministry of Defence,Ministry of Defence,18/05/2012,Purchase of inventory and services ,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,939435,Cost of other material consumed,"21,290.46"
Ministry of Defence,Ministry of Defence,24/05/2012,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,RH1 1RX,942630,Utilities consumed - gas,"21,245.57"
Ministry of Defence,Ministry of Defence,04/05/2012,Payment of utilities,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,933901,Utilities consumed - heating oil,"21,243.97"
Ministry of Defence,Ministry of Defence,02/05/2012,IT and communication services,Land Forces,COMPUTACENTER (UK) LIMITED,SE1 8HL,932119,Computer equipment costing below the capitalisation threshold,"21,228.00"
Ministry of Defence,Ministry of Defence,18/05/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,939269,Consumption of medical dental and veterinary inventory,"21,223.71"
Ministry of Defence,Ministry of Defence,18/05/2012,Payment of utilities,Land Forces,TOTAL GAS & POWER LIMITED,RH1 1RX,939952,Utilities consumed - gas,"21,163.79"
Ministry of Defence,Ministry of Defence,16/05/2012,"Transportation of personnel, freight and travel expenses",Air Command,DSV AIR & SEA LIMITED,M22 4NY,937813,Freight movement costs,"21,141.97"
Ministry of Defence,Ministry of Defence,21/05/2012,Purchase of inventory and services ,Command Joint Operations,QINETIQ LIMITED,PO12 2AG,940534,Cost of other material consumed,"21,134.87"
Ministry of Defence,Ministry of Defence,01/05/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,931701,Medical health services,"21,043.33"
Ministry of Defence,Ministry of Defence,14/05/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,936768,Works - estate management,"21,019.78"
Ministry of Defence,Ministry of Defence,02/05/2012,Purchase of information and communications technology,Defence Equipment & Support,LOCKHEED MARTIN UK LIMITED,GU14 6TQ,932225,IT + communications asset - in year capital addition,"21,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,09/05/2012,Sub Contracted Work,Operations,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,,V - 9000142597 - 00135191,,"21,000.00"
Ministry of Defence,Ministry of Defence,15/05/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,936898,Cost of other material consumed,"20,994.35"
Ministry of Defence,Ministry of Defence,04/05/2012,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,933415,Cost of other material consumed,"20,944.14"
Ministry of Defence,Ministry of Defence,11/05/2012,Fees for professional services,Land Forces,AMEC ENVIRONMENT & INFRASTRUCTURE UK LIMITED,NE3 3PX,935060,"The provision of assistance in support of PFI and PPP projects involving the procurement of specialist financial, legal, insurance, or similar advice by a MoD project team, pursuing a PFI/PPP procurement strategy","20,904.23"
Ministry of Defence,Ministry of Defence,21/05/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,940749,Cost of other material consumed,"20,890.08"
Ministry of Defence,Ministry of Defence,09/05/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,934565,Consumption of medical dental and veterinary inventory,"20,789.73"
Ministry of Defence,Ministry of Defence,21/05/2012,"Transportation of personnel, freight and travel expenses",Air Command,OCEAN SKY CORPORATE LIMITED,KA9 2PQ,940500,Aircraft landing fees,"20,737.35"
Ministry of Defence,Ministry of Defence,11/05/2012,Research and development,Air Command,QINETIQ LIMITED,PO12 2AG,935542,Research and development excluding defence science and technology laboratory,"20,695.20"
Ministry of Defence,Ministry of Defence,23/05/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,941976,Cost of other material consumed,"20,688.44"
Ministry of Defence,Ministry of Defence,16/05/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,BUNZL UK LIMITED,KT19 8TY,937645,Spend on Inventory - General,"20,665.04"
Ministry of Defence,Ministry of Defence,18/05/2012,IT and communication services,Command Joint Operations,LOGICA UK LIMITED,CF31 9AP,939676,IT Services -internal costs,"20,645.37"
Ministry of Defence,Ministry of Defence,08/05/2012,Spend on Inventory - General,Defence Equipment & Support,E.P.BARRUS LTD,OX26 4UR,934117,Spend on Inventory - General,"20,566.28"
Ministry of Defence,Defence Science and Technology Laboratory,18/05/2012,Consumable Materials,Operations,BARCLAYCARD,,G - 9000142949 - 00137329,,"20,435.68"
Ministry of Defence,Ministry of Defence,02/05/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,932334,Equipment support project costs,"20,428.37"
Ministry of Defence,Ministry of Defence,11/05/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,935153,Medical health services,"20,417.78"
Ministry of Defence,Ministry of Defence,09/05/2012,Research and development,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,934916,Research and development excluding defence science and technology laboratory,"20,286.30"
Ministry of Defence,Ministry of Defence,31/05/2012,Fuel for military use,Land Forces,GB OILS LIMITED,WA3 6XG,169309,Cost of ground diesel fuel consumed,"20,264.40"
Ministry of Defence,Ministry of Defence,09/05/2012,Medical treatment & stores and welfare services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,934751,Medical-non hospital treatment,"20,227.34"
Ministry of Defence,Ministry of Defence,31/05/2012,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,KT19 8TY,945550,Spend on Inventory - General,"20,160.02"
Ministry of Defence,Ministry of Defence,25/05/2012,Fuel for military use,Defence Equipment & Support,WATSON PETROLEUM LTD,SN15 5DN,943483,Cost of ground diesel fuel consumed,"20,131.80"
Ministry of Defence,Ministry of Defence,30/05/2012,Fuel for military use,Defence Equipment & Support,WATSON PETROLEUM LTD,SN15 5DN,945432,Cost of ground diesel fuel consumed,"20,131.80"
Ministry of Defence,Ministry of Defence,01/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,AERONAUTICAL & GENERAL INSTRUMENTS LIMITED,BH15 3SS,931524,Equipment support project costs,"20,102.60"
Ministry of Defence,Ministry of Defence,28/05/2012,Fuel for military use,Defence Equipment & Support,WATSON PETROLEUM LTD,SN15 5DN,944362,Cost of ground diesel fuel consumed,"20,076.54"
Ministry of Defence,Ministry of Defence,29/05/2012,Fuel for military use,Defence Equipment & Support,WATSON PETROLEUM LTD,SN15 5DN,944906,Cost of ground diesel fuel consumed,"20,076.54"
Ministry of Defence,Ministry of Defence,17/05/2012,Purchase of inventory and services ,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,938491,Cost of other material consumed,"20,060.75"
Ministry of Defence,Ministry of Defence,16/05/2012,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,938082,Military short term detached duty,"20,032.90"
Ministry of Defence,Ministry of Defence,23/05/2012,"Transportation of personnel, freight and travel expenses",Air Command,UNITED ARAB EMIRATES GENERAL CIVIL AVIATION AUTHORITY,,2000015846,Aircraft landing fees,"19,990.69"
Ministry of Defence,Ministry of Defence,08/05/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,934154,Utilities consumed - heating oil,"19,889.95"
Ministry of Defence,Ministry of Defence,31/05/2012,Fuel for military use,Air Command,GLOUCESTERSHIRE AIRPORT LIMITED,GL51 6SR,945728,Aviation fuel casual uplift consumed,"19,870.42"
Ministry of Defence,Ministry of Defence,31/05/2012,Fees for professional services,Defence Equipment & Support,LOCKHEED MARTIN UK INTEGRATED SYSTEMS AND SOLUTIONS LIMITED,GU14 6TQ,945813,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"19,865.36"
Ministry of Defence,Ministry of Defence,03/05/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,933272,Cost of other material consumed,"19,853.55"
Ministry of Defence,Ministry of Defence,11/05/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,935040,Consumption of medical dental and veterinary inventory,"19,828.61"
Ministry of Defence,Ministry of Defence,31/05/2012,Estate management,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,945586,Estate + facilities management services - accommodation inventory + service,"19,797.50"
Ministry of Defence,Ministry of Defence,29/05/2012,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,944429,Cost of other material consumed,"19,749.34"
Ministry of Defence,Ministry of Defence,29/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,RELAY ENGINEERING LIMITED,BA20 2EN,944750,Equipment support non-project costs,"19,680.00"
Ministry of Defence,Ministry of Defence,16/05/2012,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,937524,Consumption of medical dental and veterinary inventory,"19,647.06"
Ministry of Defence,Ministry of Defence,11/05/2012,IT and communication services,Defence Equipment & Support,TELINDUS LTD,GU15 3YL,935628,Information technology services,"19,597.58"
Ministry of Defence,Ministry of Defence,09/05/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,935031,Cost of other material consumed,"19,529.43"
Ministry of Defence,Ministry of Defence,11/05/2012,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,935659,Works - estate management,"19,526.00"
Ministry of Defence,Ministry of Defence,01/05/2012,Design services and minor equipment purchases,Central TLB,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,SN14 0TW,931601,Equipment support project costs,"19,429.20"
Ministry of Defence,Defence Science and Technology Laboratory,25/05/2012,Agency Staff,Corporate,DEFENCE BUSINESS SERVICES FINANCE,,V - 9000143036 - 00136188,,"19,349.00"
Ministry of Defence,Ministry of Defence,14/05/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,ROLF RIEDL GMBH,D-58029,5000077677,Freight movement costs,"19,344.28"
Ministry of Defence,Ministry of Defence,01/05/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,931604,Medical health services,"19,331.08"
Ministry of Defence,Ministry of Defence,08/05/2012,"Transportation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,SN5 8RS,934027,Movement of service personnel,"19,292.45"
Ministry of Defence,Ministry of Defence,01/05/2012,Spend on Inventory - General,Defence Equipment & Support,C F ANDERSON & SON LIMITED,C06 1HD,931592,Spend on Inventory - General,"19,281.54"
Ministry of Defence,Ministry of Defence,30/05/2012,"Transportation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,RH1 1SH,945037,Freight movement costs,"19,265.74"
Ministry of Defence,Ministry of Defence,30/05/2012,Spend on Inventory - General,Land Forces,KASHKET & PARTNERS LIMITED,N15 4QA,945186,Spend on Inventory - General,"19,249.44"
Ministry of Defence,Ministry of Defence,17/05/2012,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,938363,Transport other operating lease,"19,214.66"
Ministry of Defence,Ministry of Defence,31/05/2012,Estate management,Defence Infrastructure Organisation ,QINETIQ LIMITED,PO12 2AG,945958,Estate + facilities management services - accommodation inventory + service,"19,166.00"
Ministry of Defence,Ministry of Defence,15/05/2012,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,937395,Equipment support project costs,"19,084.37"
Ministry of Defence,Ministry of Defence,31/05/2012,General services and support,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,945611,Purchase of defence support equipment below capitalisation threshold of £25k.,"19,062.65"
Ministry of Defence,Ministry of Defence,31/05/2012,Spend on Inventory - General,Defence Equipment & Support,BUNZL UK LIMITED,KT19 8TY,945550,Spend on Inventory - General,"19,054.73"
Ministry of Defence,Ministry of Defence,21/05/2012,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,940310,Utilities consumed - heating oil,"19,012.28"
Ministry of Defence,Ministry of Defence,08/05/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,934193,Medical health services,"19,002.85"
Ministry of Defence,Ministry of Defence,23/05/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,941323,Consumption of medical dental and veterinary inventory,"18,990.78"
Ministry of Defence,Ministry of Defence,18/05/2012,Transport hire charges,Central TLB,RYDER DEUTSCHLAND GMBH,,5000077956,Transport other operating lease,"18,960.57"
Ministry of Defence,Ministry of Defence,17/05/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,938688,Spend on Inventory - General,"18,923.89"
Ministry of Defence,Ministry of Defence,29/05/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,944930,Cost of other material consumed,"18,916.34"
Ministry of Defence,Ministry of Defence,16/05/2012,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,937587,Transport other operating lease,"18,873.23"
Ministry of Defence,Ministry of Defence,31/05/2012,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,945455,Consumption of medical dental and veterinary inventory,"18,851.71"
Ministry of Defence,Ministry of Defence,11/05/2012,Spend on Inventory - General,Defence Equipment & Support,GE AVIATION SYSTEMS LIMITED,GL52 8SF,935312,Spend on Inventory - General,"18,788.16"
Ministry of Defence,Ministry of Defence,30/05/2012,Spend on Inventory - General,Defence Equipment & Support,KASHKET & PARTNERS LIMITED,N15 4QA,945186,Spend on Inventory - General,"18,756.34"
Ministry of Defence,Ministry of Defence,15/05/2012,Payment of utilities,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,937500,Utilities consumed - heating oil,"18,742.02"
Ministry of Defence,Ministry of Defence,28/05/2012,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,169183,Cost of clothing and textile services received,"18,737.44"
Ministry of Defence,Ministry of Defence,28/05/2012,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,943683,Cost of other material consumed,"18,698.74"
Ministry of Defence,Ministry of Defence,08/05/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,934557,Cost of other material consumed,"18,652.81"
Ministry of Defence,Ministry of Defence,04/05/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,933509,Spend on Inventory - General,"18,645.76"
Ministry of Defence,Ministry of Defence,18/05/2012,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,PE28 2EA,939317,Fiscal asset under construction - capital in year addition,"18,633.60"
Ministry of Defence,Ministry of Defence,08/05/2012,Purchase of inventory and services ,Land Forces,C F ANDERSON & SON LIMITED,C06 1HD,934011,Consumption of general inventory,"18,598.73"
Ministry of Defence,Ministry of Defence,03/05/2012,Design services and minor equipment purchases,Air Command,FLUGHAFEN HANNOVER LANGENHAGEN GMBH,,5000077364,Equipment support non-project costs,"18,574.66"
Ministry of Defence,Ministry of Defence,23/05/2012,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,941359,IT Services -internal costs,"18,493.47"
Ministry of Defence,Ministry of Defence,04/05/2012,Fees for professional services,Command Joint Operations,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,933433,Fees for professional services excluding legal fees,"18,459.50"
Ministry of Defence,Ministry of Defence,08/05/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE HAMELN,,5000077499,Utilities consumed - electricity,"18,442.62"
Ministry of Defence,Ministry of Defence,31/05/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,945757,Fees for professional services excluding legal fees,"18,424.86"
Ministry of Defence,Ministry of Defence,21/05/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,940010,Consumption of medical dental and veterinary inventory,"18,374.92"
Ministry of Defence,Ministry of Defence,22/05/2012,IT and communication services,Command Joint Operations,LOGICA UK LIMITED,CF31 9AP,941088,IT Services -internal costs,"18,373.59"
Ministry of Defence,Ministry of Defence,30/05/2012,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,945445,Cost of other material consumed,"18,362.89"
Ministry of Defence,Ministry of Defence,24/05/2012,Estate management,Defence Infrastructure Organisation ,MOTT MACDONALD LTD,CR9 2UL,942373,Works - estate management,"18,334.37"
Ministry of Defence,Ministry of Defence,16/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,PENTALVER TRANSPORT LTD,SO15 1AW,938052,Equipment support non-project costs,"18,311.67"
Ministry of Defence,Ministry of Defence,23/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,THALES UK LIMITED,RH10 9HA,941917,Equipment support non-project costs,"18,305.23"
Ministry of Defence,Ministry of Defence,18/05/2012,Estate management,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,PE28 2EA,939317,Works - estate management,"18,093.40"
Ministry of Defence,Defence Science and Technology Laboratory,18/05/2012,Travel & Subsistence,Operations,BARCLAYCARD,,G - 9000142949 - 00137329,,"18,030.74"
Ministry of Defence,Ministry of Defence,24/05/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,942054,Cost of other material consumed,"17,919.90"
Ministry of Defence,Ministry of Defence,24/05/2012,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,942039,Equipment support non-project costs,"17,917.93"
Ministry of Defence,Ministry of Defence,17/05/2012,Payment of utilities,Command Joint Operations,GB OILS LIMITED,FK5 4RB,938703,Utilities consumed - heating oil,"17,888.93"
Ministry of Defence,Ministry of Defence,08/05/2012,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,934425,Cost of food purchases,"17,868.65"
Ministry of Defence,Ministry of Defence,15/05/2012,Payment of utilities,Land Forces,GB OILS LIMITED,FK5 4RB,937153,Utilities consumed - heating oil,"17,850.58"
Ministry of Defence,Ministry of Defence,17/05/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,938375,Cost of other material consumed,"17,711.31"
Ministry of Defence,Ministry of Defence,01/05/2012,Food and clothing,Defence Equipment & Support,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,931615,Cost of food services,"17,696.81"
Ministry of Defence,Ministry of Defence,25/05/2012,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,943504,Cost of other material consumed,"17,653.10"
Ministry of Defence,Ministry of Defence,23/05/2012,Estate management,Land Forces,SODEXO LTD,M50 0AL,941879,Estate + facilities management services - accommodation inventory + service,"17,637.49"
Ministry of Defence,Ministry of Defence,29/05/2012,Fuel for military use,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,944906,Cost of ground diesel fuel consumed,"17,582.90"
Ministry of Defence,Ministry of Defence,23/05/2012,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,RH1 1RX,941938,Utilities consumed - gas,"17,582.65"
Ministry of Defence,Ministry of Defence,30/05/2012,Fuel for military use,Air Command,HARVEST ENERGY LIMITED,W1G 0PU,169236,Cost of ground diesel fuel consumed,"17,482.92"
Ministry of Defence,Ministry of Defence,14/05/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014084,Military short term detached duty,"17,453.70"
Ministry of Defence,Ministry of Defence,24/05/2012,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,942154,Freight movement costs,"17,444.71"
Ministry of Defence,Ministry of Defence,11/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,TELINDUS LTD,GU15 3YL,935628,Equipment support project costs,"17,442.16"
Ministry of Defence,Ministry of Defence,14/05/2012,Payment of utilities,Defence Infrastructure Organisation ,CALOR GAS LIMITED,CV34 6RL,935845,Utilities consumed - liquid petroleum gas,"17,438.16"
Ministry of Defence,Ministry of Defence,30/05/2012,Design services and minor equipment purchases,Defence Equipment & Support,PARKER HANNIFIN LIMITED.,CV34 6TU,945290,Equipment support project costs,"17,377.50"
