"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Corporate Support","147.08","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Intelligence Analysis","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Engineering and Science","6","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Estates","7","Property and asset management"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Information","34.5","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Other","26.54","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Security, Health and Safety","2.67","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E1","18370","22124","Training and Education","5.51","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E2","15623","18815","Business Management and Improvement","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E2","15623","18815","Business Management and Improvement","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E2","15623","18815","Communication and Media","1","Communications"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E2","15623","18815","Corporate Support","42.62","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E2","15623","18815","Estates","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E2","15623","18815","Information","4.67","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E2","15623","18815","Other","2","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","E2","15623","18815","Security, Health and Safety","1.21","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Grade 7 (Health Physicist)","62881","62881","Business Management and Improvement","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","NHS Band 6","25528","34189","Health Professionals","1.4","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Nurse Specialist (GP Practice)","25528","34189","Health Professionals","1","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OF1","24615","32703","Military","104","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OF1 (RFA)","24615","32703","Capability Management & Force Generation","176","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OF2","37916","45090","Military","1328","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OF2 (RFA)","37916","45090","Capability Management & Force Generation","157","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OF3","47760","57200","Military","873","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OF3 (RFA)","47760","57200","Capability Management & Force Generation","78","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OF4","67032","77617","Military","257","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OF4 (RFA)","67032","77617","Capability Management & Force Generation","61","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OF5","81310","89408","Military","51","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OF5 (RFA)","81310","89408","Capability Management & Force Generation","39","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OR1-3","17515","28940","Military","8994","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OR1-3 (RFA)","17265","28940","Capability Management & Force Generation","788","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OR4","26405","33182","Military","3638","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OR4 (RFA)","26405","33182","Capability Management & Force Generation","183","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OR5-6","30013","36929","Military","2428","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OR5-6 (RFA)","30013","36929","Capability Management & Force Generation","145","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OR7-8","33223","43252","Military","2136","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OR7-8 (RFA)","33223","43252","Capability Management & Force Generation","89","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","OR9","38600","46753","Military","257","Military"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Physiothrpst Specialist","25528","34189","Health Professionals","7.86","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Retired Offr 2","30136","36333","Business Management and Improvement","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Retired Offr 2","30136","36333","Corporate Support","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Retired Offr 2","30136","36333","Training and Education","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Retired Offr 3","25600","29092","Corporate Support","0.6","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Simulator Instructor 2 - 7576","29258","36333","Training and Education","4.08","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 1","15083","16482","Estates","9.59","Property and asset management"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 1","15083","16482","Environment and Sustainability","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 1","15083","16482","Engineering and Science","8.29","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 1","15083","16482","Other","8","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 1","15083","16482","Corporate Support","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 2","16482","18010","Engineering and Science","16","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 2","16482","18010","Corporate Support","3.29","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 2","16482","18010","Security, Health and Safety","2.54","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 2","16482","18010","Estates","2","Property and asset management"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 2","16482","18010","Other","79","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 3","18010","22150","Engineering and Science","68","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 3","18010","22150","Corporate Support","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 3","18010","22150","Other","68.72","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 3","18010","22150","Estates","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Skill Zone 4","22150","24930","Engineering and Science","5","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121797","Academic Profr of Music (Eng) - 2018","53112","53112","Training and Education","0.94","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","Area Officer Social Worker","47942","57245","Corporate Support","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","Associate Specialist 2008","51606","84948","Health Professionals","1","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","B1","56436","72185","Business Management and Improvement","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","B1","56436","72185","Corporate Support","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","B2","47942","59535","Business Management and Improvement","2","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","B2","47942","59535","Corporate Support","4","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","B2 MSF","47942","59535","Business Management and Improvement","2","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C1","35648","44268","Business Management and Improvement","9","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C1","35648","44268","Corporate Support","12.5","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C1","35648","44268","Engineering and Science","7","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C1","35648","44268","HR Officer","2","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C1","35648","44268","Legal","1","Law"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C1","35648","44268","Other","2","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C1","35648","44268","Programme and Project Management","2","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C1 MSF","35648","44268","Business Management and Improvement","0.6","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C1 MSF","35648","44268","Corporate Support","8","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C1 MSF","35648","44268","HR Officer","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2","29258","36333","Business Management and Improvement","10.81","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2","29258","36333","Communication and Media","2","Communications"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2","29258","36333","Corporate Support","40.57","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2","29258","36333","Defence Policy and Commitments","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2","29258","36333","Engineering and Science","10.68","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2","29258","36333","Environment and Sustainability","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2","29258","36333","Estates","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2","29258","36333","HR Officer","4","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2","29258","36333","Information","2","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2","29258","36333","Other","5","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2","29258","36333","Security, Health and Safety","1.68","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2","29258","36333","Training and Education","18","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2 MSF","29258","36333","Business Management and Improvement","4","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2 MSF","29258","36333","Corporate Support","18","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2 MSF","29258","36333","Security, Health and Safety","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","C2 MSF","29258","36333","Training and Education","3","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","Civilian Consultant","61859","80186","Health Professionals","1","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","Civilian Medical Practitioner","65071","77303","Health Professionals","7.64","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","Consultant (Med) 2003 Post-Oct-Abated","71152","95926","Business Management and Improvement","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D","23427","29092","Business Management and Improvement","8","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D","23427","29092","Communication and Media","6","Communications"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D","23427","29092","Corporate Support","31.76","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D","23427","29092","Engineering and Science","14.54","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D","23427","29092","Estates","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D","23427","29092","HR Officer","9.81","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D","23427","29092","Information","6.81","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D","23427","29092","Other","21","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D","23427","29092","Programme and Project Management","1","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D","23427","29092","Security, Health and Safety","9.94","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D","23427","29092","Training and Education","11","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D MSF","23427","29092","Business Management and Improvement","2","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D MSF","23427","29092","Corporate Support","3","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","D MSF","23427","29092","HR Officer","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","E1","18370","22124","Business Management and Improvement","2","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","E1","18370","22124","Communication and Media","4","Communications"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","E1","18370","22124","Corporate Support","222.65","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","E1","18370","22124","Engineering and Science","1.2","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","E1","18370","22124","Estates","1.59","Property and asset management"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","E1","18370","22124","HR Officer","9.31","Human Resources"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","E1","18370","22124","Information","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","E1","18370","22124","Other","3","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","E2","15623","18815","Communication and Media","1.64","Communications"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","E2","15623","18815","Corporate Support","64.2","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","JNC Lvl 2 (Youth Worker) 2-10","21525","28461","Corporate Support","2","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","JNC Lvl 2 (Youth Worker) 3-11","22489","29392","Corporate Support","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","JNC Lvl 3 (Youth Worker) 2-5","30219","32847","Corporate Support","1","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","Lecturer - 8909","30136","38172","Training and Education","1.72","Other"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","MEDICAL OFFICER - 2185","56436","69409","Health Professionals","2","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","MEDICAL OFFICER - 2185","56436","69409","Legal","0.81","Law"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","NHS Band 5","21176","27625","Health Professionals","2.67","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","NHS Band 6","25528","34189","Health Professionals","19","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","NHS Band 7","30460","40157","Health Professionals","0.7","Medicine"
"Ministry of Defence","Ministry of Defence","Navy Command TLB","1121821","NHS Band 8A","38851","46621","Health Professionals","1","Medicine"
