Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,GO,07/02/2011,Fares UK,GOSE,REDFERN TRAVEL LIMITED,2100188897,"2,979.90"
Communities & Local Government,GO,07/02/2011,Fares UK,GOWM,REDFERN TRAVEL LIMITED,2100188895,"10,322.63"
Communities & Local Government,GO,07/02/2011,Fares UK,GOYH,REDFERN TRAVEL LIMITED,2100188894,"13,939.53"
Communities & Local Government,GO,07/02/2011,Legal Consultancy,RCU - PAM - Property Asset Management,FIELD FISHER WATERHOUSE LLP,5106156578,"2,321.10"
Communities & Local Government,GO,07/02/2011,Minor office costs,GONE,RURAL DEVELOPMENT INITIATIVES LTD,2100188898,"5,742.26"
Communities & Local Government,GO,07/02/2011,Minor office costs,GONE,STREETWISE YOUNG PEOPLES PROJECT,2100188899,"4,532.66"
Communities & Local Government,GO,07/02/2011,Mobile phone costs,GORCU Admin DEL Votd,VODAFONE UK,5106156568,14.34
Communities & Local Government,GO,07/02/2011,Post,GONE,GOVERNMENT CAR & DESPATCH AGENCY,2100188900,"1,028.40"
Communities & Local Government,GO,07/02/2011,Professional services,RCU - PAM - Property Asset Management,DTZ DEBENHAM TIE LEUNG,2100188889,700.5
Communities & Local Government,GO,07/02/2011,Publicity,GONE,PENNA PLC,2100188905,"6,272.30"
Communities & Local Government,GO,07/02/2011,Subsistence UK,GOSE,REDFERN TRAVEL LIMITED,2100188897,315.5
Communities & Local Government,GO,07/02/2011,Subsistence UK,GOWM,REDFERN TRAVEL LIMITED,2100188895,824.4
Communities & Local Government,GO,07/02/2011,Telephone call costs,GORCU Admin DEL Votd,VODAFONE UK,5106156568,"6,974.11"
Communities & Local Government,GO,07/02/2011,Training,GONE,ACAS,2100188901,"1,995.00"
Communities & Local Government,GO,07/02/2011,Training,GONE,DOVELOCK LTD,2100188903,799.48
Communities & Local Government,GO,07/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106156391,"1,090.00"
Communities & Local Government,GO,07/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106156397,"1,090.00"
Communities & Local Government,GO,07/02/2011,Training,GORCU Admin DEL Votd,BRAY LEINO LTD,5106156543,"2,765.00"
Communities & Local Government,GO,07/02/2011,Training,GOSE,ILX GROUP PLC,2100188888,"1,072.00"
Communities & Local Government,GO,07/02/2011,Travel and Subsistence Account,GOE,REDFERN TRAVEL LIMITED,2100188864,"4,095.78"
Communities & Local Government,GO,08/02/2011,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106156701,"1,177.12"
Communities & Local Government,GO,08/02/2011,Fares UK,GOSW,REDFERN TRAVEL LIMITED,2100188863,"17,973.38"
Communities & Local Government,GO,08/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,TAYLOR WOODROW CONSTRUCTION,5106156447,"51,542.09"
Communities & Local Government,GO,08/02/2011,Post,GONW,GOVERNMENT CAR & DESPATCH AGENCY,5106156596,706.8
Communities & Local Government,GO,08/02/2011,Professional services,GOE,RURAL ACTION EAST,5106156622,"5,000.00"
Communities & Local Government,GO,08/02/2011,Professional services,GORCU Admin DEL Votd,LOGICA (CMG UK LTD),5106156700,"8,695.06"
Communities & Local Government,GO,08/02/2011,Publicity,GONE,PENNA PLC,2100188911,"5,027.64"
Communities & Local Government,GO,08/02/2011,Publicity,GONE,PENNA PLC,2100188912,"6,855.00"
Communities & Local Government,GO,08/02/2011,Publicity,GONE,PENNA PLC,2100188914,"1,912.87"
Communities & Local Government,GO,08/02/2011,Publicity,GONE,PENNA PLC,2100188917,"1,775.50"
Communities & Local Government,GO,08/02/2011,Storage,GOE,IRON MOUNTAIN (UK) LIMITED,5106156702,755.45
Communities & Local Government,GO,08/02/2011,Storage,GOEM,RADS,5106156593,"1,613.00"
Communities & Local Government,GO,08/02/2011,Telecoms equipment (non-capitalised),GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106156619,"65,697.72"
Communities & Local Government,GO,08/02/2011,Training,GONW,JOINT LEARNING PARTNERSHIP LTD,5106156628,"6,000.00"
Communities & Local Government,GO,08/02/2011,Training,GOSW,CHARTERED MANAGEMENT INSTITUTE,2100188962,954
Communities & Local Government,GO,08/02/2011,Training,GOSW,DCLG GOVERNMENT PROCUREMENT CARD,1000002971,600
Communities & Local Government,GO,08/02/2011,Training,GOSW,DOTTED EYES LTD,5106156610,600
Communities & Local Government,GO,08/02/2011,Training,GOWM,*HAYS SPECIALIST RECRUITMENT LTD,2100188957,600
Communities & Local Government,GO,09/02/2011,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106156777,"1,104.05"
Communities & Local Government,GO,09/02/2011,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106156524,"2,560.98"
Communities & Local Government,GO,09/02/2011,Car Lease (expense),GONE,HITACHI CAPITAL VEHICLE SOLUTIONS,5106156784,"1,110.96"
Communities & Local Government,GO,09/02/2011,Electricity,RCU - PAM - Property Asset Management,*SOUTHERN ELECTRIC PLC,5106156636,"8,033.20"
Communities & Local Government,GO,09/02/2011,Electricity,RCU - PAM - Property Asset Management,EDF ENERGY,5106156435,"1,667.89"
Communities & Local Government,GO,09/02/2011,Electricity,RCU - PAM - Property Asset Management,GREEN ENERGY UK PLC,5106156774,"1,284.43"
Communities & Local Government,GO,09/02/2011,Electricity,RCU - PAM - Property Asset Management,SOUTHERN ELECTRIC PLC,5106156634,"7,721.71"
Communities & Local Government,GO,09/02/2011,Fares UK,GOEM,REDFERN TRAVEL LIMITED,2100188967,"5,578.71"
Communities & Local Government,GO,09/02/2011,Fares UK,GORCU Admin DEL Votd,REDFERN TRAVEL LIMITED,2100188967,260.08
Communities & Local Government,GO,09/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106156713,"23,441.48"
Communities & Local Government,GO,09/02/2011,Gas,RCU - PAM - Property Asset Management,BRITISH GAS BUSINESS,5106156711,"5,140.27"
Communities & Local Government,GO,09/02/2011,Minor office costs,GONE,STREETWISE YOUNG PEOPLES PROJECT,2100189027,"4,014.33"
Communities & Local Government,GO,09/02/2011,Stationery,GONE,DCLG GOVERNMENT PROCUREMENT CARD,1000002972,669.96
Communities & Local Government,GO,09/02/2011,Training,GONE,CLAUDIUS CONSULTING LTD,5106156717,"1,000.00"
Communities & Local Government,GO,09/02/2011,Training,GOSW,KNOWLEDGE ACADEMY LTD,5106156783,"1,998.00"
Communities & Local Government,GO,09/02/2011,Travel and Subsistence Account,GONW,REDFERN TRAVEL LIMITED,2100189023,"9,048.07"
Communities & Local Government,GO,09/02/2011,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106156428,"1,725.37"
Communities & Local Government,GO,09/02/2011,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106156482,"-36,234.88"
Communities & Local Government,GO,09/02/2011,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106156533,"17,174.30"
Communities & Local Government,GO,10/02/2011,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106156866,"2,507.63"
Communities & Local Government,GO,10/02/2011,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106156882,"2,507.63"
Communities & Local Government,GO,10/02/2011,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106156884,"2,507.63"
Communities & Local Government,GO,10/02/2011,Electricity,RCU - PAM - Property Asset Management,EDF ENERGY,5106156861,"7,146.70"
Communities & Local Government,GO,10/02/2011,Minor office costs,GONE,RURAL DEVELOPMENT INITIATIVES LTD,5106156791,"4,523.47"
Communities & Local Government,GO,10/02/2011,Minor office costs,GONE,STREETWISE YOUNG PEOPLES PROJECT,5106156790,"6,798.98"
Communities & Local Government,GO,10/02/2011,Professional services,GOWM,CLEVER ELEPHANT LLP,2100189100,"4,483.00"
Communities & Local Government,GO,10/02/2011,Travel and Subsistence Account,GONE,REDFERN TRAVEL LIMITED,2100189029,"8,093.44"
Communities & Local Government,GO,10/02/2011,Travel and Subsistence Account,GORCU Admin DEL Votd,REDFERN TRAVEL LIMITED,2100189029,"2,680.55"
Communities & Local Government,GO,11/02/2011,Agency Staff,GOE,CAVILL ROBINSON FINANCIAL RCRTMT LT,5106156971,"1,038.82"
Communities & Local Government,GO,11/02/2011,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106156972,"1,201.46"
Communities & Local Government,GO,11/02/2011,Post,GOWM,PITNEY BOWES LTD (CM19 5DQ),2100189137,500
Communities & Local Government,GO,11/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106156796,"1,800.00"
Communities & Local Government,GO,11/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106156807,"2,275.00"
Communities & Local Government,GO,11/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106156811,"3,200.00"
Communities & Local Government,GO,11/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106156813,"1,800.00"
Communities & Local Government,GO,11/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106156815,"3,200.00"
Communities & Local Government,GO,11/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106156816,"3,200.00"
Communities & Local Government,GO,11/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106156820,"3,200.00"
Communities & Local Government,GO,11/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106156822,"2,275.00"
Communities & Local Government,GO,11/02/2011,Training,GOSW,DMS PERSONNEL CONS (IRELAND) LTD,2100189136,"2,340.00"
Communities & Local Government,GO,11/02/2011,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,MITIE FAC SERV LTD (STH WEST & WALE,5106156927,"2,890.52"
Communities & Local Government,GO,14/02/2011,Agency Staff,GOSW,DCLG GOVERNMENT PROCUREMENT CARD,1000002985,"3,395.64"
Communities & Local Government,GO,14/02/2011,Domestic Services,RCU - PAM - Property Asset Management,GROWING SUCCESS LTD,5106156630,695.5
Communities & Local Government,GO,14/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,MITIE FAC SERV LTD (STH WEST & WALE,5106157066,"35,072.30"
Communities & Local Government,GO,14/02/2011,Publicity,GONE,PENNA PLC,2100189183,"2,355.63"
Communities & Local Government,GO,14/02/2011,Publicity,GONE,PENNA PLC,2100189184,653.53
Communities & Local Government,GO,14/02/2011,Publicity,GONE,PENNA PLC,2100189185,"2,484.63"
Communities & Local Government,GO,14/02/2011,Publicity,GONE,PENNA PLC,2100189186,973.84
Communities & Local Government,GO,14/02/2011,Software Licences,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106157009,"46,740.00"
Communities & Local Government,GO,14/02/2011,Telecoms equipment (non-capitalised),GORCU Admin DEL Votd,MEETINGZONE LTD,5106157041,"1,194.61"
Communities & Local Government,GO,14/02/2011,Training,GOEM,DCLG GOVERNMENT PROCUREMENT CARD,1000002984,816
Communities & Local Government,GO,14/02/2011,Training,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106157011,"4,163.70"
Communities & Local Government,GO,14/02/2011,Training,GOSW,DCLG GOVERNMENT PROCUREMENT CARD,1000002986,675.6
Communities & Local Government,GO,14/02/2011,Training,GOWM,PUBLISHING TRAINING CENTRE,2100189176,723
Communities & Local Government,GO,14/02/2011,Training,GOYH,DCLG GOVERNMENT PROCUREMENT CARD,1000002982,631.67
Communities & Local Government,GO,14/02/2011,Variable Maintenance < £15k,RCU - PAM - Property Asset Management,MITIE FAC SERV LTD (STH WEST & WALE,5106156941,"4,060.66"
Communities & Local Government,GO,14/02/2011,Web Services,GORCU Admin DEL Votd,FUJITSU SERVICES LTD,5106157013,"5,991.73"
Communities & Local Government,GO,15/02/2011,Agency Staff,GORCU Admin DEL Votd,BADENOCH & CLARK,5106156981,"2,560.98"
Communities & Local Government,GO,15/02/2011,Electricity,RCU - PAM - Property Asset Management,EON UK PLC,5106157111,569.8
Communities & Local Government,GO,15/02/2011,IT SUPPORT,GOEM,MULTITIME SYSTEMS LTD,2100189233,984
Communities & Local Government,GO,15/02/2011,Post,GONW,GOVERNMENT CAR & DESPATCH AGENCY,5106157097,696
Communities & Local Government,GO,15/02/2011,Post,GORCU Admin DEL Votd,GOVERNMENT CAR & DESPATCH AGENCY,5106157176,857
Communities & Local Government,GO,15/02/2011,Training,GOEM,FARADAY PARTNERSHIP LTD,2100189234,646.25
Communities & Local Government,GO,15/02/2011,Training,GONW,CARTER CORSON PARTNERSHIP LTD,5106157149,"2,880.00"
Communities & Local Government,GO,15/02/2011,Training,GONW,DCLG GOVERNMENT PROCUREMENT CARD,1000002988,549.6
Communities & Local Government,GO,15/02/2011,Training,GONW,GARY SHOREMAN LTD,5106157135,"4,828.07"
Communities & Local Government,GO,15/02/2011,Training,GONW,GARY SHOREMAN LTD,5106157152,"3,016.20"
Communities & Local Government,GO,15/02/2011,Training,GOSE,ACUITY TRAINING LTD,2100189223,495
Communities & Local Government,GO,15/02/2011,Training,GOSE,AXIOM TRAINING UK LTD,2100189221,"5,097.00"
Communities & Local Government,GO,15/02/2011,Training,GOSE,NATIONAL SCHOOL OF GOVERNMENT,5106157098,"2,400.00"
Communities & Local Government,GO,15/02/2011,Training,GOWM,KAPLAN FINANCIAL,2100189219,540
Communities & Local Government,GO,15/02/2011,Vehicle hire,GOSW,ARVAL,2100189225,"1,180.97"
Communities & Local Government,GO,16/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106152095,"9,669.38"
Communities & Local Government,GO,16/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106156380,"24,234.39"
Communities & Local Government,GO,16/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106156484,"-1,213.75"
Communities & Local Government,GO,16/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106156487,"-9,130.16"
Communities & Local Government,GO,16/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106156489,"-9,669.38"
Communities & Local Government,GO,16/02/2011,Post,GOSE,GOVERNMENT CAR & DESPATCH AGENCY,5106157179,931.2
Communities & Local Government,GO,16/02/2011,Rent,RCU - PAM - Property Asset Management,DERWENT VALLEY CENTRAL LTD,2100189315,"-680,301.37"
Communities & Local Government,GO,16/02/2011,Rent,RCU - PAM - Property Asset Management,DERWENT VALLEY CENTRAL LTD,5106157251,"680,301.37"
Communities & Local Government,GO,16/02/2011,Training,GOEM,DCLG GOVERNMENT PROCUREMENT CARD,1000002993,500
Communities & Local Government,GO,17/02/2011,Accommodation Service Charges,RCU - PAM - Property Asset Management,CB RICHARD ELLIS LTD,5106157350,"23,371.80"
Communities & Local Government,GO,17/02/2011,Accommodation Service Charges,RCU - PAM - Property Asset Management,CB RICHARD ELLIS LTD,5106157372,"31,023.30"
Communities & Local Government,GO,17/02/2011,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106157365,"1,063.46"
Communities & Local Government,GO,17/02/2011,Gas,RCU - PAM - Property Asset Management,BRITISH GAS BUSINESS,5106156694,"3,867.17"
Communities & Local Government,GO,17/02/2011,Rent,RCU - PAM - Property Asset Management,CB RICHARD ELLIS LTD,5106157350,"41,811.90"
Communities & Local Government,GO,17/02/2011,Rent,RCU - PAM - Property Asset Management,CB RICHARD ELLIS LTD,5106157372,"55,500.00"
Communities & Local Government,GO,17/02/2011,Rent,RCU - PAM - Property Asset Management,DERWENT VALLEY CENTRAL LTD,5106157145,"680,301.37"
Communities & Local Government,GO,17/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106157296,"4,330.00"
Communities & Local Government,GO,17/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106157298,"2,275.00"
Communities & Local Government,GO,17/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106157300,"2,275.00"
Communities & Local Government,GO,17/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106157303,"1,800.00"
Communities & Local Government,GO,17/02/2011,Training,GORCU Admin DEL Votd,ALPHA CONSOLIDATED TRAINING LTD,5106157304,"1,090.00"
Communities & Local Government,GO,17/02/2011,Training,GOSW,DCLG GOVERNMENT PROCUREMENT CARD,1000002994,"1,171.19"
Communities & Local Government,GO,17/02/2011,Training,GOSW,"YOUR FIT-FITNESS, INSTRUCTION & TRA",2100189324,593
Communities & Local Government,GO,17/02/2011,Waste Disposal and pest control,RCU - PAM - Property Asset Management,AZCOM BUSINESS SOLUTIONS LTD,5106157235,"22,860.00"
Communities & Local Government,GO,18/02/2011,Agency Staff,GOE,CAVILL ROBINSON FINANCIAL RCRTMT LT,5106157393,"1,038.82"
Communities & Local Government,GO,18/02/2011,Professional services,RCU - PAM - Property Asset Management,NABARRO NATHANSON,2100189319,"1,812.00"
Communities & Local Government,GO,18/02/2011,Training,GONE,CAPITA CONFERENCES,5106157447,445
Communities & Local Government,GO,21/02/2011,"Furniture, Fittings and carpets",RCU - PAM - Property Asset Management,WAGSTAFF BROS LTD,5106157334,549.9
Communities & Local Government,GO,21/02/2011,"Furniture, Fittings and carpets",RCU - PAM - Property Asset Management,WAGSTAFF BROS LTD,5106157556,549.9
Communities & Local Government,GO,21/02/2011,Hospitalty,GOYH,AMEY COMMUNITY LTD,2100189365,295.99
Communities & Local Government,GO,21/02/2011,Post,GONE,ROYAL MAIL,5106157550,500
Communities & Local Government,GO,21/02/2011,Post,GOYH,AMEY COMMUNITY LTD,2100189365,596.97
Communities & Local Government,GO,21/02/2011,Publicity,GONE,PLANNING INSPECTORATE,2100189393,"16,368.00"
Communities & Local Government,GO,21/02/2011,Publicity,GONE,PLANNING INSPECTORATE,2100189394,"24,552.00"
Communities & Local Government,GO,21/02/2011,Stationery,GOYH,AMEY COMMUNITY LTD,2100189365,"1,218.74"
Communities & Local Government,GO,21/02/2011,Training,GOWM,BAYLY SCHOOL OF REFLEXOLOGY,2100189366,987.5
Communities & Local Government,GO,22/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,PLANT PLAN,2100189465,"-2,632.65"
Communities & Local Government,GO,22/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,PLANT PLAN,2100189468,"-2,688.66"
Communities & Local Government,GO,22/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,PLANT PLAN,5106156171,"2,632.65"
Communities & Local Government,GO,22/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,PLANT PLAN,5106157754,"2,688.66"
Communities & Local Government,GO,22/02/2011,"Furniture, Fittings and carpets",RCU - PAM - Property Asset Management,WAGSTAFF BROS LTD,5106157583,561.82
Communities & Local Government,GO,22/02/2011,"Furniture, Fittings and carpets",RCU - PAM - Property Asset Management,WAGSTAFF BROS LTD,5106157587,561.82
Communities & Local Government,GO,22/02/2011,Post,GONE,DCLG GOVERNMENT PROCUREMENT CARD,1000003000,"1,028.40"
Communities & Local Government,GO,22/02/2011,Training,GOE,DCLG GOVERNMENT PROCUREMENT CARD,1000002998,916.67
Communities & Local Government,GO,22/02/2011,Training,GOEM,DCLG GOVERNMENT PROCUREMENT CARD,1000002996,"1,032.00"
Communities & Local Government,GO,22/02/2011,Training,GORCU Admin DEL Votd,ST JOHN AMBULANCE (SAC),5106157635,495
Communities & Local Government,GO,22/02/2011,Training,GOSW,KNOWLEDGE ACADEMY LTD,5106157595,"2,124.00"
Communities & Local Government,GO,22/02/2011,Training,GOYH,GREEN LEAN SOLUTIONS LTD,2100189416,"5,153.32"
Communities & Local Government,GO,23/02/2011,Accommodation Service Charges,RCU - PAM - Property Asset Management,JONES LANG LASALLE,5106157392,"10,778.40"
Communities & Local Government,GO,23/02/2011,Agency Staff,GONW,REED SPECIALIST RECRUITMENT LTD,5106157768,"1,120.28"
Communities & Local Government,GO,23/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,AMEY COMMUNITY LTD,5106157662,"7,410.88"
Communities & Local Government,GO,23/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,PLANT PLAN,5106157756,"2,632.65"
Communities & Local Government,GO,23/02/2011,Fixed Maintenance,RCU - PAM - Property Asset Management,PLANT PLAN,5106157790,"2,688.66"
Communities & Local Government,GO,23/02/2011,Gas,RCU - PAM - Property Asset Management,CORONA ENERGY LTD,5106157648,"2,025.50"
Communities & Local Government,GO,23/02/2011,Rent,RCU - PAM - Property Asset Management,JONES LANG LASALLE,5106157392,"473,109.00"
Communities & Local Government,GO,23/02/2011,Rent,RCU - PAM - Property Asset Management,JONES LANG LASALLE,5106157476,"205,086.00"
Communities & Local Government,GO,23/02/2011,Storage,GOEM,RADS,5106157776,"1,613.00"
Communities & Local Government,GO,23/02/2011,Training,GOEM,NATIONAL COUNCIL FOR VOL ORGS,2100189470,685
