FREEDOM OF INFORMATION,,
MOD Requests to 03 December 2010,,
"CIO-CI-Access Team, Ministry of Defence, CIO-FOI@mod.uk",,
,,
,,
Case Number,Date Due,Request Summary
02-11-2010-171042-008,30/11/2010,Please provide information on the percentage increase of people in the Armed Forces who have come out as gay or bisexual and subsequently been involved in civil partnerships since the induction of the Civil Partnership Act 2004.
03-11-2010-105934-001,30/11/2010,Please provide the history log for the Centurion tank and information on what has happen to it to date.
03-11-2010-110307-001,30/11/2010,Please advise when DII was introduced and implemented in the AWC/DEWC and what system it replaced. Please also advise when DII was introduced and implemented at RAF Waddington.
03-11-2010-111259-002,01/12/2010,Please provide information on the origins and other pertinent criteria of the 'Special Group H'.  
03-11-2010-112338-002,30/11/2010,"Please provide information on when the Freedom of Information Act was introduced in MOD, the Access to Information Toolkit was implemented within the MOD and Command Headquartera and the method used to record RFIs prior to AIT."
03-11-2010-141600-001,22/11/2010,Please advise why the 'requests received' on the MOD website has not been updated since February 2010.
03-11-2010-152744-002,01/12/2010,Please provide information on the numbers of service personnel admitted to field hospital from 2006-2010 for the top 20 health conditions along with the average length of stay for the top 5 conditions.
03-11-2010-153501-003,30/11/2010,Please advise on the number of serving UK Armed Forces personnel proficient in the French language.
03-11-2010-154447-004,01/12/2010,Please advise on the number of RAF personnel awaiting outcomes for compensation.
03-11-2010-160257-001,30/11/2010,"Please provide information on the Department's expenditure paid out in staff bonuses for FY 2007/08, 2008/09 and 2009/10."
03-11-2010-161027-002,30/11/2010,Please provide a list of meetings that have occurred between senior officials in the department and outside interest groups since 6 October 2010.
03-11-2010-161727-003,30/11/2010,"Please provide copies of all correspondence between the MoD RAF Linton-on-Ouse and Banks Developments (Renewables) in respect of their planning application to erect a wind farm at Hook Moor, Leeds."
03-11-2010-165131-005,01/12/2010,Please provide any detailed records of Winston Churchill's in 1965 to assist the search for information of a specified Naval Ratings involved in the funeral procession. 
03-11-2010-165922-006,01/12/2010,"Please provide information on the number of staff, and the costs of employment of staff in the Air Training Corps, at Region and Air Cadet Headquarters."
03-11-2010-172711-007,01/12/2010,"Please provide information on the total number of officials on fixed-term, permanent or any other type of contracts, appointed by the Department since 24 May 2010."
04-11-2010-083322-001,01/12/2010,"Please provide information on the number, and the invoiced cost to local authorities, of civil incidents attended by the Defence Fire Service over the last 5 years."
04-11-2010-085648-001,30/11/2010,Please advise when the Nimrod XV230 started its last major servicing.
04-11-2010-091428-002,29/11/2010,Please provide information on the criteria used to assess handing over district in Afghanistan to local control and information on the final objectives NATO needs to achieve before they can withdraw from Afghanistan.  
04-11-2010-115143-003,01/12/2010,Please advise whether any staff receive payments for answering telephone calls out of hours. 
04-11-2010-120558-004,02/12/2010,Please provide various information on the RAF English Electric Lightning F6 Asset.
04-11-2010-123156-005,02/12/2010,Please provide information on a specified individual and why he was banned from entering Northwood HQ.
04-11-2010-124200-006,02/12/2010,Please provide details of all funding by MOD to various specified tink tank organisations between 7 May 2010 - present.
04-11-2010-125623-007,30/11/2010,Please provide a copy of any certificate under DPA 528 held by the MOD including all of the conditions attached to it. 
04-11-2010-130715-008,02/12/2010,Please advise where a copy of the log book for HMS Aurora can be obtained.
04-11-2010-131033-001,01/12/2010,"Please provide information on the number of RMP, including new joiners, that have had their finger prints taken for criminal records vetting prior to posting from basic training and the number with criminal convictions."
04-11-2010-131138-009,02/12/2010,Please provide details and information on the Flag Officer Scotland and Northern Ireland (FOSNI) in 1985.
04-11-2010-131916-010,02/12/2010,"Please provide copies of any documentation relating to the working time directive, part-time workers regulations, leave entitlement and retirement age of the Territorial Army."
04-11-2010-132420-002,01/12/2010,Please provide information on various budgets and expenses.
04-11-2010-132520-011,02/12/2010,Please provide a copy of the letter together with any briefing notes that were prepared in respect of clause 22 and 27 and the rest of the Bill/Reserve Forces Act.
04-11-2010-133233-001,01/12/2010,Please provide information on the number of SIOs in the RMP and the number that are fully accredited to national Home Office Police Force Standards.
04-11-2010-141328-002,01/12/2010,Please provide information on the number of times Commissioned Officers have been arrested by the RMP in the last 8 years.
04-11-2010-145237-003,01/12/2010,Please provide copies of all correspondence relating to the suspects in the shooting of the six RMP personnel on 24 June 2003 in a village near Amara.
04-11-2010-150057-004,01/12/2010,Please provide information on various questions about 156 Provost Company and Op Telic.
04-11-2010-151009-005,01/12/2010,Please provide a copy of the British Army's Values and Standards documation and information on the number of Army service personnel dismissed as a result of administrative 'Values and Standards' investigations.
04-11-2010-151748-001,30/11/2010,Please provide copies of all correspondence between the Department and GPEC.
04-11-2010-151929-006,01/12/2010,Please provide information on various questions on  'Redress of Complaint' reports made by serving and former members of the RMP for the last 10 years.
04-11-2010-152554-007,01/12/2010,Please advise whether it is MOD policy for frontline troops on operations in Iraq and Afghanistan to self report and determine whether an incident involved any possible criminal offences or breaches of human rights.
04-11-2010-152727-002,02/12/2010,Please provide information on various questions about interrogation materials created for tactical questioners between 1 September 2003 and 31 October 2010.
04-11-2010-153416-008,01/12/2010,Please provide information on various questions about SIB.
04-11-2010-154235-003,29/11/2010,Please provide a copy of the September 2005 Powerpoint training aid and the April 2008 manual developed by MOD for military service personnel involved with conducting interrogations of detainees in Iraq.
04-11-2010-163319-009,25/11/2010,Please provide information on a specified individual.
04-11-2010-164211-005,24/09/2010,Please provide copies of the minutes of PUS meetings held between 6 - 10 December 1971.
05-11-2010-101915-001,02/12/2010,Please provide information on various questions regarding First Class travel and restrictions from 3 November 2010. 
05-11-2010-102054-001,29/11/2010,Please provide information on buried debris at former RAF Manorbier.
05-11-2010-103207-002,01/12/2010,"Please provide information obtained from the flight trials conducted against the Crystal Rig and (proposed) Fallago Rig windfarms on 10 November and 15 December 2008, particularly with regards to the extent of likely loss of radar coverage caused by these."
05-11-2010-103228-002,02/12/2010,Please provide information on various questions regarding the reporting and outcomes of claims of bullying and harassment in the civil service.
05-11-2010-104631-003,02/12/2010,Please provide a copy of MOD's case summary by a senior officer into a specified individual investigation.
05-11-2010-105240-004,02/12/2010,"Please provide a list of all ""near air misses"" in the last 10 years that involved at least one MOD aircraft."
05-11-2010-105639-003,29/11/2010,Please provide all documents held by HIC in relation to allocation of a SFA to a specified individual.
05-11-2010-134032-001,03/12/2010,"Please advise on the location and details of transmitters MOD own, operate or are aware of in the areas surrounding the Murco Petroleum Ltd fuel storage terminals."
05-11-2010-135626-002,03/12/2010,Please advise where original copies of previous and current Territorial Army regulations and subsequent amendments can be obtained.
05-11-2010-140816-003,03/12/2010,Please provide full detaiIs of 5 specified shooting events in Helmand.
05-11-2010-141200-004,03/12/2010,"Please provide information on the numbers of veterans visually impaired after returning from tours in Iraq and Afghanistan along with statistics for the overall number of ex servicemen blind or visually impaired, not necessarily through injury or combat, over the past 30 years."
05-11-2010-141706-005,03/12/2010,"Pleae provide all summary documents, including outcomes and any resultant action to change operating procedures, of the MOD investigation into the friendly incident in July 2008 where 9 paratroopers were injured."
05-11-2010-142310-006,03/12/2010,"Please provide summary documents, including any resultant recommendations, of the MOD and US investigation into the deaths of 3 British soldiers killed in Helmand on 23 August 2007. "
05-11-2010-143242-007,03/12/2010,"Please provide PDF copies of the Army, Navy and RAF lists for 2009."
05-11-2010-144119-008,03/12/2010,Please provide information on the number and composition of IPTs currently operating within the MOD.
05-11-2010-144548-009,03/12/2010,Please advise when the MOD sought bidders for the Defence Training Review in 2005 and how much has been spent on the project since.
05-11-2010-145524-010,03/12/2010,"Please provide information on how former criminals, albeit after a thorough selection procedure, recruited into the Armed Forces are faring."
05-11-2010-150139-011,03/12/2010,Please advise of MOD's expenditure on the Nimrod MRA4 project to date and future.
05-11-2010-151016-012,03/12/2010,"Please provide information on the numbers of service personnel who have suffered injury as a result of discharging cartridge casings, or otherwise, for last 5 years, from operating a rifle from the SA80 family."
05-11-2010-152705-013,03/12/2010,Please provide any written directive from government ministers to MOD authorising the delay in production of the aircraft carriers HMS Queen Elizabeth and HMS Prince of Wales. 
05-11-2010-155616-014,03/12/2010,Future Rapid Effects System. Please provide an update on MOD's FRES costs.
05-11-2010-163434-001,03/12/2010,Please provide information on the approved contracts managed by DE&S for the safe disposal of white phosphorus shells on MOD land.
05-11-2010-171146-015,03/12/2010,Please provide information on the date on which each minister in your department wrote to either the Cabinet Office or the Treasury to confirm that they would take a 5% cut in their pay.,,,,,,,,,,,,,,,,,,
08-11-2010-095159-001,03/12/2010,Please provide full details of all contracts due to be reviewed as a result of the Strategic Defence Review.,,,,,,,,,,,,,,,,,,
08-11-2010-102916-002,06/12/2010,Please provide information on the number of concessions granted against nuclear safety regulations at the Clyde Submarine Base since 2000. ,,,,,,,,,,,,,,,,,,
08-11-2010-103226-003,06/12/2010,Please provide copies of all correspondence between the SofS and the BBC between 1 May 2010 and 7 November 2010.,,,,,,,,,,,,,,,,,,
08-11-2010-104351-002,06/12/2010,"Can you provide information on the number of wars and lives lost since WW1 until present, that I can use in our remembrance day service.",,,,,,,,,,,,,,,,,,
08-11-2010-110837-004,02/12/2010,Please provide a copy of specified RAF report.,,,,,,,,,,,,,,,,,,
08-11-2010-165545-001,06/12/2010,Please provide information on the total number of near misses involving the RAF in the West Midlands areas over the last 10 years. ,,,,,,,,,,,,,,,,,,
08-11-2010-170050-002,06/12/2010,Please provide details of all occurrences of hacking to MOD computer systems or websites between 1 January 2010 and 8 November 2010.,,,,,,,,,,,,,,,,,,
08-11-2010-171035-003,02/12/2010,Please provide all documentation held by the MOD regarding correspondence with Carillion Enterprise on the proposed upgrading of specified estates.,,,,,,,,,,,,,,,,,,
09-11-2010-103112-001,06/12/2010,Please provide further information regarding the plans to achieve interoperability between the UK's planned CVF and the French Aircraft Carrier.,,,,,,,,,,,,,,,,,,
09-11-2010-115640-002,07/12/2010,"Please provide all clearance certificates, maps, letters, memos and press releases on the Martlesham Heath relating to Crabstick and also Hawkinge Airport.",,,,,,,,,,,,,,,,,,
09-11-2010-162540-001,07/12/2010,"Please provide information on the number of War Pensioners/Veterans, with 2nd or 3rd degree frostbite, non freezing cold weather injuries or trench foot under the age of 60.",,,,,,,,,,,,,,,,,,
09-11-2010-164000-002,07/12/2010,Please advise whether the MOD still has the BAE Replica research and development airframe.,,,,,,,,,,,,,,,,,,
09-11-2010-172259-001,06/12/2010,"Please provide a copy of the MOD report, minutes of meetings and copies of correspondence on Rushy Mead Windfarm.",,,,,,,,,,,,,,,,,,
10-11-2010-110059-001,06/12/2010,Please provide statistical information on the number of deaths and casualties in Afghanistan between 1 March 2006 and 15 October.,,,,,,,,,,,,,,,,,,
10-11-2010-112659-002,07/12/2010,Please provide information on the number of women who have participated militarily in each Armed Force service from 1997 - present.,,,,,,,,,,,,,,,,,,
10-11-2010-144916-001,08/12/2010,Please provide access to information contained in various specified files,,,,,,,,,,,,,,,,,,
10-11-2010-151209-001,08/12/2010,Please advise on the policy of the wearing medals that have not been represented to the Queen.,,,,,,,,,,,,,,,,,,
10-11-2010-163702-002,08/12/2010,"Please provide information for various questions relating to the advertising, selection, assessment and interviews for the Instructional Officer (Physical Training) Grade D post, Palace Barracks, Holywood",,,,,,,,,,,,,,,,,,
10-11-2010-173050-002,08/12/2010,Please provide information on the number of retained grade Health Physicists employed by MOD from 2000 - present and Chartered Radiation Protection Professionals for the last  3 years.,,,,,,,,,,,,,,,,,,
10-11-2010-173431-003,08/12/2010,Please provide a copy of the interrogation training materials referred in the Guardian article of 25 October 2010.,,,,,,,,,,,,,,,,,,
10-11-2010-180223-004,08/12/2010,Please advise on the rules and entitlement for paternity leave in the Royal Marines.,,,,,,,,,,,,,,,,,,
11-11-2010-101039-001,08/12/2010,"Please provide information on the radiation readings taken at Ground Zero, during two specified operations, for the two atomic bombs at Christmas Island in 1958.",,,,,,,,,,,,,,,,,,
11-11-2010-102418-002,08/12/2010,Please provide information on a number of questions regarding claims for Continuity of Education.,,,,,,,,,,,,,,,,,,
11-11-2010-104138-003,08/12/2010,Please provide information on British operations in Germany during 1933-1938,,,,,,,,,,,,,,,,,,
11-11-2010-105106-004,08/12/2010,Please provide details and copies of any correspondence between the First Sea Lord and the SofS and CDS and SofS with regard to the SDSR decision and the Harrier aircraft.,,,,,,,,,,,,,,,,,,
11-11-2010-110253-005,08/12/2010,"Please provide numbers, and copies of any correspondence relating to the mission availability of Tornado and Harrier aircrafts in Afghanistan since their deployment.",,,,,,,,,,,,,,,,,,
11-11-2010-111111-006,08/12/2010,Please provide information on various questions regarding the Bulldog armoured vehicle.,,,,,,,,,,,,,,,,,,
11-11-2010-114039-007,09/12/2010,Please provide information on a specified individual on 9 July 2003.,,,,,,,,,,,,,,,,,,
11-11-2010-143400-001,22/11/2010,Please advise on the number of aplastic anaemia cases that have been reported or experienced by government employees exposed to nuclear radiation in the course of their duties.,,,,,,,,,,,,,,,,,,
11-11-2010-144649-001,09/12/2010,Please provide copies of the maintenance/repair logs of radar cameras at RAF Neatishead and confirm the number that were in operation in December 1980.,,,,,,,,,,,,,,,,,,
11-11-2010-152607-001,09/12/2010,Please provide information on various questions regarding the audits undertaken at Faslane and Coulport on their annual leave process.,,,,,,,,,,,,,,,,,,
11-11-2010-152705-002,09/12/2010,Please provide information on various specified UFO phenomenon.,,,,,,,,,,,,,,,,,,
11-11-2010-161404-002,11/11/2010,Please provide information on various questions regarding the surveyed changes to car parking arrangements at Abbey Wood.,,,,,,,,,,,,,,,,,,
12-11-2010-092219-001,15/10/2010,Please provide Terms of Reference and job description for the SO2 FP Pers Sy(RAF) post at Air Command.,,,,,,,,,,,,,,,,,,
12-11-2010-093102-001,09/12/2010,"Please provide information on the number of man days lost, due to sickness, of Royal Naval personnel from November 2009 - November 2010.",,,,,,,,,,,,,,,,,,
12-11-2010-094231-002,07/12/2010,Please advise on the number of people working full or part time compressed hours in the MDPGA.,,,,,,,,,,,,,,,,,,
12-11-2010-095128-003,06/12/2010,"Please provide any correspondence between MDPGA and the Firearms Dept, and other like bodies, instructing the review of certain types of eye protection on ranges.",,,,,,,,,,,,,,,,,,
12-11-2010-095451-002,08/12/2010,Please provide the latest information and details on a specified classified intelligence group.,,,,,,,,,,,,,,,,,,
12-11-2010-095619-004,24/11/2010,Please provide a copy of the title and contents/index pages of the next generation HR Joint Personnel Administration System.,,,,,,,,,,,,,,,,,,
12-11-2010-114115-006,10/12/2010,Please provide copies of the RAF Rugby Union's Annual General Meeting minutes for seasons 2009/2010 and 2010/11.,,,,,,,,,,,,,,,,,,
12-11-2010-131044-008,10/12/2010,Please provide information and details of short term/temporary contracts staff taken on by the MOD since the Coalition government has been in power.,,,,,,,,,,,,,,,,,,
12-11-2010-145547-001,08/12/2010,Please provide full copies of the MOD's contribution to the summary of the specified reports.,,,,,,,,,,,,,,,,,,
12-11-2010-152018-001,06/12/2010,Sea Mounting Centre,,,,,,,,,,,,,,,,,,
12-11-2010-152955-001,09/12/2010,Please provide information on stolen property of a specified individual.,,,,,,,,,,,,,,,,,,
12-11-2010-154414-002,10/12/2010,Please provide a copy of a specified Security Questionnaire.,,,,,,,,,,,,,,,,,,
12-11-2010-163554-003,02/12/2010,Please advise on the current status of Project Helix,,,,,,,,,,,,,,,,,,
12-11-2010-164739-004,10/12/2010,Please advise on the reason for the Nimrod XV235 checks undertaken on 4 October 2007 and 8 March 2008.,,,,,,,,,,,,,,,,,,
12-11-2010-165943-005,10/12/2010,Please advise on what portion of individual AP75 and AP05 pensions are contracted in to the State Earnings-Related Pension Scheme (SERPS) and more recently S2P and whether the figure has been forecast into the future cost profile of the Defence Budget.,,,,,,,,,,,,,,,,,,,,,,,
15-11-2010-111257-002,13/12/2010,Please send me copies of Ministry of Defence produced documents relating to changes or proposed changes to the awarding criteria for the Cadet Forces Medal and the Volunteer Reserves Medal.,,,,,,,,,,,,,,,,,,,,,,,
15-11-2010-143229-001,13/12/2010,"Please provide a copy of Joint Service Publication 527 - Career Management Regulations for Defence Medical Services: Medical Officers, Dental Officers and Nursing Personnel.",,,,,,,,,,,,,,,,,,,,,,,
15-11-2010-151424-002,13/12/2010,Please provide information on the history of the Police Dog Unit to present along with current photographs of dog handlers in action.,,,,,,,,,,,,,,,,,,,,,,,
15-11-2010-155855-003,13/12/2010,Please provide information on the annual budget for military procurement along with the number of MoD staff employed on military procurement for the last three years.,,,,,,,,,,,,,,,,,,,,,,,
15-11-2010-162844-004,13/12/2010,Please provide a copy of the rules and criteria which governs whether or not Armed Forces personnel can qualify for support from the Continuity of Education Allowance (CEA) scheme.,,,,,,,,,,,,,,,,,,,,,,,
15-11-2010-163755-005,13/12/2010,Please provide the address and contact details of the Royal Ordnance factory to enable a dialogue to be pursued to resolve the pension issues for a specified individual.,,,,,,,,,,,,,,,,,,,,,,,
15-11-2010-170822-006,13/12/2010,"Please provide information on the monies spent by the Ministry of Defence on the Defence Training Review (DTR) project from 2005 - to date, along with information on monies paid in consultancy fees related to the DTR since 2005.",,,,,,,,,,,,,,,,,,,,,,,
15-11-2010-171454-007,13/12/2010,Please provide information on the contract between the Defence Science and Technology Laboratory and Steria.,,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-085750-001,13/12/2010,Please provide information on the cost of relocating ARRC from Rheindahlen to Innsworth and the reason(s) why the scheme was abandoned.,,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-090321-002,13/12/2010,"Please provide a breakdown of the whole life costs of bulk leasing ARRC service families accommodation on the Kingsway estate, Gloucester along with information on the minimum length of lease and whether or not Defence Estates have agreed to buy properties if their lease extends beyond an agreed timeframe.",,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-090807-003,13/12/2010,Please provide details of the purchase and conversion cost of the M/V Polar Bjorn as the replacement of HMS Endurance along with information on its planned in service date.,,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-091114-004,13/12/2010,Please provide a copy of the report of the inquiry into the death of a specified individual on-board HMS Ocean in August 2010.,,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-093956-001,13/12/2010,Please provide qualitative and quantitative on the types of incidents that might be attended by Ambulance Maritime Incident Response Teams. ,,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-105444-005,14/12/2010,Please provide information on the number of Armed Forces personnel currently serving living with HIV.,,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-105825-006,14/12/2010,Please provide information on the TOR of the Defence Nuclear Programme Human Resources Study and a copy of the report.,,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-122344-007,08/12/2010,Please provide the covenants and restrictive agreements in sale documents between Wycombe council and MOD.,,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-144310-001,14/12/2010,Please provide copies of correspondence received by or sent by MoD officials to the MP for Portsmouth South and Portsmouth regarding the building of either the Type 45 Destroyer of the new aircraft carriers between 1 January 2007 and 30 April 2010. ,,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-150031-002,14/12/2010,Please provide copies of the inspections reports undertaken at Devonport Royal Dockyard since 2007.,,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-153218-003,13/12/2010,Please provide a copy of Defence Standard 23-7 Issue 1 dated 14th April 1995.,,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-155810-004,10/12/2010,Please provide information on any premises in the Hampshire area which have been prosecuted for selling alcohol to underage persons in the past 12 months.,,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-164347-005,14/12/2010,"Please provide information on the number of unexploded bombs, listed on the unexploded bomb register, currently sited in Coventry. ",,,,,,,,,,,,,,,,,,,,,,,
16-11-2010-172519-006,06/12/2010,Please advise why Section D15 Paragraph 3 of the Tri Service AFPS 75 and Attributable Benefits Scheme Prerogative Instruments 2010 dated 10 Feb 10 differs from the explanation provided in SPVA response of 18 Oct 10 on how service Invaliding Pensions for RN Medical Officers are calculated.,,,,,,,,,,,,,,,,,,,,,,,
17-11-2010-125452-001,14/12/2010,Please advise on the number of civilians working for the MOD in each specified group.,,,,,,,,,,,,,,,,,,,,,,,
17-11-2010-134550-001,15/12/2010,Please provide details of the results of the gland biopsy (lymph node) done on a specified individual in 1960 and provide confirmation whether this formed part of the study noted in the QC inquiry report into removing human body parts without the consent ,,,,,,,,,,,,,,,,,,,,,,,
17-11-2010-151631-002,15/12/2010,4Qs regarding the radar dome which is being built in Bovington,,,,,,,,,,,,,,,,,,,,,,,
17-11-2010-160204-001,14/12/2010,Please provide information on a booking undertaken by the Welsh Guard Marching Band on 14 July 2010.,,,,,,,,,,,,,,,,,,,,,,,
17-11-2010-164524-003,15/12/2010,"Please provide information on the number of security breaches at RAF Lyneham between 2000 and 2010. This is to include information on the types of breaches that were committed, the procedures for dealing with breaches and any resultant outcome for individual",,,,,,,,,,,,,,,,,,,,,,,
17-11-2010-173320-004,13/12/2010,Please provide information on the different specified military headwear.,,,,,,,,,,,,,,,,,,,,,,,
17-11-2010-175714-005,15/12/2010,Please provide all correspondence between the DIS and the Cabinet Office in August and September 2002 on successive draft versions of the dossier on Iraq's Weapons of Mass Destruction.,,,,,,,,,,,,,,,,,,,,,,,
17-11-2010-180655-006,15/12/2010,Please provide information on the number and cost of repatriation ceremonies held since 2007.,,,,,,,,,,,,,,,,,,,,,,,
17-11-2010-181846-007,15/12/2010,Please provide full details of the Department's regulations and guidance on the use of social networking and information on the number of incidences where staff have been reprimanded or disciplined for breaching the regulations in the last 5 years.,,,,,,,,,,,,,,,,,,,,,,,
17-11-2010-182554-008,15/12/2010,"Please provide details and information on the location, description and number of sightings on UFO in Wales in the past 3 FY",,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-093053-001,15/12/2010,Please provide information on the department's internal budgets set for 2010-11.,,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-103553-002,14/12/2010,Please provide information on a specified individual.,,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-105046-003,13/12/2010,Please provide information on the dates of Nimrod XV260 last two major services.,,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-112956-004,15/12/2010,"Please provide a copy of all agreements and contracts between the Met Office and the Botanical Gardens, Kew. ",,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-114120-005,16/12/2010,Please advise on the various specified information collected on the Armed Forces Application to Serve form. This information is sought for the period 2008 - 2009.,,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-124034-001,15/12/2010,Please provide data for British services casualties from 1948 - present and a list of the campaigns Armed Service personnel were involved in since 1921.,,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-131657-001,16/12/2010,Please provide copies of Pre-Contract Award Evaluations of successful contractors bidding for specified various defence procurement projects.,,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-132217-002,16/12/2010,Please advise on the number of naval jobs in Gosport and Portsmouth that will be lost as a result of the recent SDSR.,,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-151825-001,16/12/2010,Please provide information on the TOR for various RN ratings.,,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-155334-002,09/12/2010,Please provide a copy of the interchange agreement which outlines the NHS support to the Defence Medical Services on operations.,,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-161506-003,07/12/2010,Please advise on the steps being taken to stop cross contamination during the service personnel trials.,,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-163415-004,16/12/2010,Please provide information on the total cost of compensation paid to MOD employees since 2005 as a result of contracting asbestos related mesothelioma.,,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-171854-006,16/12/2010,Please advise on the business areas responsible for coordinating arrangements related to civil emergencies as defined by the Civil Contingencies Act.,,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-172229-007,16/12/2010,Please provide information on the number of people reported to have been a victim of an alien abduction in the United Kingdom from 1954-2009.,,,,,,,,,,,,,,,,,,,,,,,
19-11-2010-104147-002,02/12/2010,Please provide information on the plans to achieve interoperability between the QE Class carriers and the French aircraft carriers.,,,,,,,,,,,,,,,,,,,,,,,
19-11-2010-140118-001,15/12/2010,Please provide a hyperlink (preferably) email where UK Armed Forces are deployed on permanent and contingency operations.,,,,,,,,,,,,,,,,,,,,,,,
18-11-2010-164917-005,05/11/2010,Foxwater 09 S36 Submission,,,,,,,,,,,,,,,,,,,,,,,
