Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043305,437.69,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043307,77.49,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043308,322.44,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043309,553.46,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043310,1359.25,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043311,60.31,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043312,64.62,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043313,172.32,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043314,60.31,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043315,60.31,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043316,90.29,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043318,365.12,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043319,748.82,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043320,854.3,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043320,1395.84,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043320,-854.3,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043321,1309.49,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043322,13714.19,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043323,1280.58,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043324,931.61,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043325,251.82,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043326,1259.09,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043327,1868.56,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043328,414.52,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043329,1259.09,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043330,178.75,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043331,4115.92,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043332,1552.15,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043333,1338.69,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Other Overseas Travel & Subsistence,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043334,235.55,RUNNING COSTS DEVOLVED -Other Overseas Travel & Subsistence,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043335,330.33,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043337,812.07,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043338,1342.47,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043339,428.23,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043343,13.67,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043345,18.4,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043346,594.07,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043347,842.56,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Other Overseas Travel & Subsistence (Programme),Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043348,495.43,INTERNATIONAL POLICY EU AND UK (SCIENCE BUDGET) -Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043349,65.24,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043350,221.65,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043351,68.51,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043352,2182.73,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043353,280.14,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043354,285.12,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043355,583.17,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043356,237.27,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Grants - Current - Other,Knowledge and Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1043357,785.65,GLOBAL PARTNERSHIP FUND -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/01/2012,Taxis Overseas,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1045185,52.39,RUNNING COSTS DEVOLVED -Taxis Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/01/2012,Taxis Overseas,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1045185,52.39,RUNNING COSTS DEVOLVED -Taxis Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/01/2012,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040294,408.6,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,IT Services (Programme),Shareholder Executive - Shareholder Executive,FUJITSU SERVICES LTD,1040425,3976.56,PROPERTY UNIT -IT Services (Programme),WA3 9BD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040678,2110.89,RUNNING COSTS NON DEVOLVED -ICT Infrastructure Specific Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040830,36.34,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1040869,156,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",31/01/2012,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1041625,61.73,RUNNING COSTS NON DEVOLVED -ICT Infrastructure Specific Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2012,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1041755,2010.5,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2012,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1041767,472.12,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1041768,97.5,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2012,Programme and Projects Service,Business & Skills Group - RDA Transition and Closures,FUJITSU SERVICES LTD,1041770,2306.12,RUNNING COSTS DEVOLVED -Programme and Projects Service,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2012,Programme and Projects Service,Business & Skills Group - RDA Transition and Closures,FUJITSU SERVICES LTD,1041770,13000,RUNNING COSTS DEVOLVED -Programme and Projects Service,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1041771,6358.1,BIS INFRASTRUCTURE MAINTENANCE -Leased Buildings - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2012,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1041775,390.42,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2012,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1041779,361.88,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042563,40.6,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042563,97.44,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042563,97.44,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042564,101.34,BIS INFRASTRUCTURE MAINTENANCE -Leased Buildings - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042564,5032.8,BIS INFRASTRUCTURE MAINTENANCE -Leased Buildings - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042565,8561,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042567,64.32,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2012,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042570,110,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2012,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042570,10000,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042572,348.32,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042838,2616.51,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042843,5871.8,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042844,20749.64,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1042849,20734.91,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043134,5703.07,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043135,8.02,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043136,548.2,RUNNING COSTS NON DEVOLVED -Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043137,4794,RUNNING COSTS NON DEVOLVED -ICT Infrastructure Specific Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043139,314.5,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043140,122.07,RUNNING COSTS NON DEVOLVED -ICT Business Specific Application Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043142,160.73,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043144,323.24,RUNNING COSTS NON DEVOLVED -ICT Business Specific Application Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043145,530.45,RUNNING COSTS NON DEVOLVED -ICT Infrastructure Specific Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043147,2082.14,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043149,20153.44,RUNNING COSTS NON DEVOLVED -Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,Standard Desktop Services (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043151,3944.72,RUNNING COSTS NON DEVOLVED -Standard Desktop Services (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043152,307.46,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043153,11247.63,RUNNING COSTS NON DEVOLVED -ICT Infrastructure Specific Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/01/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1043154,4094.26,RUNNING COSTS NON DEVOLVED -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
