"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","E1","18370","22124","Secretarial","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","E1","18370","22124","Reporting and Controls","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","E1","18370","22124","Administrative Support","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","E1","18370","22124","Secretariat & Private Office","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","OR9","38600","46753","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","B2","47942","59535","Reporting and Controls","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","B2","47942","59535","Secretariat & Private Office","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","162157","E2","15623","18815","Administrative Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF2","37916","45090","Military","3","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF4","67032","77617","Military","4","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR4","26405","33182","Military","11","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR6","30013","36929","Military","6","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR9","38600","46753","Military","3","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","B2","47942","59535","Secretariat & Private Office","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","Steward","14644","18010","Soft Facilities Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF5","81310","89408","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR8","33223","43252","Military","3","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR3","17265","28940","Military","15","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF3","47760","57200","Military","5","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","E1","18370","22124","Administrative Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","OF3","47760","57200","Military","22","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","OF4","67032","77617","Military","8","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","OF2","37916","45090","Military","7","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","OF5","81310","89408","Military","2","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","OR3","17265","28940","Military","3","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","C2","29258","36333","Business Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","C2","29258","36333","Engineering&Technical Support","4","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","C2","29258","36333","Information Development","1","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","D","23427","29092","Information Development","2","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","D","23427","29092","Historical","5","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","D","23427","29092","Photography","1","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","E1","18370","22124","Administrative Support","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","E2","15623","18815","Administrative Support","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","E2","15623","18815","Historical","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","C1 MSF","35648","44268","Science&Technology Management","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","C2 MSF","29258","36333","Direct Military Support","6","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","Retired Offr 2","30136","36333","Direct Military Support","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","Retired Offr 2","30136","36333","Technical [Trades]","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","B2","47942","59535","Historical","3","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","C2","29258","36333","Administrative Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","C2","29258","36333","Historical","2","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","OF3","47760","57200","Military","4","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","OF4","67032","77617","Military","16","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","OF5","81310","89408","Military","3","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C1","35648","44268","Secretariat & Private Office","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Secretariat & Private Office","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","D","23427","29092","Secretariat & Private Office","5","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","D","23427","29092","Information Development","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","E1","18370","22124","Information Development","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","E1","18370","22124","Secretarial","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","E1","18370","22124","Secretariat & Private Office","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OF1","24615","32703","Military","10","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OF2","37916","45090","Military","165","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OF3","47760","57200","Military","70","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OF4","67032","77617","Military","18","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OF5","81310","89408","Military","7","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OR3","17265","28940","Military","49","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OR4","26405","33182","Military","272","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OR6","30013","36929","Military","158","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OR7","33223","43252","Military","4","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OR9","38600","46753","Military","28","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Aviation Offr 2","34936","36333","Transport/Movement","2","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Band 5","","27625","Medical Technical","2","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Band 6","25528","34189","Optometry","2","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Band 7","30460","40157","Optometry","1","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C1","35648","44268","Business Management","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C1","35648","44268","Decision Support","2","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C1","35648","44268","Service HR Service Provider","2","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C1 MSF","35648","44268","Direct Military Support","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2","29258","36333","Business Management","19","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2","29258","36333","Decision Support","5","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2","29258","36333","Estate Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2","29258","36333","Information Development","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2","29258","36333","Media and Press","2","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2","29258","36333","Occupational Psychology","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2 MSF","29258","36333","Direct Military Support","11","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Civilian Medical Practitioner","65071","77303","Gen Practice Medical","4","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Administrative Support","4","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Business Management","7","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Decision Support","7","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Information Development","2","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Information Development","3","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Safety,Health,Environment&Fire","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Service HR Expert","3","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Service HR Service Provider","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Specialist Instruction SpInstn","10","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Technical [Trades]","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D MSF","23427","29092","Service HR Expert","3","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Administrative Support","106","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Community Service","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Decision Support","7","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Design & Imagery","1","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Digital and Social Media","1","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Quality Management","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Secretarial","6","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Statistical Analysis","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Supply Chain Mgt & Policy","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Teaching","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Technical [Trades]","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Transaction Processing","2","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Transport/Movement","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E2","15623","18815","Administrative Support","69","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E2","15623","18815","Secretarial","12","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Labourer","14644","18010","Site Estate","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Retired Offr 1","37819","44268","Service HR Service Provider","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OR8","33223","43252","Military","62","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OR3","17265","28940","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D TTO","23427","29092","Technical [Trades]","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Prof Qualified Worker Lvl 3a","29071","31599","Community Service","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Skill Zone 1","15083","16482","Driving","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Skill Zone 1","15083","16482","Range Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Skill Zone 1","15083","16482","Site Estate","2","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Skill Zone 1","15083","16482","Soft Facilities Management","2","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Skill Zone 2","16482","18010","Driving","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Band 2","13653","16753","Nursing and Midwifery","2","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Band 5","","27625","Photography","1","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","OF1","24615","32703","Military","12","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","OF2","37916","45090","Military","51","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","OF3","47760","57200","Military","23","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","OF4","67032","77617","Military","5","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","OR2","17265","28940","Military","10","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","OR4","26405","33182","Military","211","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","OR6","30013","36929","Military","143","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","OR7","33223","43252","Military","15","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","OR9","38600","46753","Military","17","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Aviation Offr 2","34936","36333","Transport/Movement","2","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","C1","35648","44268","Media and Press","1","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","C2","29258","36333","Decision Support","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","C2","29258","36333","Media and Press","2","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","C2 HTTO","29258","38546","Technical [Trades]","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Civilian Medical Practitioner","65071","77303","Gen Practice Medical","2","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","D","23427","29092","Community Service","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","D","23427","29092","Decision Support","2","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","D","23427","29092","Energy Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","D","23427","29092","EnvironmentalManagementAssessm","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","D","23427","29092","Estate Planning","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","D","23427","29092","Information Development","2","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","D","23427","29092","Safety,Health,Environment&Fire","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","D","23427","29092","Storekeeping/WarehouseOps","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","D","23427","29092","Technical [Trades]","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","D TTO","23427","29092","Technical [Trades]","2","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E1","18370","22124","Administrative Support","18","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E1","18370","22124","Commercial Analysis","1","Procurement"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E1","18370","22124","Community Service","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E1","18370","22124","Decision Support","3","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E1","18370","22124","Information Development","2","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E1","18370","22124","Information Development","1","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E1","18370","22124","Secretarial","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E1","18370","22124","Storekeeping/WarehouseOps","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E1","18370","22124","Technical [Trades]","3","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E1","18370","22124","Transaction Processing","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E1","18370","22124","Transport/Movement","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E2","15623","18815","Administrative Support","24","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E2","15623","18815","Community Service","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E2","15623","18815","Information Development","2","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E2","15623","18815","Technical [Trades]","2","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","E2","15623","18815","Transport/Movement","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Prof Qualified Worker Lvl 3a","29071","31599","Community Service","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","OR8","33223","43252","Military","6","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","OR3","17265","28940","Military","60","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","BAND 6","25528","34189","Physiotherapy","2","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Retired Offr 3","25600","29092","Media and Press","1","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","OR8","33223","43252","Military","27","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","OR3","17265","28940","Military","285","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Retired Offr 3","25600","29092","Transport/Movement","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Skill Zone 1","15083","16482","Site Estate","6","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Skill Zone 1","15083","16482","Soft Facilities Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Skill Zone 1","15083","16482","Storekeeping/WarehouseOps","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Skill Zone 1","15083","16482","Technical [Trades]","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","22","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Skill Zone 2","16482","18010","Driving","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Skill Zone 3","18010","22150","Driving","29","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Skill Zone 3","18010","22150","Technical [Trades]","9","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1027112","Skill Zone 3","18010","22150","Transport/Movement","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OF2","37916","45090","Military","3","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OF3","47760","57200","Military","2","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OF4","67032","77617","Military","3","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OF5","81310","89408","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OR6","30013","36929","Military","18","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OR7","33223","43252","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OR9","38600","46753","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","Aviation Offr 1","37819","44268","Training Support","10","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","B2 MSF","47942","59535","Business Management","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","B2","47942","59535","Performance Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C1","35648","44268","Safety,Health,Environment&Fire","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C1","35648","44268","Training Support","2","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C1 MSF","35648","44268","Business Management","5","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C2","29258","36333","Decision Support","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C2","29258","36333","Estate Management","2","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C2","29258","36333","Training Support","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C2","29258","36333","Transaction Processing","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C2 MSF","29258","36333","Business Management","48","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Business Management","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Administrative Support","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Decision Support","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Business Management","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","EnvironmentalManagementAssessm","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Information Development","2","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Media and Press","2","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Quality Management","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Safety Management","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Safety,Health,Environment&Fire","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Specialist Instruction SpInstn","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Technical [Trades]","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Training Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D MSF","23427","29092","Direct Military Support","5","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","E1","18370","22124","Administrative Support","58","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","E1","18370","22124","Customer Services","1","Operational Delivery"
